time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD
2025-02-01,1198377075.676446479224397688012,,,,,
2025-02-02,1196099988.53293362134616936057,,,,,
2025-02-03,1192803824.487797581378047347079,,,,,
2025-02-04,1174885102.528097683951320575428,,,,,
2025-02-05,1174703944.933517800514972866262,,,,,
2025-02-06,1169126534.034512147474054931984,,,,,
2025-02-07,1164637801.73856140134301221623,,,,,
2025-02-08,1164879473.792599302926337478263,,,,,
2025-02-09,1164669341.055134069181557230609,,,,,
2025-02-10,1163596747.386624997532675856394,,,,,
2025-02-11,1162458298.175107291664712189693,,,,,
2025-02-12,1160708298.804874090732165015766,,,,,
2025-02-13,1155966047.837851815625982056172,,,,,
2025-02-14,1144254326.894310725588420033929,,,,,
2025-02-15,1136279261.998135511106796422989,,,,,
2025-02-16,1138427067.857476672708745011799,,,,,
2025-02-17,1137602340.0789600216422037195,,,,,
2025-02-18,1136593496.13212434475955241136,,,,,
2025-02-19,1122310378.123585685130257821604,,,,,
2025-02-20,1116527938.275191320800929913894,,,,,
2025-02-21,1107695730.510215701463066766282,,,,,
2025-02-22,1121740113.27379526462623778862,,,,,
2025-02-23,1119705866.714609003361984507972,,,,,
2025-02-24,1119395902.59546816616789547346,,,,,
2025-02-25,1115799437.1954930943386754458,,,,,
2025-02-26,1089410781.768541538545616651316,,,,,
2025-02-27,1086576581.62091645608162547016,,,,,
2025-02-28,1085336573.712896971460739378358,,,,,
2025-03-01,1089269211.69139241944969672554,,,,,
2025-03-02,1078323992.547844959292452640538,,,,,
2025-03-03,1070062255.59822004375483657329,,,,,
2025-03-04,1068546056.683153816567953906264,,,,,
2025-03-05,1066624059.503319065266468990392,,,,,
2025-03-06,1052994388.320127302901403052979,,,,,
2025-03-07,1037765149.889282892784749898666,,,,,
2025-03-08,1021794740.044598166149500418055,,,,,
2025-03-09,1015458031.31412638711913383894,,,,,
2025-03-10,1005915043.895807657956244197617,,,,,
2025-03-11,989807207.2659526827493698485902,,,,,
2025-03-12,980731052.8901743004706714251776,,,,,
2025-03-13,978010540.1539404919977480584346,,,,,
2025-03-14,998268995.5730406646183376876,,,,,
2025-03-15,976224212.1151411960334469956338,,,,,
2025-03-16,975945457.1374430621696555672002,,,,,
2025-03-17,975909369.2451320702979262141403,,,,,
2025-03-18,989500163.4406048136920413000366,,,,,
2025-03-19,985279165.2366194167734337761543,,,,,
2025-03-20,979148178.0150145461913670708174,,,,,
2025-03-21,975860631.845689709807249411774,,,,,
2025-03-22,953896971.800829057532338653398,,,,,
2025-03-23,948407864.9299237950717466055604,,,,,
2025-03-24,954949455.9276599701975142458494,,,,,
2025-03-25,949505300.185146720553809234303,,,,,
2025-03-26,950976840.969952726534069131654,,,,,
2025-03-27,948643369.775458976616809092701,,,,,
2025-03-28,939926063.6733278965134829656762,,,,,
2025-03-29,908962166.0527243055396994921872,,,,,
2025-03-30,898930064.800630356849667483292,,,,,
2025-03-31,896491434.9259981691658447568785,,,,,
2025-04-01,879967990.616815583866795274036,,,,,
2025-04-02,875448354.5848541686099237809957,,,,,
2025-04-03,870186924.4232964833838794903816,,,,,
2025-04-04,843878660.611944251867490889884,,,,,
2025-04-05,823775491.9132438595570423334018,,,,,
2025-04-06,816018332.3081851790657223283549,,,,,
2025-04-07,791471248.475731537733597892879,,,,,
2025-04-08,775276147.035791524927000310364,,,,,
2025-04-09,776720820.721079724715034371975,,,,,
2025-04-10,776226819.930455057673850478613,,,,,
2025-04-11,738942076.657381726328112625755,,,,,
2025-04-12,722459770.95908756417553255661,,,,,
2025-04-13,714517239.839456740585976983485,,,,,
2025-04-14,714362056.6764484234916549263104,,,,,
2025-04-15,715571340.3930794578432625231191,,,,,
2025-04-16,708207056.8280929160178020964,,,,,
2025-04-17,707049466.0012839366094277857176,,,,,
2025-04-18,706467288.5472379959576083690052,,,,,
2025-04-19,682885960.7336278394437309682268,,,,,
2025-04-20,681469419.9057698527774417904725,,,,,
2025-04-21,681306185.4606223498685516283747,,,,,
2025-04-22,675151325.1841833332990529725032,,,,,
2025-04-23,674045008.2425363154447815764496,,,,,
2025-04-24,672651301.7369390824693909491552,,,,,
2025-04-25,669675889.2573426941371724327508,,,,,
2025-04-26,662060700.8988869074837369158708,,,,,
2025-04-27,661375924.8898016292243917254943,,,,,
2025-04-28,658370944.446086896622828940212,,,,,
2025-04-29,658369250.1767491563876714908155,,,,,
2025-04-30,655991630.1259226206691066427216,,,,,
2025-05-01,650193077.9985081032715938263394,,,,,
2025-05-02,648573118.1981190952056373756704,,,,,
2025-05-03,647695219.2462873259305179761278,,,,,
2025-05-04,647763133.5005031401602651204578,,,,,
2025-05-05,648120526.2936129784230926632868,,,,,
2025-05-06,647884529.0012755683184650240677,,,,,
2025-05-07,647850943.8464674157317461088678,,,,,
2025-05-08,647699021.534729440588562800212,,,,,
2025-05-09,646714404.3889360241109380002709,,,,,
2025-05-10,646014631.01700203549982353256,,,,,
2025-05-11,646598148.268033226729538672248,,,,,
2025-05-12,645682792.205793918483879187216,,,,,
2025-05-13,643242631.2402632564960983911912,,,,,
2025-05-14,641654839.507685560018779422184,,,,,
2025-05-15,647164081.4421847792069594826869,,,,,
2025-05-16,647401445.948587126347836974507,,,,,
2025-05-17,646892895.699038355874190026343,,,,,
2025-05-18,647063657.1145582389201891263957,,,,,
2025-05-19,646264250.9587748743533353777622,,,,,
2025-05-20,645969491.236442216698366452952,,,,,
2025-05-21,644605189.24729054000601082993,,,,,
2025-05-22,643048128.3609393955132018449218,,,,,
2025-05-23,638901699.2517121900423122902067,,,,,
2025-05-24,638298347.5269062548359244249296,,,,,
2025-05-25,634880275.7257152401371441113776,,,,,
2025-05-26,640628628.60621228223641758247,,,,,
2025-05-27,639166986.9567421562381231550132,,,,,
2025-05-28,636306323.1499299981344363109414,,,,,
2025-05-29,632335374.1188882736549210058274,,,,,
2025-05-30,629596269.5088247908234359052708,,,,,
2025-05-31,628443260.7626704024708052269404,,,,,
2025-06-01,623730457.525774168915644434148,,,,,
2025-06-02,624016467.3704868789647229522967,,,,,
2025-06-03,623947556.3900398523358612521795,,,,,
2025-06-04,623875188.7543200310777508014593,,,,,
2025-06-05,632074068.759099848657877298225,,,,,
2025-06-06,631839561.6525151615696602404778,,,,,
2025-06-07,631518084.0853365092895089079444,,,,,
2025-06-08,630840101.3700056530130290112679,,,,,
2025-06-09,629983609.3930215876705055071,,,,,
2025-06-10,620559419.1774599739296701149075,,,,,
2025-06-11,619736035.3426651667394906718431,,,,,
2025-06-12,628971051.4726902475634060789412,,,,,
2025-06-13,617840679.439220541226387684347,,,,,
2025-06-14,615719868.8290322744920578073344,,,,,
2025-06-15,615386963.2442841945890660801816,,,,,
2025-06-16,615201915.265017525190123178472,,,,,
2025-06-17,614893951.2666853592478770568066,,,,,
2025-06-18,613262796.143998774644812651184,,,,,
2025-06-19,607798236.700333903349337068864,,,,,
2025-06-20,612285580.1117162585093074814628,,,,,
2025-06-21,610269303.5724837577765292131884,,,,,
2025-06-22,609104860.4843198725232764841524,,,,,
2025-06-23,606776789.2898165300520292648667,,,,,
2025-06-24,605297976.429271551244071044352,,,,,
2025-06-25,591623400.5237518027724767440648,,,,,
2025-06-26,598012078.8306965079819504958544,,,,,
2025-06-27,593299198.9143842243579536948008,,,,,
2025-06-28,591408853.6792134853179234660528,,,,,
2025-06-29,591292133.9348240087966143449642,,,,,
2025-06-30,591066980.5944176440809152841204,,,,,
2025-07-01,585920021.7103079788711247709593,,,,,
2025-07-02,589853239.77723402312329344905,,,,,
2025-07-03,587436273.3372344825279991020288,,,,,
2025-07-04,587554172.733959672919134356632,,,,,
2025-07-05,585642662.3683559302193218037217,,,,,
2025-07-06,585443287.4655093684030773882415,,,,,
2025-07-07,585461727.7637860570146864443085,,,,,
2025-07-08,588837311.6975520615123109383079,,,,,
2025-07-09,586825176.9185225450901292501662,,,,,
2025-07-10,583282024.6987632983457614190744,,,,,
2025-07-11,582415964.2620264297698618242887,,,,,
2025-07-12,581687980.342940399382716503464,,,,,
2025-07-13,585723627.7131326881514749372102,,,,,
2025-07-14,585231882.5835758430117092973753,,,,,
2025-07-15,585242597.615631420868189234956,,,,,
2025-07-16,584277356.6279929180563291982395,,,,,
2025-07-17,583876705.5423373532593339829012,,,,,
2025-07-18,583551484.2382305132256669394656,,,,,
2025-07-19,584334381.5904317252730838237728,,,,,
2025-07-20,583405808.9450453145787190623848,,,,,
2025-07-21,583327100.769595293305968135254,,,,,
2025-07-22,583246987.4102126972168500335796,,,,,
2025-07-23,582531096.8655408123589162736787,,,,,
2025-07-24,581343664.2535647907043660262714,,,,,
2025-07-25,581175878.896190406998209268762,,,,,
2025-07-26,579364844.2475671314694084165524,,,,,
2025-07-27,577637166.1062523887419943447444,,,,,
2025-07-28,577408128.1415262989559107326813,,,,,
2025-07-29,584627887.575793916380164455936,,,,,
2025-07-30,584073995.491729627341288589881,,,,,
2025-07-31,583589657.1247376826380265361366,,,,,
2025-08-01,583221322.65321212615248626009,,,,,
2025-08-02,582328194.4259974650146915112372,,,,,
2025-08-03,582376345.7056500584341710340335,,,,,
2025-08-04,582263114.065441012410669745008,,,,,
2025-08-05,581929521.8223883310612943387114,,,,,
2025-08-06,578531917.5636395390605186319104,,,,,
2025-08-07,578268860.5877894705117941569086,,,,,
2025-08-08,577800579.3459226914812584073595,,,,,
2025-08-09,577699376.9819888025515767769707,,,,,
2025-08-10,577503372.825123895069254307722,,,,,
2025-08-11,575922270.2366534936380018862416,,,,,
2025-08-12,575922829.3751475667797409746656,,,,,
2025-08-13,575671778.660447479663659395316,,,,,
2025-08-14,575958554.872851136041197596956,,,,,
2025-08-15,574004063.4874077053911583834524,,,,,
2025-08-16,573296847.2256777600500951830534,,,,,
2025-08-17,573836065.0952382517713694033984,,,,,
2025-08-18,573595183.481324947525967925994,,,,,
2025-08-19,573818000.9913824240858198033184,,,,,
2025-08-20,573915317.7025818497377688450436,,,,,
2025-08-21,573911176.4522953833264424254024,,,,,
2025-08-22,578230059.4683173611704280539045,,,,,
2025-08-23,577173134.9015005298311093644808,,,,,
2025-08-24,576325355.6674034201176649465646,,,,,
2025-08-25,574917845.7486030671675701182657,,,,,
2025-08-26,574948074.7649574942770938737045,,,,,
2025-08-27,574070238.565115407361343536515,,,,,
2025-08-28,571949596.6309707746770078477746,,,,,
2025-08-29,569477606.5989181438487130298752,,,,,
2025-08-30,576435418.0534902077236948058397,,,,,
2025-08-31,576229566.8735801085577951964457,,,,,
2025-09-01,575618243.8952779872732990923306,,,,,
2025-09-02,573373746.9434104729364745593024,,,,,
2025-09-03,573408957.8570949899484221479389,,,,,
2025-09-04,571892755.005908618517564346056,,,,,
2025-09-05,570997927.9562637437293275761613,,,,,
2025-09-06,569138259.0575373844563614355477,,,,,
2025-09-07,568288232.7874328262742056565004,,,,,
2025-09-08,567969678.1283452031412563196816,,,,,
2025-09-09,566812564.4791808795675571786458,,,,,
2025-09-10,566118522.4758623172900098820648,,,,,
2025-09-11,565826412.169103935385146675081,,,,,
2025-09-12,565591013.982712825280016892443,,,,,
2025-09-13,565819205.364583042828223276409,,,,,
2025-09-14,565242667.0639993553093583398761,,,,,
2025-09-15,565163636.6513651418824415299454,,,,,
2025-09-16,563974434.0878679522399416649927,,,,,
2025-09-17,563360792.4304413460468552978279,,,,,
2025-09-18,561067820.758627998622977819591,,,,,
2025-09-19,561048617.5001792291340887603568,,,,,
2025-09-20,561223150.284166024472524241232,,,,,
2025-09-21,560578073.9479666946203289568464,,,,,
2025-09-22,559898174.9875261243423269689608,,,,,
2025-09-23,564519540.3773101339662607169301,,,,,
2025-09-24,563291497.8948825134386366114232,,,,,
2025-09-25,563045024.8173983273624470187432,,,,,
2025-09-26,561105258.2020100161890056789265,,,,,
2025-09-27,556081325.2188704901071946599721,,,,,
2025-09-28,555082187.416803142082769585985,,,,,
2025-09-29,555025756.7127366171285332974233,,,,,
2025-09-30,554528475.6254873757020429196012,,,,,
2025-10-01,553760410.495768214516492475042,,,,,
2025-10-02,553141680.3305372167143604844274,,,,,
2025-10-03,552698725.6611727010411236063383,,,,,
2025-10-04,557476610.0864740971586429090519,,,,,
2025-10-05,557555384.7746463406234969776006,,,,,
2025-10-06,556778428.3394276937387214111759,,,,,
2025-10-07,555309129.3336047333802018804714,,,,,
2025-10-08,554689179.1980960747313690982448,,,,,
2025-10-09,552949316.229554098485902849067,,,,,
2025-10-10,552418750.2341478117394156463488,,,,,
2025-10-11,551431801.93605704235290796732,,,,,
2025-10-12,554434148.106124981481683177875,,,,,
2025-10-13,552073742.59956736194359615439,,,,,
2025-10-14,551087796.274182051977916283194,,,,,
2025-10-15,549545722.4072245262898117470444,,,,,
2025-10-16,548610602.4941195183466574068304,,,,,
2025-10-17,548287040.736120779197501115642,,,,,
2025-10-18,547621561.8180512977465826389897,,,,,
2025-10-19,547096605.089027950433039469318,,,,,
2025-10-20,546553825.7909766981930961127064,,,,,
2025-10-21,546200947.154851549361965129134,,,,,
2025-10-22,544723622.2170746877321007478811,,,,,
2025-10-23,551621298.0747641865408690023376,,,,,
2025-10-24,551119168.3556261743757407164552,,,,,
2025-10-25,550362174.1919308761788927294886,,,,,
2025-10-26,548289059.3704615712263631594235,,,,,
2025-10-27,547933701.0967559216291447372516,,,,,
2025-10-28,547261160.6758622753974638334444,,,,,
2025-10-29,547097753.1821996692908893153808,,,,,
2025-10-30,545736449.1710789110670253203615,,,,,
2025-10-31,541661158.3749807692819785627086,,,,,
2025-11-01,541851611.605129659264172760442,,,,,
2025-11-02,541814726.5523107746972940809336,,,,,
2025-11-03,542512113.065978667931299775603,,,,,
2025-11-04,542284315.0549324155401783972067,,,,,
2025-11-05,540000326.509786791464875753173,,,,,
2025-11-06,539273629.5481890212079702916467,,,,,
2025-11-07,546355433.35574888609649543762,,,,,
2025-11-08,542153669.352053967099237009062,,,,,
2025-11-09,541647382.8449683540324047519593,,,,,
2025-11-10,540667516.9243291754142525028008,,,,,
2025-11-11,540804025.321573525944518469425,,,,,
2025-11-12,546941800.5372471955819863983844,,,,,
2025-11-13,546307854.2204093681226960522225,,,,,
2025-11-14,544100575.6527825411269803297304,,,,,
2025-11-15,543224059.747202419287467995408,,,,,
2025-11-16,542749199.5591818954153870160854,,,,,
2025-11-17,541070794.263395885995395551558,,,,,
2025-11-18,540773549.1873059331054078110763,,,,,
2025-11-19,541090549.5006039071110126418862,,,,,
2025-11-20,547399934.2111589605981603648356,,,,,
2025-11-21,547324846.59382159484025107317,,,,,
2025-11-22,545818560.3045738648598148764588,,,,,
2025-11-23,545517046.6280487537022631063304,,,,,
2025-11-24,545090229.6708310879563930913642,,,,,
2025-11-25,544826511.2494971740180464376124,,,,,
2025-11-26,552489223.377841479714487834917,,,,,
2025-11-27,552125756.7136685143263849453224,,,,,
2025-11-28,549486204.5168645760808167426493,,,,,
2025-11-29,549935058.9868609405727579717742,,,,,
2025-11-30,549842266.1435638973878331330454,,,,,
2025-12-01,549336119.6480151776120881647568,,,,,
2025-12-02,548153379.902288575985810604855,,,,,
2025-12-03,548650224.710920595609815114554,,,,,
2025-12-04,548223781.433140657909521754662,,,,,
2025-12-05,548525923.625096305402653550776,,,,,
2025-12-06,548544308.240457813698988457002,,,,,
2025-12-07,548328074.668355607993228762129,,,,,
2025-12-08,548392850.0762550439422453167161,,,,,
2025-12-09,548471023.048561076719064458961,,,,,
2025-12-10,548404815.952489516877188005926,,,,,
2025-12-11,548474139.6525571716448511142736,,,,,
2025-12-12,548587846.0908559255258189202184,,,,,
2025-12-13,548554352.5413118606639386127715,,,,,
2025-12-14,548592728.3245980138952678625156,,,,,
2025-12-15,548315694.04659482193805782758,,,,,
2025-12-16,548031366.2993217930573927286062,,,,,
2025-12-17,547918039.1700719746062779616585,,,,,
2025-12-18,548275536.3523708923142500606366,,,,,
2025-12-19,546719986.8470891428314048833088,,,,,
2025-12-20,546616039.2856129276024458157611,,,,,
2025-12-21,546556404.6402049934215235897463,,,,,
2025-12-22,546609893.8973194299899084957257,,,,,
2025-12-23,544515743.0882565248129208417705,,,,,
2025-12-24,544600057.367824848202640730161,,,,,
2025-12-25,544046934.537140941826812152074,,,,,
2025-12-26,544051596.3837651204781902493357,,,,,
2025-12-27,542483384.70658856568922327972,,,,,
2025-12-28,542526239.1238254855048723435072,,,,,
2025-12-29,542505814.1632201295577346056687,,,,,
2025-12-30,547798039.4821878049429847174755,,,,,
2025-12-31,546157068.059443580634693559241,0.997720240572109,0.00001128279149537,0.000336023309890207,0.849094289103626,0.997720240572109
2026-01-01,546238372.726356210974426263365,0.997545803618858,0.0000113983118017303,0.00033608584225694,0.848186153020766,0.997545803618858
2026-01-02,546272654.5953229389653410487144,0.99769408682905,0.000011249962068168,0.000332466195552631,0.848930152433175,0.99769408682905
2026-01-03,546249848.1886662082210644954408,0.997756487898278,0.0000110935566956164,0.000319357497953417,0.851698878935228,0.997756487898278
2026-01-04,546167692.8969942460698115135832,0.997714618303068,0.0000110125299085675,0.000319243576378282,0.852106615137619,0.997714618303068
2026-01-05,546659744.056227130037404370808,0.997564349152792,0.0000109190775998638,0.000317683770158832,0.852451190139642,0.997564349152792
2026-01-06,,0.99846285639726,0.0000106277586445142,0.000309154741568076,0.852284583990457,0.99846285639726
