time,CapMrktEstUSD,volume_reported_spot_usd_1d
2021-03-11,52876262.553563778,799644.455442487
2021-03-12,92276705.113621868,1129227.69463489
2021-03-13,128962045.772450142,1237086.74803496
2021-03-14,99390687.24688719,1064014.2631814
2021-03-15,85092536.085900434,876778.807499505
2021-03-16,102441564.655401216,606855.001886806
2021-03-17,96460552.049628354,548402.990854087
2021-03-18,90570676.76955487,565297.661687718
2021-03-19,132572848.175400612,999674.380243946
2021-03-20,165192629.4521825,2606936.85940151
2021-03-21,197015913.503160178,2500667.34475004
2021-03-22,167129820.954675992,2333253.91875019
2021-03-23,192614536.052147888,1218709.59453278
2021-03-24,190140421.310377286,1957529.8385665
2021-03-25,200003428.686567114,1452532.6058102
2021-03-26,287033782.07642628,3157373.48318663
2021-03-27,255979358.901907914,3202160.5404605
2021-03-28,262938620.232104642,1994751.74343589
2021-03-29,256014654.262207932,1667264.71183274
2021-03-30,396145324.0344706162445073923553,2093830.39799315
2021-03-31,365914099.561307137894698617830155,1151781.71900947
2021-04-01,338702466.456552249828958736748315,1093457.68328744
2021-04-02,366756918.838010386454584418691555,1507433.07063492
2021-04-03,318161335.05415663939328759504505,922654.921633599
2021-04-04,329363506.823954853791571208467645,857586.435476615
2021-04-05,298830835.525683489285804659262465,1268869.22927604
2021-04-06,297339480.934471375688327761351035,1350076.73418232
2021-04-07,275416336.62995183478382766060384,1260948.91336857
2021-04-08,337146324.1274213132251483528084,1035496.09796246
2021-04-09,293637065.320695217521783168721,738247.863039205
2021-04-10,284685292.19171582695418824376915,666457.456780592
2021-04-11,324687179.09812362934707325715913,891124.392485624
2021-04-12,309655059.33299992526182259888478,964143.890220066
2021-04-13,256306082.61899424453748948023593,1120146.73510657
2021-04-14,226255983.77699623440028129312505,1296671.83783814
2021-04-15,216919134.55406666849383548569962,555960.293997306
2021-04-16,245718523.578335726328863336598175,1249732.52836258
2021-04-17,207948272.04632843243600687002545,567092.257834276
2021-04-18,196401447.551923174703885854069455,703985.140054109
2021-04-19,162271191.0508070888392598885733,571553.817670112
2021-04-20,213083584.039402885870710788699475,550719.508144445
2021-04-21,186625748.465420689041983019985455,639577.773348531
2021-04-22,182467014.895944174590074103649375,444918.927966656
2021-04-23,159767228.491703963793833264236775,531750.940634522
2021-04-24,143801329.952298565764751777343465,327217.463650059
2021-04-25,145525014.94278648805226610213675,269248.017052458
2021-04-26,163367576.204123670465456880069275,425374.351229066
2021-04-27,171857143.83317285409152390874522,670893.740140427
2021-04-28,225599211.0824319567906762008016,610809.211182468
2021-04-29,216679746.62952299688015809146452,612544.782356422
2021-04-30,206626229.35584591017192222369052,481860.274388797
2021-05-01,207107262.573467480915922135128415,478767.516444848
2021-05-02,187869341.804542932698306248347815,447151.711001374
2021-05-03,234419097.37745264494960456746885,863902.205125058
2021-05-04,249050180.54238163600733191022234,1281978.52730601
2021-05-05,290427105.18413867719523711167998,757198.772009834
2021-05-06,311359425.23512924549601092505496,778218.59957054
2021-05-07,257610113.86532988128028178905348,559393.11441926
2021-05-08,252097168.46201311159371662550296,543853.205216688
2021-05-09,243790816.97589493556368797696696,481625.6407502
2021-05-10,211483121.25754499055929000421228,602911.780676057
2021-05-11,207726948.53590084787626370441826,495978.270424127
2021-05-12,182259419.89366186093449260689398,464700.401890417
2021-05-13,158745327.12087940597787419788147,679254.831063948
2021-05-14,182107095.04333502243918826866027,350620.978478887
2021-05-15,150090203.45853398281803137002494,431020.359522204
2021-05-16,150323088.2823057016033741083312,398918.657399559
2021-05-17,132565795.27359893526200016345504,554483.565548568
2021-05-18,135893884.50058078050302943804288,292384.702799673
2021-05-19,92644765.285616370968121529440192,631475.485272647
2021-05-20,97371235.304348115073864524754232,265380.292298299
2021-05-21,76429161.46924219591817120200604,300804.923333641
2021-05-22,70026007.464792082930733545051112,167329.045896447
2021-05-23,51781800.70601670128519214941604,394207.767076264
2021-05-24,72140453.558238072549080455657034,426593.664360088
2021-05-25,74298325.876446673347185143643661,243092.614272872
2021-05-26,85864410.377758175797857654217248,426988.236667292
2021-05-27,87026438.943321330643166161178896,324409.820444276
2021-05-28,70731244.454374855199444365565775,340930.009030345
