time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-11-04,,,1691713.25778456
2025-11-05,,,2228893.41470908
2025-11-06,,,2297938.04551504
2025-11-07,,,3393166.96421963
2025-11-08,,,2762599.22449712
2025-11-09,,,2502683.45755572
2025-11-10,,,3061264.73117568
2025-11-11,,,1482733.12834164
2025-11-12,,,1339886.26231702
2025-11-13,,,2477305.44552687
2025-11-14,,,1181984.85225055
2025-11-15,,,654026.256056194
2025-11-16,,,628324.487623123
2025-11-17,,,557876.673863103
2025-11-18,,,1603431.1434857
2025-11-19,,,1034985.09844398
2025-11-20,,,724576.579039033
2025-11-21,,,1093044.1117779
2025-11-22,,,618468.111282989
2025-11-23,,,448053.128866915
2025-11-24,,,778364.198027064
2025-11-25,,,491756.812025469
2025-11-26,,,498177.92631666
2025-11-27,,,569967.081562382
2025-11-28,,,341610.131909821
2025-11-29,,,199270.984847632
2025-11-30,,,329594.70080963
2025-12-01,,,588782.260801129
2025-12-02,,,710487.718586748
2025-12-03,,,1613752.16368258
2025-12-04,,,534866.338826561
2025-12-05,,,425109.733341262
2025-12-06,,,313336.282618884
2025-12-07,,,368819.372864816
2025-12-08,,,223679.262767531
2025-12-09,,,191184.223770299
2025-12-10,,,357602.815059043
2025-12-11,,,241841.476636665
2025-12-12,,,412615.376984287
2025-12-13,,,143006.595065508
2025-12-14,,,239340.469174263
2025-12-15,,,952979.697658094
2025-12-16,,,17075252.3422882
2025-12-17,,,8620224.98073459
2025-12-18,,,3512720.61283006
2025-12-19,,,2422618.47889715
2025-12-20,,,1100898.63858588
2025-12-21,,,1401041.22996195
2025-12-22,,,804010.189604074
2025-12-23,,,1269104.08789381
2025-12-24,,,835779.346394761
2025-12-25,,,642248.45969134
2025-12-26,,,691576.078541587
2025-12-27,,,489892.251353578
2025-12-28,,,353486.554060904
2025-12-29,,,656140.429502524
2025-12-30,,,1486938.335046
2025-12-31,,,954258.568170236
2026-01-01,,,343754.314661381
2026-01-02,,,513578.147244294
2026-01-03,,,791336.712495582
2026-01-04,,,515329.048833717
2026-01-05,,,331950.024649122
2026-01-06,,,386814.565185345
2026-01-07,,,315419.884704781
2026-01-08,,,544117.422482948
2026-01-09,,,335109.725998252
2026-01-10,,,521165.957538459
2026-01-11,,,849515.500389509
2026-01-12,,,388742.346183707
2026-01-13,,,304449.806466116
2026-01-14,,,555338.020606659
2026-01-15,,,551963.852493875
2026-01-16,,,421203.325492775
2026-01-17,,,309916.321039372
2026-01-18,,,580277.084959991
2026-01-19,,,773654.134889642
2026-01-20,,,503583.305502287
2026-01-21,,,572871.16632976
2026-01-22,,,332257.465903957
2026-01-23,,,419275.83069297
2026-01-24,0.0568081388681487,0.0568081388681487,736654.319027593
2026-01-25,0.0623962490954115,0.0623962490954115,2248330.5545456
2026-01-26,0.0565184123303198,0.0565184123303198,511067.896913982
2026-01-27,0.0576532783345587,0.0576532783345587,618099.441045852
2026-01-28,0.0560563640193812,0.0560563640193812,731481.209110962
2026-01-29,0.0516832247436022,0.0516832247436022,716290.993563882
2026-01-30,0.0481361204038662,0.0481361204038662,
