time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2018-03-18,462,17575,1705419886,1611239761,0.92809106,513044203.51710414,0,0,0.000004972244571757995,0.0407177939299289,,-32.96144575565107,12600000000,613,613,
2018-03-19,525,17728,1705419887,1611239761,1.05667224,591409706.63475834,0,0,0.000005498089774620079,0.0469372783043459,,-35.03457571631998,12600000000,607,606,
2018-03-20,456,17890,1705419887,1611239761,1.07479509,603316974.1983048,0,0,0.000005382726725553043,0.047882299539548,,-26.48421067807387,12600000000,521,521,
2018-03-21,670,17863,1705419887,1611239761,1.05505456,594004311.17311662,0,0,0.000005309161425314613,0.0471431992994537,,-28.597175328203345,12600000000,789,789,
2018-03-22,383,17969,1705419887,1611239761,1.06593152,600582442.2488415,0,0,0.000005472059084966386,0.0476652731943525,,-19.098192866862583,12600000000,463,463,
2018-03-23,550,18077,1705419888,1611239761,1.16858076,665022820.01942934,0,0,0.0000060169990038427495,0.0527795888904309,,-6.27197233259608,12600000000,724,724,
2018-03-24,600,18201,1705419888,1611239761,1.17758303,670018569.49794186,0,0,0.000006175374272445371,0.0531760769442811,,2.7158255950623307,12600000000,758,758,
2018-03-25,416,18271,1705419888,1611239761,1.159897,658848892.47604686,0,0,0.000006195001181869127,0.0522895946409561,,-3.9898239758073113,12600000000,529,529,
2018-03-26,392,18362,1705419888,1611239761,1.02750856,614661204.09468978,0,0,0.000005970081340646494,0.0487826352456103,,-5.6625944481336274,12600000000,542,542,
2018-03-27,375,18463,1705419889,1611239762,1.01306999,594987727.4898858,0,0,0.000006025220059421808,0.047221248213483,,-6.564187007351323,12600000000,412,413,
2018-03-28,360,18579,1705419889,1611239762,1.04631026,617752862.23861098,0,0,0.000006179759614848014,0.0490280049395723,,-10.124029667111863,12600000000,382,385,
2018-03-29,416,18674,1705419889,1611239762,0.97592427,549253900.75261356,0,0,0.0000061322564788203756,0.0435915794248106,,-16.5151999954928,12600000000,483,485,
2018-03-30,379,18758,1705419889,1611239762,1.01841671,574636162.55387328,0,0,0.0000066752121776514815,0.0456060446471328,,-7.929724433335162,12600000000,458,465,
2018-03-31,431,18837,1705419890,1611239762,1.02253317,577434311.70836544,0,0,0.0000066203781688793385,0.0458281199768544,,-3.682475491358611,12600000000,503,508,
2018-04-01,364,18874,1705419890,1611239762,0.9688282,544800741.7644603,0,0,0.000006354323758850414,0.0432381541082905,,-8.896711702252338,12600000000,441,446,
2018-04-02,326,18933,1705419890,1611239762,0.9918175,557897201.13361374,0,0,0.000006295453047856037,0.0442775556455249,,-7.457614704799888,12600000000,350,354,
2018-04-03,310,19023,1705419890,1611239762,1.02294146,575723942.53243254,0,0,0.000006157337917398254,0.0456923763914629,,-2.471523882700871,12600000000,375,375,
2018-04-04,329,19099,1705419891,1611239762,0.95911966,525921677.03100942,0,0,0.000006155821434250049,0.0417398156373817,,-21.131610642651328,12600000000,379,386,
2018-04-05,358,19194,1705419891,1611239762,0.91519906,504230953.85607168,0,0,0.000005886413941582754,0.0400183296711168,,-15.667269384178978,12600000000,468,474,
2018-04-06,344,19169,1705419891,1611239762,0.86699498,474529492.33239312,0,0,0.000005697165782393896,0.0376610708200312,,-12.135448327430744,12600000000,421,423,
2018-04-07,373,19168,1705419891,1611239762,0.9210047,506457873.05924916,0,0,0.000005836818046483957,0.0401950692904166,,6.963308029653731,12600000000,442,446,
2018-04-08,367,19176,1705419892,1611239762,0.94470743,520603957.2232863,0,0,0.000005894122303050733,0.0413177743828005,,1.9483727913215594,12600000000,459,465,
2018-04-09,392,19162,1705419892,1611239762,0.89299079,489989236.1279643,0,0,0.000005772399180230528,0.0388880346133305,,-8.63990615126445,12600000000,541,542,
2018-04-10,401,19188,1705419892,1611239762,0.93388361,505155419.29113912,0,0,0.000005881378153558233,0.0400916999437412,,-22.175243690257204,12600000000,566,569,
2018-04-11,356,19269,1705419892,1611239762,0.99995672,544424953.69611468,0,0,0.000006221693591061684,0.0432083296584218,,-6.581952729807798,12600000000,493,500,
2018-04-12,589,19386,1705419892,1611239763,1.10169148,746061001.88942448,0,0,0.0000074909813436490235,0.0592111906261448,,28.563435126092585,12600000000,982,995,
2018-04-13,592,19505,1705419892,1611239763,1.0656448,692689208.83081416,0,0,0.000006942149881856545,0.0549753340341916,,35.04232764974511,12600000000,827,835,
2018-04-14,363,19630,1705419892,1611239763,1.08199416,705088854.61995204,0,0,0.000006989321979265131,0.0559594329063454,,34.94189229346201,12600000000,495,498,
2018-04-15,407,19749,1705419893,1611239763,1.21653572,801735985.031121,0,0,0.000007627400177768872,0.063629840081835,,47.91255408248536,12600000000,557,563,
2018-04-16,499,19880,1705419893,1611239763,1.20396792,794005765.8104124,0,0,0.000007831051389708048,0.063016330619874,,54.93890215021525,12600000000,694,701,
2018-04-17,480,20014,1705419893,1611239763,1.12881889,803375531.2777761,0,0,0.000008083428118426273,0.0637599627998235,,56.5899245660209,12600000000,581,584,
2018-04-18,387,20124,1705419894,1611239763,1.16416612,837060154.87102218,0,0,0.000008138513978246066,0.0664333456246843,,41.536424830438584,12600000000,429,435,
2018-04-19,493,20230,1705419894,1611239763,1.18600458,855905592.94896096,0,0,0.000008210961402310727,0.0679290153134096,,41.86665211703999,12600000000,633,648,
2018-04-20,517,20375,1705419895,1611239763,1.39060898,1025232823.45516158,0,0,0.000009205008652111236,0.0813676844012033,,72.59686574166425,12600000000,732,741,
2018-04-21,1032,20522,1705419895,1611239763,1.49385238,1130091599.26311768,0,0,0.000010118959363440618,0.0896898094653268,,88.16594022155626,12600000000,1463,1489,
2018-04-22,948,20747,1705419896,1611239763,1.59846347,1256393257.93626498,0,0,0.00001132987321531851,0.0997137506298623,,88.92483387255166,12600000000,1275,1292,
2018-04-23,783,20823,1705419896,1611239763,1.49818687,1200586815.13119048,0,0,0.000010669238121545015,0.0952846678675548,,79.18709566972358,12600000000,1071,1089,
2018-04-24,897,20982,1705419897,1611239763,1.52890562,1230315692.0508027,0,0,0.00001011623910131634,0.0976441025437145,,86.73715719959749,12600000000,1414,1436,
2018-04-25,628,21062,1705419897,1611239763,1.34601849,1082715210.45468648,0,0,0.000009703539257071206,0.0859297786075148,,76.14829165106897,12600000000,941,957,
2018-04-26,606,21173,1705419898,1611239763,1.50863722,1221269213.45986452,0,0,0.000010461843461308264,0.0969261280523702,,105.25956369085358,12600000000,814,834,
2018-04-27,608,21244,1705419898,1611239763,1.41198915,1143247370.27347224,0,0,0.00001010250266863203,0.0907339182756724,,85.06549142169504,12600000000,799,831,
2018-04-28,669,21403,1705419898,1611239764,1.60956086,1325222531.226153,0,0,0.000011258656088842598,0.105176391367155,,141.27685382120555,12600000000,945,962,
2018-04-29,685,21545,1705419899,1611239764,1.70373806,1417026768.7332204,0,0,0.000011967912134714634,0.112462441962954,,146.5954739840049,12600000000,906,934,
2018-04-30,669,21715,1705419900,1611239764,1.24286815,1267448760.9230076,0,0,0.000010899789009913531,0.100591171501826,,119.49661376602359,12600000000,866,890,
2018-05-01,567,21853,1705419900,1611239764,1.26364752,1295113736.661696,0,0,0.00001132990437512883,0.10278680449696,,137.72246206331832,12600000000,732,747,
2018-05-02,914,22050,1705419900,1611239764,1.46426082,1550736708.5932722,0,0,0.000013371646587068019,0.123074341951847,,177.9610124306535,12600000000,1533,1572,
2018-05-03,1379,22267,1705419901,1611239764,1.52368416,1627805702.0918952,0,0,0.000013249400227436541,0.129190928737452,,182.74066472408265,12600000000,2503,2527,
2018-05-04,1185,22449,1705419901,1611239764,1.33459831,1671209432.0606664,0,0,0.000013678514352060828,0.132635669211164,,217.76774091061628,12600000000,2165,2197,
2018-05-05,802,22649,1705419901,1611239764,1.4612393,1854036833.9309964,0,0,0.000015021120401948864,0.147145780470714,,267.69595752747364,12600000000,1176,1196,
2018-05-06,763,22797,1705419902,1611239764,1.35530521,1727317126.407033,0,0,0.000014287380969677592,0.137088660825955,,264.00627449244,12600000000,1373,1391,
2018-05-07,672,23001,1705419902,1611239764,1.30492595,1682660996.6202666,0,0,0.00001429887771711541,0.133544523541291,,232.2410581666319,12600000000,918,939,
2018-05-08,946,23192,1705419902,1611239764,1.34277222,1900517133.895254,0,0,0.000016373061345462514,0.15083469316629,,265.06006293765546,12600000000,1521,1560,
2018-05-09,2255,23833,1705419903,1611239764,1.61307055,2481062111.2553094,0,0,0.000021188937440913403,0.196909691369469,,406.35032941975925,12600000000,3698,3768,
2018-05-10,8620,29739,1705419903,1611239764,1.34503079,2348753101.5172644,0,0,0.00002062609648996942,0.186408976310894,,364.95652858939127,12600000000,11655,11726,
2018-05-11,5701,25641,1705419903,1611239764,1.25901384,2189520103.7773224,0,0,0.00002063852959730564,0.173771436807724,,302.17115121425195,12600000000,6706,6727,
2018-05-12,890,25896,1705419904,1611239764,1.32043645,2307774451.2482268,0,0,0.000021583968078501927,0.183156702480018,,209.32784925142994,12600000000,1724,1755,
2018-05-13,840,26141,1705419904,1611239764,1.25194349,2192294749.7063718,0,0,0.00002000862308707956,0.173991646802093,,216.49038584082066,12600000000,1359,1383,
2018-05-14,813,26281,1705419904,1611239765,1.18595897,2071548260.1602334,0,0,0.000018960579596347257,0.164408592076209,,193.7996036367378,12600000000,1372,1397,
2018-05-15,764,26444,1705419905,1611239765,1.09744166,1915047178.7917932,0,0,0.00001790522781186419,0.151987871332682,,138.86257004136547,12600000000,1333,1356,
2018-05-16,724,26586,1705419905,1611239765,1.02130684,1775053060.6226292,0,0,0.000016916588769829984,0.140877227033542,,123.55669657019406,12600000000,1101,1121,
2018-05-17,833,26783,1705419905,1611239765,0.98537843,1695381711.2449812,0,0,0.00001671372370005902,0.134554104067062,,111.03228132284053,12600000000,1457,1462,
2018-05-18,966,27140,1705419905,1611239765,1.01140086,1746324021.301272,0,0,0.000016834166056725772,0.13859714454772,,108.6258688983175,12600000000,1370,1386,
2018-05-19,697,27270,1705419906,1611239765,1.04737949,1814453221.748643,0,0,0.0000174985749497613,0.144004223948305,,111.9922146433318,12600000000,1312,1320,
2018-05-20,702,27459,1705419906,1611239765,1.08051164,1881058247.9979822,0,0,0.00001753994415295145,0.149290337142697,,83.47620218191832,12600000000,1179,1196,
2018-05-21,748,27589,1705419906,1611239765,1.02631068,1781650341.7820226,0,0,0.000016836190723883812,0.141400820776351,,57.65539208890299,12600000000,1199,1218,
2018-05-22,853,27591,1705419906,1611239765,0.99191317,1711647637.274925,0,0,0.0000169646706797719,0.135845050577375,,36.23502247110549,12600000000,1362,1384,
2018-05-23,862,27738,1705419906,1611239765,0.87013721,1485175836.0082518,0,0,0.00001567253980852507,0.117871098095893,,23.70416010656953,12600000000,1433,1446,
2018-05-24,1173,27486,1705419907,1611239765,0.9232097,1571680858.9117482,0,0,0.000016465517309505883,0.124736576104107,,27.746144267405615,12600000000,1942,1952,
2018-05-25,864,27302,1705419907,1611239765,0.88871393,1502377563.756888,0,0,0.000016057950440677366,0.11923631458388,,38.76017896949689,12600000000,1203,1216,
2018-05-26,544,27382,1705419907,1611239765,0.98218628,1487779574.441076,0,0,0.00001611696117378749,0.11807774400326,,21.82240885498011,12600000000,905,911,
2018-05-27,519,27415,1705419907,1611239765,0.97261109,1459969977.7400598,0,0,0.000015790076992060845,0.115870633153973,,27.703768729494254,12600000000,824,830,
2018-05-28,636,27531,1705419908,1611239765,0.90077196,1256135050.34466624,0,0,0.000014019930689206623,0.0996932579638624,,-5.213273941061354,12600000000,997,1013,
2018-05-29,745,27672,1705419908,1611239766,0.9983456,1404666156.4690104,0,0,0.000014956656726432513,0.111481440989604,,-0.8722920792286876,12600000000,1524,1589,
2018-05-30,747,27811,1705419909,1611239766,0.986058,1388928501.160137,0,0,0.000014947439673992678,0.110232420726995,,9.584587873095787,12600000000,1307,1397,
2018-05-31,690,27929,1705419909,1611239766,1.00977192,1422231892.8423354,0,0,0.000015092852388513023,0.112875547050979,,9.815211790456422,12600000000,1147,1160,
2018-06-01,594,28053,1705419909,1611239766,0.99511298,1398909499.116633,0,0,0.000014764227211962149,0.111024563421955,,-9.79065038154458,12600000000,954,962,
2018-06-02,717,28024,1705419910,1611239766,1.05460322,1494346586.4120906,0,0,0.000015528607396047932,0.118598935429531,,-8.19871287514819,12600000000,1285,1297,
2018-06-03,782,28147,1705419910,1611239766,1.12211956,1604263248.9191196,0,0,0.0000165307542612321,0.127322480072946,,-4.00585239989936,12600000000,1606,1654,
2018-06-04,757,28217,1705419910,1611239766,1.06871922,1520150256.6688872,0,0,0.00001611492379184399,0.120646845767372,,-18.00862696746918,12600000000,1385,1399,
2018-06-05,683,28326,1705419911,1611239766,1.11254722,1591073274.3761646,0,0,0.000016590877743844684,0.126275656696521,,-7.887599210821658,12600000000,1236,1343,
2018-06-06,733,28418,1705419911,1611239766,1.1475646,1648024219.264815,0,0,0.000017095726793566063,0.130795572957525,,-2.0584525002375345,12600000000,1299,1313,
2018-06-07,871,28642,1705419912,1611239766,1.02627197,1645369296.4673874,0,0,0.000017034405472898685,0.130584864798999,,-13.425179540734883,12600000000,1460,1470,
2018-06-08,603,28761,1705419912,1611239766,1.01171838,1594390606.6857552,0,0,0.000016600490430538066,0.126538937038552,,-35.73757789243482,12600000000,1055,1068,
2018-06-09,553,28846,1705419912,1611239766,0.99006101,1525814078.4746622,0,0,0.000016026151902973993,0.121096355434497,,-35.03727243663858,12600000000,893,903,
2018-06-10,678,29008,1705419912,1611239766,0.83598365,1267223255.8827912,0,0,0.000014911373439059911,0.100573274276412,,-42.12324181465156,12600000000,1356,1368,
2018-06-11,795,29199,1705419912,1611239766,0.85753378,1301858528.826114,0,0,0.000015084724309973573,0.10332210546239,,-43.588138428260784,12600000000,1606,1623,
2018-06-12,749,29363,1705419913,1611239766,0.75709705,1128701701.3514571,0,0,0.000013725083809448093,0.0895795001072585,,-48.51505704227812,12600000000,1456,1471,
2018-06-13,824,29487,1705419913,1611239766,0.71426097,1058592698.92090386,0,0,0.000013321988129835336,0.0840152935651511,,-48.898477564842146,12600000000,1521,1544,
2018-06-14,691,29639,1705419913,1611239766,0.85429453,1156176002.9464911,0,0,0.000013840600581150782,0.0917600002338485,,-39.626761379532965,12600000000,1224,1240,
2018-06-15,502,29748,1705419914,1611239767,0.79905405,1076163899.44432698,0,0,0.000013345966164702222,0.0854098332892323,,-39.372860264422485,12600000000,881,886,
2018-06-16,469,29839,1705419914,1611239767,0.83313455,1071828877.52805228,0,0,0.000013096482600409794,0.0850657839307978,,-36.779495117888885,12600000000,772,780,
2018-06-17,393,29925,1705419914,1611239767,0.82482694,1060340369.31391716,0,0,0.000013045727780474708,0.0841539975645966,,-39.28157911246017,12600000000,492,493,
2018-06-18,423,30011,1705419914,1611239767,0.85400133,1100249739.5779953,0,0,0.000013025633806798555,0.0873214079030155,,-39.36191209616021,12600000000,593,599,
2018-06-19,600,29930,1705419914,1611239767,0.87048441,1123045168.90346676,0,0,0.000013238834361288042,0.0891305689605926,,-40.297161446290765,12600000000,865,875,
2018-06-20,1125,29475,1705419915,1611239767,0.87259346,1115067903.84739008,0,0,0.000013104507972090239,0.0884974526863008,,-37.41376308821128,12600000000,1476,1485,
2018-06-21,597,29614,1705419915,1611239767,0.83576833,1062776580.18737184,0,0,0.000012550991543534018,0.0843473476339184,,-37.90914922890356,12600000000,984,993,
2018-06-22,658,29745,1705419916,1611239767,0.70178378,881342234.6280174,0,0,0.000011543348581644612,0.069947796399049,,-40.657381216433926,12600000000,1397,1410,
2018-06-23,460,29855,1705419916,1611239767,0.68332615,856759639.09677876,0,0,0.000011013007814020064,0.0679967967537126,,-45.48768382341883,12600000000,764,781,
2018-06-24,574,29965,1705419916,1611239767,0.61146966,760993002.11963448,0,0,0.000009826144282779631,0.0603962700094948,,-49.34741968479123,12600000000,893,898,
2018-06-25,584,30074,1705419917,1611239767,0.66909799,836378739.00852768,0,0,0.000010631679058806151,0.0663792650006768,,-43.78342374254361,12600000000,1105,1114,
2018-06-26,470,30186,1705419917,1611239767,0.63674237,793141410.72550356,0,0,0.000010325853246208067,0.0629477310099606,,-45.67412872741153,12600000000,746,757,
2018-06-27,477,30286,1705419917,1611239767,0.65121649,813383697.12652836,0,0,0.000010515111115248186,0.0645542616767086,,-35.247114002324274,12600000000,732,739,
2018-06-28,722,30413,1705419917,1611239767,0.60171029,747650844.9455409,0,0,0.000010128188693222274,0.0593373686464715,,-46.773769589141835,12600000000,1356,1378,
2018-06-29,521,30517,1705419917,1611239767,0.66484279,829833154.65067122,0,0,0.000010586832930826045,0.0658597741786247,,-40.25371687905228,12600000000,804,812,
2018-06-30,596,30614,1705419918,1611239768,0.70128632,866492965.9380519,0,0,0.000010786422754478088,0.0687692830109565,,-39.075127600579776,12600000000,1145,1158,
2018-07-01,431,30709,1705419918,1611239768,0.70490775,870931098.51144642,0,0,0.000010865766681571567,0.0691215157548767,,-37.7421413564343,12600000000,677,681,
2018-07-02,596,30841,1705419918,1611239768,0.76626235,949024600.56730368,0,0,0.000011397582935622614,0.0753194127434368,,-36.49233657060099,12600000000,1107,1089,
2018-07-03,688,30994,1705419918,1611239768,0.78729164,974103151.94605098,0,0,0.00001189690849367114,0.0773097739639723,,-39.280342387550306,12600000000,1134,1137,
2018-07-04,682,31175,1705419919,1611239768,0.87829077,1093659144.50703582,0,0,0.00001319257435922729,0.0867983448021457,,-28.05585239293539,12600000000,1242,1244,
2018-07-05,793,31315,1705419919,1611239768,0.86020958,1069287342.9093513,0,0,0.000012985493485525334,0.0848640748340755,,-32.79458839954417,12600000000,1627,1633,
2018-07-06,598,31503,1705419920,1611239768,0.84865,1052858211.1706421,0,0,0.000012663589222259873,0.0835601754897335,,-36.11391150305285,12600000000,1001,1003,
2018-07-07,525,31605,1705419920,1611239768,0.87991279,1054525784.93378802,0,0,0.000012421239280802764,0.0836925226137927,,-35.90947714912039,12600000000,768,797,
2018-07-08,636,31663,1705419920,1611239768,0.88358011,1057581394.43914566,0,0,0.000012518424016014055,0.0839350313046941,,-33.668613575344,12600000000,896,898,
2018-07-09,474,31796,1705419921,1611239768,0.82828585,987492578.24042784,0,0,0.000011760525734109212,0.0783724268444784,,-35.280936768678124,12600000000,655,666,
2018-07-10,567,31877,1705419921,1611239768,0.72051557,851093130.50283816,0,0,0.000010706320252770467,0.0675470738494316,,-32.83794891296108,12600000000,1069,1088,
2018-07-11,500,31946,1705419921,1611239768,0.73342746,866982004.05219858,0,0,0.00001078838961491074,0.0688080955596983,,-33.404284347704326,12600000000,1013,1031,
2018-07-12,405,32018,1705419921,1611239768,0.68329586,804524121.31004172,0,0,0.000010366339180870805,0.0638511207388922,,-28.721280357180262,12600000000,647,652,
