date,value
2013-09-24,1316.5,
2013-09-25,1320.25,
2013-09-26,1332.5,
2013-09-27,1321.5,
2013-09-28,1324.1875,
2013-09-29,1326.875,
2013-09-30,1329.5625,
2013-10-01,1332.25,
2013-10-02,1293.75,
2013-10-03,1309.0,
2013-10-04,1316.0,
2013-10-05,1317.25,
2013-10-06,1318.5,
2013-10-07,1319.75,
2013-10-08,1321.0,
2013-10-09,1309.5,
2013-10-10,1298.0,
2013-10-11,1285.75,
2013-10-12,1278.1875,
2013-10-13,1270.625,
2013-10-14,1263.0625,
2013-10-15,1255.5,
2013-10-16,1278.25,
2013-10-17,1308.5,
2013-10-18,1317.0,
2013-10-19,1315.6875,
2013-10-20,1314.375,
2013-10-21,1313.0625,
2013-10-22,1311.75,
2013-10-23,1333.0,
2013-10-24,1336.25,
2013-10-25,1341.75,
2013-10-26,1343.0,
2013-10-27,1344.25,
2013-10-28,1345.5,
2013-10-29,1346.75,
2013-10-30,1349.5,
2013-10-31,1333.75,
2013-11-01,1314.75,
2013-11-02,1313.875,
2013-11-03,1313.0,
2013-11-04,1312.125,
2013-11-05,1311.25,
2013-11-06,1317.0,
2013-11-07,1316.0,
2013-11-08,1309.0,
2013-11-09,1302.0,
2013-11-10,1295.0,
2013-11-11,1288.0,
2013-11-12,1281.0,
2013-11-13,1276.0,
2013-11-14,1283.25,
2013-11-15,1281.75,
2013-11-16,1279.375,
2013-11-17,1277.0,
2013-11-18,1274.625,
2013-11-19,1272.25,
2013-11-20,1271.5,
2013-11-21,1248.5,
2013-11-22,1241.75,
2013-11-23,1244.0,
2013-11-24,1246.25,
2013-11-25,1248.5,
2013-11-26,1250.75,
2013-11-27,1250.75,
2013-11-28,1241.75,
2013-11-29,1245.25,
2013-11-30,1238.6875,
2013-12-01,1232.125,
2013-12-02,1225.5625,
2013-12-03,1219.0,
2013-12-04,1213.0,
2013-12-05,1234.0,
2013-12-06,1230.75,
2013-12-07,1234.5,
2013-12-08,1238.25,
2013-12-09,1242.0,
2013-12-10,1245.75,
2013-12-11,1255.25,
2013-12-12,1243.5,
2013-12-13,1222.75,
2013-12-14,1226.375,
2013-12-15,1230.0,
2013-12-16,1233.625,
2013-12-17,1237.25,
2013-12-18,1233.25,
2013-12-19,1205.25,
2013-12-20,1195.0,
2013-12-21,1195.375,
2013-12-22,1195.75,
2013-12-23,1196.125,
2013-12-24,1196.5,
2013-12-25,1200.75,
2013-12-26,1205.0,
2013-12-27,1209.25,
2013-12-28,1207.3125,
2013-12-29,1205.375,
2013-12-30,1203.4375,
2013-12-31,1201.5,
2014-01-01,1210.625,
2014-01-02,1219.75,
2014-01-03,1232.25,
2014-01-04,1233.5625,
2014-01-05,1234.875,
2014-01-06,1236.1875,
2014-01-07,1237.5,
2014-01-08,1226.5,
2014-01-09,1226.0,
2014-01-10,1232.25,
2014-01-11,1236.375,
2014-01-12,1240.5,
2014-01-13,1244.625,
2014-01-14,1248.75,
2014-01-15,1238.0,
2014-01-16,1237.25,
2014-01-17,1241.0,
2014-01-18,1242.6875,
2014-01-19,1244.375,
2014-01-20,1246.0625,
2014-01-21,1247.75,
2014-01-22,1239.5,
2014-01-23,1244.25,
2014-01-24,1259.25,
2014-01-25,1257.8125,
2014-01-26,1256.375,
2014-01-27,1254.9375,
2014-01-28,1253.5,
2014-01-29,1254.75,
2014-01-30,1254.0,
2014-01-31,1246.5,
2014-02-01,1248.125,
2014-02-02,1249.75,
2014-02-03,1251.375,
2014-02-04,1253.0,
2014-02-05,1257.0,
2014-02-06,1258.5,
2014-02-07,1260.0,
2014-02-08,1265.6875,
2014-02-09,1271.375,
2014-02-10,1277.0625,
2014-02-11,1282.75,
2014-02-12,1286.5,
2014-02-13,1290.25,
2014-02-14,1308.5,
2014-02-15,1309.875,
2014-02-16,1311.25,
2014-02-17,1312.625,
2014-02-18,1314.0,
2014-02-19,1318.75,
2014-02-20,1313.75,
2014-02-21,1320.75,
2014-02-22,1323.75,
2014-02-23,1326.75,
2014-02-24,1329.75,
2014-02-25,1332.75,
2014-02-26,1340.0,
2014-02-27,1331.0,
2014-02-28,1327.75,
2014-03-01,1330.6875,
2014-03-02,1333.625,
2014-03-03,1336.5625,
2014-03-04,1339.5,
2014-03-05,1333.5,
2014-03-06,1334.25,
2014-03-07,1348.25,
2014-03-08,1348.1875,
2014-03-09,1348.125,
2014-03-10,1348.0625,
2014-03-11,1348.0,
2014-03-12,1355.75,
2014-03-13,1371.0,
2014-03-14,1370.0,
2014-03-15,1368.125,
2014-03-16,1366.25,
2014-03-17,1364.375,
2014-03-18,1362.5,
2014-03-19,1346.0,
2014-03-20,1327.0,
2014-03-21,1338.5,
2014-03-22,1332.5625,
2014-03-23,1326.625,
2014-03-24,1320.6875,
2014-03-25,1314.75,
2014-03-26,1314.5,
2014-03-27,1295.0,
2014-03-28,1295.75,
2014-03-29,1293.4375,
2014-03-30,1291.125,
2014-03-31,1288.8125,
2014-04-01,1286.5,
2014-04-02,1284.0,
2014-04-03,1287.25,
2014-04-04,1293.5,
2014-04-05,1298.8125,
2014-04-06,1304.125,
2014-04-07,1309.4375,
2014-04-08,1314.75,
2014-04-09,1309.75,
2014-04-10,1321.5,
2014-04-11,1317.25,
2014-04-12,1315.8125,
2014-04-13,1314.375,
2014-04-14,1312.9375,
2014-04-15,1311.5,
2014-04-16,1299.0,
2014-04-17,1299.25,
2014-04-18,1297.55,
2014-04-19,1295.85,
2014-04-20,1294.15,
2014-04-21,1292.45,
2014-04-22,1290.75,
2014-04-23,1283.5,
2014-04-24,1283.5,
2014-04-25,1294.25,
2014-04-26,1293.125,
2014-04-27,1292.0,
2014-04-28,1290.875,
2014-04-29,1289.75,
2014-04-30,1292.0,
2014-05-01,1283.0,
2014-05-02,1285.0,
2014-05-03,1290.875,
2014-05-04,1296.75,
2014-05-05,1302.625,
2014-05-06,1308.5,
2014-05-07,1311.0,
2014-05-08,1291.25,
2014-05-09,1289.0,
2014-05-10,1289.9375,
2014-05-11,1290.875,
2014-05-12,1291.8125,
2014-05-13,1292.75,
2014-05-14,1300.25,
2014-05-15,1303.75,
2014-05-16,1293.75,
2014-05-17,1293.1875,
2014-05-18,1292.625,
2014-05-19,1292.0625,
2014-05-20,1291.5,
2014-05-21,1292.0,
2014-05-22,1294.5,
2014-05-23,1292.0,
2014-05-24,1289.75,
2014-05-25,1287.5,
2014-05-26,1285.25,
2014-05-27,1283.0,
2014-05-28,1265.25,
2014-05-29,1254.0,
2014-05-30,1254.0,
2014-05-31,1251.5625,
2014-06-01,1249.125,
2014-06-02,1246.6875,
2014-06-03,1244.25,
2014-06-04,1246.0,
2014-06-05,1244.75,
2014-06-06,1254.0,
2014-06-07,1253.875,
2014-06-08,1253.75,
2014-06-09,1253.625,
2014-06-10,1253.5,
2014-06-11,1262.5,
2014-06-12,1261.75,
2014-06-13,1273.0,
2014-06-14,1270.875,
2014-06-15,1268.75,
2014-06-16,1266.625,
2014-06-17,1264.5,
2014-06-18,1269.0,
2014-06-19,1282.0,
2014-06-20,1310.0,
2014-06-21,1313.25,
2014-06-22,1316.5,
2014-06-23,1319.75,
2014-06-24,1323.0,
2014-06-25,1312.0,
2014-06-26,1311.5,
2014-06-27,1315.25,
2014-06-28,1317.875,
2014-06-29,1320.5,
2014-06-30,1323.125,
2014-07-01,1325.75,
2014-07-02,1326.75,
2014-07-03,1322.5,
2014-07-04,1321.5,
2014-07-05,1320.6875,
2014-07-06,1319.875,
2014-07-07,1319.0625,
2014-07-08,1318.25,
2014-07-09,1322.5,
2014-07-10,1343.25,
2014-07-11,1336.5,
2014-07-12,1330.375,
2014-07-13,1324.25,
2014-07-14,1318.125,
2014-07-15,1312.0,
2014-07-16,1297.5,
2014-07-17,1302.75,
2014-07-18,1310.25,
2014-07-19,1309.4375,
2014-07-20,1308.625,
2014-07-21,1307.8125,
2014-07-22,1307.0,
2014-07-23,1307.5,
2014-07-24,1300.0,
2014-07-25,1292.5,
2014-07-26,1296.25,
2014-07-27,1300.0,
2014-07-28,1303.75,
2014-07-29,1307.5,
2014-07-30,1297.5,
2014-07-31,1295.0,
2014-08-01,1284.5,
2014-08-02,1286.5625,
2014-08-03,1288.625,
2014-08-04,1290.6875,
2014-08-05,1292.75,
2014-08-06,1288.5,
2014-08-07,1302.0,
2014-08-08,1317.5,
2014-08-09,1315.875,
2014-08-10,1314.25,
2014-08-11,1312.625,
2014-08-12,1311.0,
2014-08-13,1309.25,
2014-08-14,1315.0,
2014-08-15,1313.6,
2014-08-16,1310.2625,
2014-08-17,1306.925,
2014-08-18,1303.5875,
2014-08-19,1300.25,
2014-08-20,1294.5,
2014-08-21,1280.5,
2014-08-22,1281.0,
2014-08-23,1282.375,
2014-08-24,1283.75,
2014-08-25,1285.125,
2014-08-26,1286.5,
2014-08-27,1285.0,
2014-08-28,1288.0,
2014-08-29,1285.75,
2014-08-30,1283.75,
2014-08-31,1281.75,
2014-09-01,1279.75,
2014-09-02,1277.75,
2014-09-03,1268.5,
2014-09-04,1271.0,
2014-09-05,1264.0,
2014-09-06,1262.0,
2014-09-07,1260.0,
2014-09-08,1258.0,
2014-09-09,1256.0,
2014-09-10,1254.25,
2014-09-11,1247.0,
2014-09-12,1237.25,
2014-09-13,1237.625,
2014-09-14,1238.0,
2014-09-15,1238.375,
2014-09-16,1238.75,
2014-09-17,1236.5,
2014-09-18,1223.0,
2014-09-19,1222.5,
2014-09-20,1223.125,
2014-09-21,1223.75,
2014-09-22,1224.375,
2014-09-23,1225.0,
2014-09-24,1224.0,
2014-09-25,1210.5,
2014-09-26,1222.25,
2014-09-27,1219.1875,
2014-09-28,1216.125,
2014-09-29,1213.0625,
2014-09-30,1210.0,
2014-10-01,1208.5,
2014-10-02,1214.5,
2014-10-03,1207.5,
2014-10-04,1207.5,
2014-10-05,1207.5,
2014-10-06,1207.5,
2014-10-07,1207.5,
2014-10-08,1220.0,
2014-10-09,1227.5,
2014-10-10,1222.25,
2014-10-11,1224.9375,
2014-10-12,1227.625,
2014-10-13,1230.3125,
2014-10-14,1233.0,
2014-10-15,1223.5,
2014-10-16,1241.0,
2014-10-17,1238.0,
2014-10-18,1241.4375,
2014-10-19,1244.875,
2014-10-20,1248.3125,
2014-10-21,1251.75,
2014-10-22,1246.75,
2014-10-23,1240.5,
2014-10-24,1231.75,
2014-10-25,1230.875,
2014-10-26,1230.0,
2014-10-27,1229.125,
2014-10-28,1228.25,
2014-10-29,1228.0,
2014-10-30,1205.75,
2014-10-31,1173.25,
2014-11-01,1172.25,
2014-11-02,1171.25,
2014-11-03,1170.25,
2014-11-04,1169.25,
2014-11-05,1145.25,
2014-11-06,1144.5,
2014-11-07,1145.0,
2014-11-08,1146.5625,
2014-11-09,1148.125,
2014-11-10,1149.6875,
2014-11-11,1151.25,
2014-11-12,1163.25,
2014-11-13,1161.0,
2014-11-14,1154.0,
2014-11-15,1166.0,
2014-11-16,1178.0,
2014-11-17,1190.0,
2014-11-18,1202.0,
2014-11-19,1200.75,
2014-11-20,1194.0,
2014-11-21,1193.25,
2014-11-22,1195.5,
2014-11-23,1197.75,
2014-11-24,1200.0,
2014-11-25,1202.25,
2014-11-26,1195.75,
2014-11-27,1196.5,
2014-11-28,1184.5,
2014-11-29,1187.625,
2014-11-30,1190.75,
2014-12-01,1193.875,
2014-12-02,1197.0,
2014-12-03,1203.25,
2014-12-04,1204.0,
2014-12-05,1204.5,
2014-12-06,1205.0,
2014-12-07,1205.5,
2014-12-08,1206.0,
2014-12-09,1206.5,
2014-12-10,1228.25,
2014-12-11,1219.5,
2014-12-12,1223.5,
2014-12-13,1217.4375,
2014-12-14,1211.375,
2014-12-15,1205.3125,
2014-12-16,1199.25,
2014-12-17,1199.0,
2014-12-18,1210.75,
2014-12-19,1197.5,
2014-12-20,1193.0,
2014-12-21,1188.5,
2014-12-22,1184.0,
2014-12-23,1179.5,
2014-12-24,1177.0,
2014-12-25,1178.58333333,
2014-12-26,1180.16666667,
2014-12-27,1181.75,
2014-12-28,1183.33333333,
2014-12-29,1184.91666667,
2014-12-30,1186.5,
2014-12-31,1199.25,
2015-01-01,1191.75,
2015-01-02,1184.25,
2015-01-03,1190.9375,
2015-01-04,1197.625,
2015-01-05,1204.3125,
2015-01-06,1211.0,
2015-01-07,1213.75,
2015-01-08,1206.5,
2015-01-09,1211.25,
2015-01-10,1218.1875,
2015-01-11,1225.125,
2015-01-12,1232.0625,
2015-01-13,1239.0,
2015-01-14,1228.75,
2015-01-15,1235.25,
2015-01-16,1258.25,
2015-01-17,1266.75,
2015-01-18,1275.25,
2015-01-19,1283.75,
2015-01-20,1292.25,
2015-01-21,1298.0,
2015-01-22,1287.0,
2015-01-23,1293.5,
2015-01-24,1289.875,
2015-01-25,1286.25,
2015-01-26,1282.625,
2015-01-27,1279.0,
2015-01-28,1287.0,
2015-01-29,1275.5,
2015-01-30,1263.5,
2015-01-31,1267.875,
2015-02-01,1272.25,
2015-02-02,1276.625,
2015-02-03,1281.0,
2015-02-04,1269.25,
2015-02-05,1263.75,
2015-02-06,1264.0,
2015-02-07,1257.375,
2015-02-08,1250.75,
2015-02-09,1244.125,
2015-02-10,1237.5,
2015-02-11,1235.5,
2015-02-12,1225.25,
2015-02-13,1225.75,
2015-02-14,1224.75,
2015-02-15,1223.75,
2015-02-16,1222.75,
2015-02-17,1221.75,
2015-02-18,1206.5,
2015-02-19,1217.75,
2015-02-20,1203.5,
2015-02-21,1201.5,
2015-02-22,1199.5,
2015-02-23,1197.5,
2015-02-24,1195.5,
2015-02-25,1206.5,
2015-02-26,1220.0,
2015-02-27,1205.0,
2015-02-28,1205.6875,
2015-03-01,1206.375,
2015-03-02,1207.0625,
2015-03-03,1207.75,
2015-03-04,1204.25,
2015-03-05,1199.75,
2015-03-06,1196.5,
2015-03-07,1187.625,
2015-03-08,1178.75,
2015-03-09,1169.875,
2015-03-10,1161.0,
2015-03-11,1158.75,
2015-03-12,1161.25,
2015-03-13,1156.5,
2015-03-14,1156.0625,
2015-03-15,1155.625,
2015-03-16,1155.1875,
2015-03-17,1154.75,
2015-03-18,1149.0,
2015-03-19,1164.0,
2015-03-20,1171.75,
2015-03-21,1177.125,
2015-03-22,1182.5,
2015-03-23,1187.875,
2015-03-24,1193.25,
2015-03-25,1192.55,
2015-03-26,1209.4,
2015-03-27,1198.0,
2015-03-28,1193.3125,
2015-03-29,1188.625,
2015-03-30,1183.9375,
2015-03-31,1179.25,
2015-04-01,1181.25,
2015-04-02,1201.5,
2015-04-03,1202.9,
2015-04-04,1204.3,
2015-04-05,1205.7,
2015-04-06,1207.1,
2015-04-07,1208.5,
2015-04-08,1211.1,
2015-04-09,1196.0,
2015-04-10,1201.9,
2015-04-11,1199.2875,
2015-04-12,1196.675,
2015-04-13,1194.0625,
2015-04-14,1191.45,
2015-04-15,1189.85,
2015-04-16,1204.6,
2015-04-17,1204.55,
2015-04-18,1202.8375,
2015-04-19,1201.125,
2015-04-20,1199.4125,
2015-04-21,1197.7,
2015-04-22,1202.4,
2015-04-23,1187.75,
2015-04-24,1192.15,
2015-04-25,1194.4625,
2015-04-26,1196.775,
2015-04-27,1199.0875,
2015-04-28,1201.4,
2015-04-29,1204.8,
2015-04-30,1204.3,
2015-05-01,1179.0,
2015-05-02,1181.1,
2015-05-03,1183.2,
2015-05-04,1185.3,
2015-05-05,1187.4,
2015-05-06,1191.25,
2015-05-07,1183.0,
2015-05-08,1185.25,
2015-05-09,1185.05,
2015-05-10,1184.85,
2015-05-11,1184.65,
2015-05-12,1184.45,
2015-05-13,1193.0,
2015-05-14,1214.75,
2015-05-15,1216.3,
2015-05-16,1217.1375,
2015-05-17,1217.975,
2015-05-18,1218.8125,
2015-05-19,1219.65,
2015-05-20,1206.75,
2015-05-21,1209.6,
2015-05-22,1211.0,
2015-05-23,1206.75,
2015-05-24,1202.5,
2015-05-25,1198.25,
2015-05-26,1194.0,
2015-05-27,1187.85,
2015-05-28,1189.45,
2015-05-29,1190.4,
2015-05-30,1189.9875,
2015-05-31,1189.575,
2015-06-01,1189.1625,
2015-06-02,1188.75,
2015-06-03,1186.6,
2015-06-04,1182.45,
2015-06-05,1175.9,
2015-06-06,1177.175,
2015-06-07,1178.45,
2015-06-08,1179.725,
2015-06-09,1181.0,
2015-06-10,1186.0,
2015-06-11,1180.5,
2015-06-12,1179.25,
2015-06-13,1179.9625,
2015-06-14,1180.675,
2015-06-15,1181.3875,
2015-06-16,1182.1,
2015-06-17,1178.5,
2015-06-18,1198.0,
2015-06-19,1198.15,
2015-06-20,1194.45,
2015-06-21,1190.75,
2015-06-22,1187.05,
2015-06-23,1183.35,
2015-06-24,1175.75,
2015-06-25,1174.6,
2015-06-26,1174.4,
2015-06-27,1174.55,
2015-06-28,1174.7,
2015-06-29,1174.85,
2015-06-30,1175.0,
2015-07-01,1171.7,
2015-07-02,1164.3,
2015-07-03,1168.25,
2015-07-04,1167.75,
2015-07-05,1167.25,
2015-07-06,1166.75,
2015-07-07,1166.25,
2015-07-08,1154.25,
2015-07-09,1162.1,
2015-07-10,1162.4,
2015-07-11,1160.1,
2015-07-12,1157.8,
2015-07-13,1155.5,
2015-07-14,1153.2,
2015-07-15,1154.75,
2015-07-16,1145.1,
2015-07-17,1143.0,
2015-07-18,1134.25,
2015-07-19,1125.5,
2015-07-20,1116.75,
2015-07-21,1108.0,
2015-07-22,1096.8,
2015-07-23,1101.65,
2015-07-24,1083.75,
2015-07-25,1086.7125,
2015-07-26,1089.675,
2015-07-27,1092.6375,
2015-07-28,1095.6,
2015-07-29,1096.75,
2015-07-30,1085.65,
2015-07-31,1080.05,
2015-08-01,1083.1875,
2015-08-02,1086.325,
2015-08-03,1089.4625,
2015-08-04,1092.6,
2015-08-05,1086.5,
2015-08-06,1085.0,
2015-08-07,1091.35,
2015-08-08,1096.825,
2015-08-09,1102.3,
2015-08-10,1107.775,
2015-08-11,1113.25,
2015-08-12,1116.8,
2015-08-13,1117.35,
2015-08-14,1116.75,
2015-08-15,1117.35,
2015-08-16,1117.95,
2015-08-17,1118.55,
2015-08-18,1119.15,
2015-08-19,1123.2,
2015-08-20,1137.95,
2015-08-21,1149.35,
2015-08-22,1150.575,
2015-08-23,1151.8,
2015-08-24,1153.025,
2015-08-25,1154.25,
2015-08-26,1134.4,
2015-08-27,1128.5,
2015-08-28,1125.5,
2015-08-29,1129.6,
2015-08-30,1133.7,
2015-08-31,1137.8,
2015-09-01,1141.9,
2015-09-02,1140.0,
2015-09-03,1130.05,
2015-09-04,1125.0,
2015-09-05,1123.9625,
2015-09-06,1122.925,
2015-09-07,1121.8875,
2015-09-08,1120.85,
2015-09-09,1122.3,
2015-09-10,1107.75,
2015-09-11,1106.35,
2015-09-12,1106.1375,
2015-09-13,1105.925,
2015-09-14,1105.7125,
2015-09-15,1105.5,
2015-09-16,1109.75,
2015-09-17,1118.15,
2015-09-18,1136.0,
2015-09-19,1134.325,
2015-09-20,1132.65,
2015-09-21,1130.975,
2015-09-22,1129.3,
2015-09-23,1124.6,
2015-09-24,1134.45,
2015-09-25,1145.5,
2015-09-26,1140.275,
2015-09-27,1135.05,
2015-09-28,1129.825,
2015-09-29,1124.6,
2015-09-30,1122.5,
2015-10-01,1114.2,
2015-10-02,1106.3,
2015-10-03,1113.95,
2015-10-04,1121.6,
2015-10-05,1129.25,
2015-10-06,1136.9,
2015-10-07,1147.9,
2015-10-08,1143.3,
2015-10-09,1151.5,
2015-10-10,1152.225,
2015-10-11,1152.95,
2015-10-12,1153.675,
2015-10-13,1154.4,
2015-10-14,1173.7,
2015-10-15,1183.35,
2015-10-16,1176.35,
2015-10-17,1175.6875,
2015-10-18,1175.025,
2015-10-19,1174.3625,
2015-10-20,1173.7,
2015-10-21,1174.4,
2015-10-22,1166.45,
2015-10-23,1171.55,
2015-10-24,1170.1,
2015-10-25,1168.65,
2015-10-26,1167.2,
2015-10-27,1165.75,
2015-10-28,1171.5,
2015-10-29,1159.0,
2015-10-30,1147.75,
2015-10-31,1143.5375,
2015-11-01,1139.325,
2015-11-02,1135.1125,
2015-11-03,1130.9,
2015-11-04,1118.0,
2015-11-05,1107.3,
2015-11-06,1107.7,
2015-11-07,1103.9,
2015-11-08,1100.1,
2015-11-09,1096.3,
2015-11-10,1092.5,
