time,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-11-12,,,,,,284.054808296212
2025-11-13,,,,,,39.9905336113146
2025-11-14,,,,,,11674.493850697
2025-11-15,,,,,,0
2025-11-16,,,,,,0
2025-11-17,,,,,,0
2025-11-18,,,,,,10400.0478497644
2025-11-19,,,,,,5997.56972899112
2025-11-20,,,,,,1221.67021919395
2025-11-21,,,,,,7886.86157186988
2025-11-22,,,,,,99955.994621385
2025-11-23,,,,,,4999.15011476362
2025-11-24,,,,,,6277.14954912755
2025-11-25,,,,,,4234.35654621065
2025-11-26,,,,,,0
2025-11-27,,,,,,3.99967451391858
2025-11-28,,,,,,0
2025-11-29,,,,,,0
2025-11-30,,,,,,0
2025-12-01,,,,,,0
2025-12-02,,,,,,0
2025-12-03,,,,,,0
2025-12-04,,,,,,0
2025-12-05,,,,,,17058.8495103679
2025-12-06,,,,,,0
2025-12-07,,,,,,5001.67883999596
2025-12-08,,,,,,11599.6366086
2025-12-09,,,,,,81093.9143820136
2025-12-10,,,,,,0
2025-12-11,,,,,,134447.295244052
2025-12-12,,,,,,496599.461107309
2025-12-13,1.00062422107808,0.0000110772324306822,0.000324057468058758,0.853131953164336,1.00062422107808,7284.9362214105
2025-12-14,1.0005651591156,0.0000110871759755187,0.000321222466388896,0.852860452289559,1.0005651591156,83478.5251187532
2025-12-15,1.00081995909488,0.0000113605114012125,0.000326990987302444,0.85295178754452,1.00081995909488,520903.950710175
2025-12-16,1.00064652537777,0.0000115879169146376,0.000337803603081098,0.851755840724641,1.00064652537777,2099.54569827527
2025-12-17,0.999836752509869,0.0000113938356296322,0.000337979638798351,0.850929230201951,0.999836752509869,0
2025-12-18,0.999836752509869,0.0000116179636852611,0.000353713285698545,0.851402190535366,0.999836752509869,3000.94750683533
2025-12-19,1.00015430230974,0.0000117067214980644,0.000353839706965731,0.853123835685303,1.00015430230974,
