time,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2022-06-23,0.975356029406914,0.000048760077051261,0.000926716874748748,0.923622498656577,0.975356029406914,,
2022-06-24,0.976996143639625,0.0000463094933634678,0.000853459285177088,0.92820997372475,0.976996143639625,,
2022-06-25,0.974383340170062,0.000045747679152411,0.000789664647712154,0.923664104970099,0.974383340170062,,
2022-06-26,0.977078552035835,0.0000455125272084132,0.000786404231491953,0.926577652151766,0.977078552035835,,
2022-06-27,0.982190830582689,0.0000466230836563429,0.00081562364318591,0.930152865651734,0.982190830582689,,
2022-06-28,0.984836812196663,0.0000474596095957154,0.000824198973831897,0.930737421218273,0.984836812196663,,
2022-06-29,0.988806845510783,0.0000487981112137046,0.000865248096234304,0.939595583857659,0.988806845510783,,
2022-06-30,0.990460338125595,0.0000493233852236043,0.00090384904655646,0.947737035642988,0.990460338125595,,
2022-07-01,0.99115173501068,0.0000512675859887926,0.000951622249180145,0.945051341981661,0.99115173501068,,
2022-07-02,0.991278684317385,0.0000512504239099542,0.000929815148091158,0.950488894708223,0.991278684317385,,
2022-07-03,0.990131431173117,0.0000514839899905546,0.000928377990155418,0.949785252186284,0.990131431173117,,
2022-07-04,0.990021445552779,0.0000513589444364039,0.000922063280589939,0.948891821616732,0.990021445552779,,
2022-07-05,0.990195553892782,0.000048955846030722,0.000860918102808896,0.948874107893251,0.990195553892782,,
2022-07-06,0.991380472019061,0.0000490944209753727,0.000873804010237279,0.965338644679022,0.991380472019061,,
2022-07-07,0.992226105441098,0.0000482580440025063,0.000833789546018724,0.974847220265235,0.992226105441098,,
2022-07-08,0.991079917709178,0.0000457743629271978,0.000800261488694941,0.97473448003089,0.991079917709178,,
2022-07-09,0.995469939308996,0.0000456348974918772,0.000808488268687784,0.977944886574833,0.995469939308996,,
2022-07-10,0.995474171692896,0.0000461185117063443,0.000818091539208674,0.977901902367286,0.995474171692896,,
2022-07-11,0.995591874675264,0.0000477931356360335,0.000853119114087382,0.9790806406438,0.995591874675264,,
2022-07-12,0.993911749559035,0.0000497669296892779,0.000906408675968063,0.989422774613155,0.993911749559035,,
2022-07-13,0.994833430373127,0.000051441415558395,0.000956286353255449,0.991983579744379,0.994833430373127,,
2022-07-14,0.995624918634735,0.0000493971146081087,0.000897026138493471,0.991965288099134,0.995624918634735,,
2022-07-15,0.995280760031253,0.0000484253223173182,0.000835824533337764,0.992831188837387,0.995280760031253,,
2022-07-16,0.996178098571564,0.0000478202457325534,0.000806330481446198,0.98763462856331,0.996178098571564,,
2022-07-17,0.996376062716356,0.0000470066111357848,0.000736646107712141,0.988482594141494,0.996376062716356,,
2022-07-18,0.995843481963572,0.0000478129829037394,0.000740239675531588,0.986354184248073,0.995843481963572,,
2022-07-19,0.996217794546127,0.0000446620145460972,0.000635133242678864,0.982059231567514,0.996217794546127,,
2022-07-20,0.996546043462239,0.0000426399128001168,0.000644728180842059,0.973837369624743,0.996546043462239,,
2022-07-21,0.996644286022251,0.0000428094600764201,0.00065432101818709,0.97920775836747,0.996644286022251,,
2022-07-22,0.997021889403843,0.0000430634184115174,0.000631623624383727,0.9749496245919,0.997021889403843,,
2022-07-23,0.997379058175962,0.0000439256314608216,0.00064908725782711,0.977624108079558,0.997379058175962,,
2022-07-24,0.998313253810952,0.0000444001451634592,0.000643886621853042,0.978405349650399,0.998313253810952,,
2022-07-25,0.996595058934126,0.0000439932614751068,0.000621580257228879,0.97679626736977,0.996595058934126,,
2022-07-26,0.999411953397303,0.0000464623950862071,0.000683740602810168,0.979207966393204,0.999411953397303,,
2022-07-27,1.00000103361036,0.0000472107035770889,0.000698711888414893,0.986869026955079,1.00000103361036,,
2022-07-28,0.99996237574066,0.0000436695016994427,0.000612593649546537,0.979940862620763,0.99996237574066,,
2022-07-29,0.999526054473972,0.0000419289665621632,0.000579565965236638,0.980315225935821,0.999526054473972,,
2022-07-30,0.999424638310699,0.0000417283400203217,0.000572383121775683,0.97743022706784,0.999424638310699,,
2022-07-31,0.99973838631051,0.0000423197722073575,0.000590548746912137,0.978666169642141,0.99973838631051,,
2022-08-01,1.00005203457442,0.0000428174627712972,0.00059431656832307,0.979859964762241,1.00005203457442,,
2022-08-02,0.999431239192893,0.0000428362382975605,0.000610959258384093,0.974190254604557,0.999431239192893,,
2022-08-03,0.999720330107936,0.0000434067908675004,0.000609380352543816,0.984501143226108,0.999720330107936,,
2022-08-04,0.999752116392955,0.0000438300388437798,0.000618572550279548,0.984230723837231,0.999752116392955,,
2022-08-05,0.999374131050489,0.0000441647279801212,0.000621906963736036,0.975723133674565,0.999374131050489,,
2022-08-06,0.999514428661626,0.0000429917697030649,0.000579217783796976,0.981627873080864,0.999514428661626,,
2022-08-07,0.999768291150592,0.0000434752275827879,0.000589647999501271,0.981757229470783,0.999768291150592,,
2022-08-08,0.999683841555415,0.0000431760640674519,0.00058892121513534,0.982683474332221,0.999683841555415,,
2022-08-09,1.00012776418957,0.0000420157304671101,0.000563115218601004,0.980668745863568,1.00012776418957,,
2022-08-10,0.999894687373786,0.0000431243899760845,0.000586795326078482,0.979992530937739,0.999894687373786,,
2022-08-11,1.00006922053192,0.0000418035687719633,0.000540335547497492,0.970966048580985,1.00006922053192,,
2022-08-12,0.999786917815094,0.0000417718967831824,0.000532335842915769,0.969614693022255,0.999786917815094,,
2022-08-13,1.00023810063673,0.00004099956706315,0.000511688699965313,0.974529587033594,1.00023810063673,,
2022-08-14,0.997922298180779,0.0000408545486361818,0.000503686346174908,0.973125634525168,0.997922298180779,,
2022-08-15,0.997633462796379,0.0000410308945118056,0.000515216087388637,0.972755906113534,0.997633462796379,,
2022-08-16,0.9972240837664,0.0000414061613307765,0.000524372885973524,0.981541527172885,0.9972240837664,,
2022-08-17,0.999878021752953,0.0000418905521452558,0.000532809126303154,0.982821645815296,0.999878021752953,,
2022-08-18,0.999784913724895,0.0000428423879279292,0.000545374717057658,0.982632850455957,0.999784913724895,,
2022-08-19,0.999967184816706,0.0000430627379609098,0.000540756445913044,0.990735752905168,0.999967184816706,,
2022-08-20,1.00012472864516,0.0000478373706204654,0.000618946243461175,0.996090558722543,1.00012472864516,,
2022-08-21,0.999953664250499,0.0000472866121665845,0.000634554731084839,0.996502378625011,0.999953664250499,,
2022-08-22,1.000242817844,0.0000464063744780989,0.000616886340053471,0.997380407200151,1.000242817844,,
