time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD
2024-09-03,838300721.4989120462513440991067978952,,,,,
2024-09-04,840979930.18843951733805166501627990334,,,,,
2024-09-05,817130066.757782121159829631720506596,,,,,
2024-09-06,760359332.71917232328598490817770541793,,,,,
2024-09-07,779563179.39614083374130793412553694798,,,,,
2024-09-08,790474858.74834600579302204287868398889,,,,,
2024-09-09,797214589.0557480701896002993503315727,,,,,
2024-09-10,793944159.29847246596321081619571502448,,,,,
2024-09-11,794387023.32906672508807543054601275416,,,,,
2024-09-12,804861114.64348606655814099960137252088,,,,,
2024-09-13,825294747.71532448597471186007001255136,,,,,
2024-09-14,854815438.0583563999961882856230967224,,,,,
2024-09-15,814852972.57879570969378858545539622784,,,,,
2024-09-16,784358020.63534167044670378724306946072,,,,,
2024-09-17,805070855.24517180833097678023257143096,,,,,
2024-09-18,801185483.10792397041046415187856244,,,,,
2024-09-19,842251005.43068316629015889972809253196,,,,,
2024-09-20,839768154.518837475712434465346670179,,,,,
2024-09-21,861904939.48860436766852657529402563012,,,,,
2024-09-22,852872662.1268464942878904428225001653,,,,,
2024-09-23,885348818.45451588670681449957503244961,,,,,
2024-09-24,880483703.37956164671384030611294644241,,,,,
2024-09-25,852467896.7817775557381564222103466738,,,,,
2024-09-26,879224912.24822214385683162445133675445,,,,,
2024-09-27,939472986.66850246008244165691768923684,,,,,
2024-09-28,931573763.01847930555565792728374236682,,,,,
2024-09-29,907388129.37007406162524761997244570296,,,,,
2024-09-30,883715369.28456348392503082006925574427,,,,,
2024-10-01,825687364.2176233145586515212940774336,,,,,
2024-10-02,821484215.3890270005748930085291918178,,,,,
2024-10-03,810662007.5127567796884237083216511284,,,,,
2024-10-04,887523679.53313761738648481905841515397,,,,,
2024-10-05,826008094.49568379674286050244374366936,,,,,
2024-10-06,858294443.4574759849924358150979417347,,,,,
2024-10-07,856387662.84571161315348028667663588298,,,,,
2024-10-08,840604161.01927236137078747145081624918,,,,,
2024-10-09,892373989.35158103748717196427652264632,,,,,
2024-10-10,804639138.3708138043965206134601836966,,,,,
2024-10-11,830475245.6744069698004527399007716026,,,,,
2024-10-12,831650489.29949868051176203049625333462,,,,,
2024-10-13,834622345.7374900501538774376934356152,,,,,
2024-10-14,872061594.246920482601471811359596842,,,,,
2024-10-15,898502608.55322388499428793769407438652,,,,,
2024-10-16,870923856.52750365579015060318205726376,,,,,
2024-10-17,889480638.60771206740016655548070705621,,,,,
2024-10-18,907644200.75961597734992464416665974935,,,,,
2024-10-19,917760606.85554117026999130207474965209,,,,,
2024-10-20,950509435.87556306946916710296944914332,,,,,
2024-10-21,918780318.29992758166508588359548632225,,,,,
2024-10-22,904285928.9370714570450765799226100882,,,,,
2024-10-23,850533075.0643704453633625801031140876,,,,,
2024-10-24,852150651.35302239540933215768643764712,,,,,
2024-10-25,867669291.85876608429888635513759221566,,,,,
2024-10-26,774326093.15270215641667766283292295542,,,,,
2024-10-27,755069527.74387648890959294533268723208,,,,,
2024-10-28,776220523.6643554298878900913448259295,,,,,
2024-10-29,811343985.71652439273310561168114698142,,,,,
2024-10-30,818078724.10500758296982339399818854648,,,,,
2024-10-31,786239255.84334021123075041731934905644,,,,,
2024-11-01,770451745.6179567246696246678634074687,,,,,
2024-11-02,759559648.51502891257674564029470522656,,,,,
2024-11-03,748326818.1511869436246732238424371908,,,,,
2024-11-04,730767643.08194550621499163639083014401,,,,,
2024-11-05,735564002.45216998977129922050115825914,,,,,
2024-11-06,821073960.69809546567473787179813909572,,,,,
2024-11-07,863991360.69013885957569887645299149279,,,,,
2024-11-08,868487128.22792396641044378809397769186,,,,,
2024-11-09,966131449.54100609133793029313147576349,,,,,
2024-11-10,995099059.17256127130625686052353792428,,,,,
2024-11-11,1058429846.4954663300316980273992798253,,,,,
2024-11-12,1042456299.79259757915647372839707048312,,,,,
2024-11-13,1097584302.2872949041550914212698551356,,,,,
2024-11-14,1023650067.20522715726519849542694981735,,,,,
2024-11-15,991872821.74319880953469353967461678514,,,,,
2024-11-16,1031495509.4954564354417782939530501355,,,,,
2024-11-17,1001901380.99884583642383588615836050596,,,,,
2024-11-18,1026732619.09213850694204344388053646162,,,,,
2024-11-19,944130644.68569359976286965743244945008,,,,,
2024-11-20,938071039.21808796781811430577988436072,,,,,
2024-11-21,1056216340.90408213183805114248529642872,,,,,
2024-11-22,1008594417.69632473410442178217157215258,,,,,
2024-11-23,970963974.0591898245211907925084947088,,,,,
2024-11-24,1004322144.11327697567128361955441968788,,,,,
2024-11-25,1020319235.5713759800417613269077774074,,,,,
2024-11-26,981949617.0375429119229659178820841535,,,,,
2024-11-27,1077453030.99535713745547254035005439905,,,,,
2024-11-28,1084517757.87407428482729781312789330061,,,,,
2024-11-29,1046806946.98655686177153446397798535424,,,,,
2024-11-30,1088849430.34269729399014646289811754384,,,,,
2024-12-01,1082470507.6395603346449096339920003844,,,,,
2024-12-02,1086889374.8005194275730689302630956052,,,,,
2024-12-03,1078674540.17942530492897238499582221619,,,,,
2024-12-04,1128055083.72343197168742178835088472172,,,,,
2024-12-05,1069527791.98324568458254719194672629174,,,,,
2024-12-06,1153053043.82436553681459145229905193945,,,,,
2024-12-07,1076400624.21084985109511876940960791585,,,,,
2024-12-08,1173645718.9989517863682591909449106225,,,,,
2024-12-09,1000891752.3916400332751700322329784292,,,,,
2024-12-10,1027667176.43150438186526418564696379865,,,,,
2024-12-11,1097525074.51053793911677643879226961523,,,,,
2024-12-12,1081249377.06742568149457400993172469395,,,,,
2024-12-13,1099586891.91529949113880172804891259152,,,,,
2024-12-14,1120746166.40795712604926853585960895098,,,,,
2024-12-15,1093176684.6270164393425321302015733116,,,,,
2024-12-16,1130957995.24945864330250548425628023516,,,,,
2024-12-17,1054532604.347804612402634218667227286,,,,,
2024-12-18,984757225.03143119139740017081228611984,,,,,
2024-12-19,927710026.87800445633562415670262389966,,,,,
2024-12-20,941195527.01057272226216698269739086606,,,,,
2024-12-21,898427095.7780104603077738943573621776,,,,,
2024-12-22,819515224.03602912645683273625554863545,,,,,
2024-12-23,861197734.69692863580933352867967388348,,,,,
2024-12-24,878817248.35780394184756311075003857005,,,,,
2024-12-25,960010420.27169216491530010010802360624,,,,,
2024-12-26,897807671.68483600370431905617857769895,,,,,
2024-12-27,923393006.02843349671602319410828361894,,,,,
2024-12-28,931426619.515388230765501655309350236,,,,,
2024-12-29,904890926.741785580009641126961426959,,,,,
2024-12-30,910555169.7385365652802162314594112482,,,,,
2024-12-31,816647169.0281949417266048363317718418,,,,,
2025-01-01,829452229.20865660544164335305685383196,,,,,
2025-01-02,854152984.57302692093793560836266309285,,,,,
2025-01-03,903360835.87711005678431769700689110388,,,,,
2025-01-04,905876335.03262577341895219015692080452,,,,,
2025-01-05,891399502.42570277181899478472805983017,,,,,
2025-01-06,902129168.86600900205221714006265103738,,,,,
2025-01-07,838690923.755211417175265312377877622,,,,,
2025-01-08,811331357.59212442896814065779527474264,,,,,
2025-01-09,785761024.59220276906363025065678496556,,,,,
2025-01-10,793085584.1183488532167208353937142696,,,,,
2025-01-11,801949030.19885607403893787338870996923,,,,,
2025-01-12,790465452.89214407038103953429287669625,,,,,
2025-01-13,677450731.02554260658440889934737615685,,,,,
2025-01-14,701810615.65325834658175018180388066808,,,,,
2025-01-15,742854466.9987061938089813821770917682,,,,,
2025-01-16,724786459.15009030966375419363075684487,,,,,
2025-01-17,765900856.10051350310281880166328539554,,,,,
2025-01-18,720942050.65869946168376423357632191375,,,,,
2025-01-19,717937007.78429039667156337846856997676,,,,,
2025-01-20,739687916.72032995701738175900014088728,,,,,
2025-01-21,743219757.10123298095487394173169415224,,,,,
2025-01-22,863861370.54698106580981009498018299468,,,,,
2025-01-23,810426009.20540616502500485109803803525,,,,,
2025-01-24,834785736.5348527139463401159863899222,,,,,
2025-01-25,851627356.54874366723497883612773566912,,,,,
2025-01-26,858681835.51831526229156064628975125596,,,,,
2025-01-27,812220177.05747316431890338569286374802,,,,,
2025-01-28,663274040.6940447076111450284697532154,,,,,
2025-01-29,677787337.86329377854122578301764084443,,,,,
2025-01-30,700239339.56354706573050861257694169194,,,,,
2025-01-31,703537482.4208517770786406840521933428,,,,,
2025-02-01,662398844.46471411326150391226307695265,,,,,
2025-02-02,615373505.96617903651918848413675421074,,,,,
2025-02-03,585392702.8216092720054299920665007259,,,,,
2025-02-04,553386714.8513107207107572705494680471,,,,,
2025-02-05,572749436.28529215999055022946411034842,,,,,
2025-02-06,566738322.46929062407481177075442269832,,,,,
2025-02-07,553350739.61779763672472621466454794809,,,,,
2025-02-08,555635840.05364747902526126934135364222,,,,,
2025-02-09,564116292.54244491318067631159776125066,,,,,
2025-02-10,591012228.03171826429712348528457356075,,,,,
2025-02-11,579616486.275529196713172957604478493,,,,,
2025-02-12,597493396.88143722289311178638205588136,,,,,
2025-02-13,572941762.06947598257372322542595694025,,,,,
2025-02-14,580453660.44638526014433781806620248197,,,,,
2025-02-15,559354688.7158515811651624444299735755,,,,,
2025-02-16,550935687.32081873853999124833770443344,,,,,
2025-02-17,564625268.9282386411467511623642290907,,,,,
2025-02-18,545505082.22467551039890044095374644773,,,,,
2025-02-19,554686752.1151858947621652215353885003,,,,,
2025-02-20,547780305.0203404115482191583317192732,,,,,
2025-02-21,522464085.0399909719396114534621259533,,,,,
2025-02-22,543214141.94267676408927851346153794502,,,,,
2025-02-23,548116960.42294526320727027204233749333,,,,,
2025-02-24,518053214.31885344294677390339955373535,,,,,
2025-02-25,504703152.99393559123174964567745996288,,,,,
2025-02-26,481500640.81212364694001479520210930103,,,,,
2025-02-27,474586326.56252203857390836705993961738,,,,,
2025-02-28,470062387.391968857045648174121102955,,,,,
2025-03-01,457384158.3053836242030959304328918986,,,,,
2025-03-02,511335625.59649434980105502176811612744,,,,,
2025-03-03,424933951.23644275364976117739999675692,,,,,
2025-03-04,456491783.98300873918259477804415447361,,,,,
2025-03-05,460517231.183903007213628972288440282,,,,,
2025-03-06,451783420.7025743265290654049181457144,,,,,
2025-03-07,442631007.04389828285515511400503172281,,,,,
2025-03-08,453798575.21186258071256833207558611714,,,,,
2025-03-09,323706884.97813634354674209590692526272,,,,,
2025-03-10,385322523.2134709880341499790458377544,,,,,
2025-03-11,394757376.91174623302278828039349329905,,,,,
2025-03-12,393899482.47965114587039312123468504031,,,,,
2025-03-13,383554098.77120118771425080914020073841,,,,,
2025-03-14,377860710.0574164056792107558299528819,,,,,
2025-03-15,377762611.32657222901074226709243705394,,,,,
2025-03-16,362268057.78154806312621753903401784826,,,,,
2025-03-17,368411551.19021621451007313572488028542,,,,,
2025-03-18,366682746.15543337754403927334007850472,,,,,
2025-03-19,381529315.4104284452070687153683014425,,,,,
2025-03-20,361550291.07434447526955711331889986382,,,,,
2025-03-21,351202318.2125814229905435473114383792,,,,,
2025-03-22,356696509.90969706466256098719124680912,,,,,
2025-03-23,359008613.75221514806350741560753335474,,,,,
2025-03-24,372352849.69985901740242780636058257806,,,,,
2025-03-25,371530097.36676556237303965488695124764,,,,,
2025-03-26,360353876.10519019475223267302767884804,,,,,
2025-03-27,365057280.31017471076553047818962742504,,,,,
2025-03-28,339555016.7368365883215012278869693572,,,,,
2025-03-29,327475864.80839557043251602411719644992,,,,,
2025-03-30,325364689.03425900563325724054850319951,,,,,
2025-03-31,328659336.1074404876899961370003276135,,,,,
2025-04-01,348821698.6745499093045076716970013847,,,,,
2025-04-02,330207581.72416675219027530554297549448,,,,,
2025-04-03,332366756.52123137002632427501274942046,,,,,
2025-04-04,329502207.2838797795934510588365987301,,,,,
2025-04-05,320133881.27465834704077606225500199156,,,,,
2025-04-06,273080731.60638547001903772437360079068,,,,,
2025-04-07,287001179.42478048074148718237415334711,,,,,
2025-04-08,282571843.58156462312904291846778856371,,,,,
2025-04-09,308167003.35013127881715522718526511964,,,,,
2025-04-10,278958721.29772045839776610777314153747,,,,,
2025-04-11,290641333.46558779973775991772613352422,,,,,
2025-04-12,308852037.74508472202237238985096973345,,,,,
2025-04-13,289350196.8450939992018651006044135368,,,,,
2025-04-14,294432081.43807030132669528818168540664,,,,,
2025-04-15,362775387.3137620868767298261881445378,,,,,
2025-04-16,360372395.0747110067641400650744914456,,,,,
2025-04-17,360480842.3722216288929365943867976292,,,,,
2025-04-18,374871812.75895095841546269313029084716,,,,,
2025-04-19,380266957.83227817710750446564295843973,,,,,
2025-04-20,373794243.3920085167804379188695607811,,,,,
2025-04-21,374085850.0371651440382053826112175835,,,,,
2025-04-22,427101140.58978789728955126829781997568,,,,,
2025-04-23,437534117.9452527274479690212378851154,,,,,
2025-04-24,416111008.59727276766470702659823693591,,,,,
2025-04-25,406976078.4995224882103022334178872311,,,,,
2025-04-26,410068904.01648021097028166693734502462,,,,,
2025-04-27,407911765.22255703818039234731463197674,,,,,
2025-04-28,355816989.35359937645946647727916884445,,,,,
2025-04-29,349031555.4229162124345120623531392195,,,,,
2025-04-30,345425043.22587671194834889732946411904,,,,,
2025-05-01,355012339.84031295386805911835829738632,,,,,
2025-05-02,351864794.45601112450612623383577811528,,,,,
2025-05-03,352455681.0398544093209790957335258118,,,,,
2025-05-04,357772193.88196265203095769320203229087,,,,,
2025-05-05,355576347.05688156606303705470242745312,,,,,
2025-05-06,359533491.23196791566269720362540852614,,,,,
2025-05-07,361042658.64261598513605852475906939819,,,,,
2025-05-08,442509505.43884948206255275012146232034,,,,,
2025-05-09,478550057.03292418728506507492062341915,,,,,
2025-05-10,391668404.8679820720514880247541844995,,,,,
2025-05-11,422375008.14110132626813502912127996816,,,,,
2025-05-12,433284357.24047234214696319291854466339,,,,,
2025-05-13,460388290.2709318841063937981509729812,,,,,
2025-05-14,446449310.53519088288955662202788077632,,,,,
2025-05-15,428220925.72381654061669555863672821185,,,,,
2025-05-16,436406617.945434517997372314922110626,,,,,
2025-05-17,424091086.77685499460994218865789293336,,,,,
2025-05-18,420943676.172927800442429393265340754,,,,,
2025-05-19,411349436.257307579663699040460346979,,,,,
2025-05-20,412774311.78611132089118045232113030331,,,,,
2025-05-21,411440384.45591586085792028642491548147,,,,,
2025-05-22,435519767.31725914001951192915802140903,,,,,
2025-05-23,415466409.2960569640749572550500483453,,,,,
2025-05-24,404271646.37614421334967669993057942221,,,,,
2025-05-25,399662744.56348464632215314685918593757,,,,,
2025-05-26,402005387.12370779624670336028483146568,,,,,
2025-05-27,418035941.65185863655206813521835130072,,,,,
2025-05-28,431033925.98974624073951369183861477994,,,,,
2025-05-29,417080920.35711628791536515671682024484,,,,,
2025-05-30,348658889.59633919295822676346655383322,,,,,
2025-05-31,389195261.35573685502797903128915753741,,,,,
2025-06-01,387830173.56160564477138931950993561827,,,,,
2025-06-02,389680699.04083243704309047256191704536,,,,,
2025-06-03,392164272.24000939166047878942082321552,,,,,
2025-06-04,398201466.43826894964974795904964555754,,,,,
2025-06-05,373734306.50742776225071664639116112198,,,,,
2025-06-06,393871954.90387650255189260380265666109,,,,,
2025-06-07,402916869.78418053214337926477031334452,,,,,
2025-06-08,399944293.58167328338742892300162733218,,,,,
2025-06-09,420873772.53435290564794904869958780523,,,,,
2025-06-10,440571062.54308752743634887164573837224,,,,,
2025-06-11,444445991.26828132675330711601649396906,,,,,
2025-06-12,435406753.88738864724453387470157852051,,,,,
2025-06-13,387726813.2122107944602470401290359917,,,,,
2025-06-14,382311822.45181233678493664604449978368,,,,,
2025-06-15,382527815.34533795972708472789217325826,,,,,
2025-06-16,399255853.4896870895846115667193911941,,,,,
2025-06-17,424355062.00527918185879988520214508416,,,,,
2025-06-18,398815339.04385521044589555933806177534,,,,,
2025-06-19,395249500.8359299514835771162099913015,,,,,
2025-06-20,395907853.63743869022292999440164945832,,,,,
2025-06-21,361251898.11173975171070386566000570302,,,,,
2025-06-22,346043900.304399239858598462252220465,,,,,
2025-06-23,368774091.45865914889908633580303036388,,,,,
2025-06-24,394437192.96176995847615479861996452912,,,,,
2025-06-25,385896751.32177268208829698848904725014,,,,,
2025-06-26,388202251.5036342501935333113040259275,,,,,
2025-06-27,385365325.60858932679415475580430010012,,,,,
2025-06-28,377523256.9169795714291684612277580854,,,,,
2025-06-29,376711085.2075591250115748904426809996,,,,,
2025-06-30,379662655.33655629691961119718074997621,,,,,
2025-07-01,356677294.8780460358894790294389905656,,,,,
2025-07-02,380636491.13169877744835431548706010028,,,,,
2025-07-03,393005979.68961775362187527256673544838,,,,,
2025-07-04,367497349.39695920918426048796478511168,,,,,
2025-07-05,347660890.88262883327370161922605732588,,,,,
2025-07-06,371872504.60693802744337517294448070156,,,,,
2025-07-07,364609315.59764387983078506279989269518,,,,,
2025-07-08,374343009.07671480498037076306957634,,,,,
2025-07-09,396871237.8396754090231784151283773301,,,,,
2025-07-10,413835309.34229342184422990898994621704,,,,,
2025-07-11,384250050.26645384951758427199529495212,,,,,
2025-07-12,383038948.53585480175543849169386771581,,,,,
2025-07-13,376589166.2477665589124260760331859424,,,,,
2025-07-14,385901656.30878665162778768958900694697,,,,,
2025-07-15,416322888.83210537299971144018166349358,,,,,
2025-07-16,428065201.79116120093728082080028040352,,,,,
2025-07-17,484911290.8220256616327090499971605159,,,,,
2025-07-18,491945742.82402726342728022447571417028,,,,,
2025-07-19,509687077.4096392993213362099353971972,,,,,
2025-07-20,578978983.37841726395458916589282663952,,,,,
2025-07-21,583339796.69372809978548946350076442532,,,,,
2025-07-22,618428080.24187291876085255942304653393,,,,,
2025-07-23,724210755.4525663649334202309795228038,,,,,
2025-07-24,791277600.97473559633600485157509685511,,,,,
2025-07-25,786468579.9572705619714215824386897728,,,,,
2025-07-26,953720521.9902340453588957096108082277,,,,,
2025-07-27,991334977.39106462293326545397755767653,,,,,
2025-07-28,964246614.15752790321163516257576598554,,,,,
2025-07-29,935190918.17728611749787104409544644036,,,,,
2025-07-30,1034785435.6232193720359189100344872095,,,,,
2025-07-31,562026359.69489912617077131464095382857,,,,,
2025-08-01,596629024.23399792889923066488654653623,,,,,
2025-08-02,625964179.65688997005535972145893444848,,,,,
2025-08-03,720612667.49501364325305724232671039654,,,,,
2025-08-04,795201826.62695963515046081883386210616,,,,,
2025-08-05,771364157.74101798923917092903989679829,,,,,
2025-08-06,759897585.72522950759027431254998015328,,,,,
2025-08-07,816772948.65704154626046035400999046312,,,,,
2025-08-08,781816778.60509699237502398525096745335,,,,,
2025-08-09,881949430.0680832044770119701612590724,,,,,
2025-08-10,874013702.48026755089983451879122781642,,,,,
2025-08-11,748564395.40560835599728381441092203692,,,,,
2025-08-12,781822870.62413016492646847486643617448,,,,,
2025-08-13,812717486.25030065145775890317770187472,,,,,
2025-08-14,775141509.63968315808063926610289063756,,,,,
2025-08-15,774644861.60845362961206008985502988552,,,,,
2025-08-16,772398327.60868745213059646270657066628,,,,,
2025-08-17,810962182.8408480597038931223104350052,,,,,
2025-08-18,789948410.21666450821450983071538633886,,,,,
2025-08-19,750318317.95265460367317787309257095972,,,,,
2025-08-20,795032071.89919521684882123586750312698,,,,,
2025-08-21,712437600.28546594999888194121144428618,,,,,
2025-08-22,883175583.42514651362758005292431133318,,,,,
2025-08-23,877069159.2547561945532447002989565344,,,,,
2025-08-24,881327879.1895449029532230269031703352,,,,,
2025-08-25,814137668.57223662461925628014863903248,,,,,
2025-08-26,862408112.8001834321207085010201153648,,,,,
2025-08-27,868758609.70620411417052847049697025857,,,,,
2025-08-28,862666606.88940977496550667447170560211,,,,,
2025-08-29,867809814.81561066208843839834073261569,,,,,
2025-08-30,853206445.69456309143904908424848211008,,,,,
2025-08-31,883941925.43126493299632578556040811575,,,,,
2025-09-01,863528006.62096195300610720692569640228,,,,,
2025-09-02,873839374.34315000495886586552797513384,,,,,
2025-09-03,881763804.69014886740891423498295203672,,,,,
2025-09-04,856280052.28474010400295485866398052625,,,,,
2025-09-05,842863691.29633123741786477322313657696,,,,,
2025-09-06,774506024.6238310249337754573648390806,,,,,
2025-09-07,801575558.34678025762968754022341419939,,,,,
2025-09-08,778633815.29499360543073622423709541775,,,,,
2025-09-09,822404158.79160673552361679975096250533,,,,,
2025-09-10,695337212.27100901283606040052340089785,,,,,
2025-09-11,639805371.41254047470635668748071098063,,,,,
2025-09-12,634100502.7850736269624643039708909025,,,,,
2025-09-13,643654518.90296891026898653254366545286,,,,,
2025-09-14,685395998.98862368145209264138248886176,,,,,
2025-09-15,677089742.30489012394346770853634717425,,,,,
2025-09-16,665567858.88350071840544397494073957495,,,,,
2025-09-17,546110614.0315951077580389983520418725,,,,,
2025-09-18,548476301.10225236485568277476570172048,,,,,
2025-09-19,576163649.59891199156051977362541084755,,,,,
2025-09-20,579577201.5133971685677120072077362501,,,,,
2025-09-21,709625040.3109569157133104794935662701,,,,,
2025-09-22,673103962.54642133970342620001856741438,,,,,
2025-09-23,667369727.9495757493556889178013079456,,,,,
2025-09-24,653721148.21579343281674044052297848176,,,,,
2025-09-25,587531498.76021114086574188883255522204,,,,,
2025-09-26,611000676.3867066531173110114073040498,,,,,
2025-09-27,629709221.663183469665870701717129898,,,,,
2025-09-28,635105540.18831952373691538047259450375,,,,,
2025-09-29,592586803.00995453703490990255678593865,,,,,
2025-09-30,642833762.4191548675261304757178119666,,,,,
2025-10-01,679149201.12642518323075666377031563534,,,,,
2025-10-02,709280651.68780324926603149004222174548,,,,,
2025-10-03,669836824.54152076871351878222284509025,,,,,
2025-10-04,602471948.94409871705824961699666985755,,,,,
2025-10-05,507188961.94635775620952815824642931575,,,,,
2025-10-06,528416287.44014767566644035682828781212,,,,,
2025-10-07,498273075.75830887210148078124395786432,,,,,
2025-10-08,498441596.76183139003144724635981377898,,,,,
2025-10-09,474829091.0384892508262582178194215665,,,,,
2025-10-10,466320929.17310535222657022625070547312,,,,,
2025-10-11,392088761.44639454379747715354605683184,,,,,
2025-10-12,429571813.5069253659775856602717426529,,,,,
2025-10-13,439388375.261454686847443595089142023,,,,,
2025-10-14,414850775.99269889143943180433428969568,,,,,
2025-10-15,453429842.47918997635841482684147139775,,,,,
2025-10-16,439147113.24286306617304110212457706548,,,,,
2025-10-17,436674712.22974282186815325270003636344,,,,,
2025-10-18,459632145.69912674733087404570886208316,,,,,
2025-10-19,468269543.30456830735438987807433689011,,,,,
2025-10-20,453384753.70145804884220471296302755868,,,,,
2025-10-21,443169689.95022696092913892075876550924,,,,,
2025-10-22,469021454.85396025171843707251100362933,,,,,
2025-10-23,480764869.35068651540063226645107800554,,,,,
2025-10-24,486769628.31277619882690789039682187956,,,,,
2025-10-25,479948605.27663502453744163667943977882,,,,,
2025-10-26,497168150.273180799800288163960094278,,,,,
2025-10-27,470960859.96625012411774724129789683126,,,,,
2025-10-28,476183182.722039544231202301474531354,,,,,
2025-10-29,476632276.04734895149078260380370411103,,,,,
2025-10-30,462314031.88733302128650462954891620147,,,,,
2025-10-31,471233160.56616693661373224101495806655,,,,,
2025-11-01,471196279.26273766562356550598429604854,,,,,
2025-11-02,459705057.41283892632091434744932335902,,,,,
2025-11-03,426320906.13852898605020777746607188664,,,,,
2025-11-04,397581622.1483891726586698634172512388,,,,,
2025-11-05,433455591.00177553383822491114025419769,,,,,
2025-11-06,459061417.92752097417076890039291368253,,,,,
2025-11-07,461075684.1506242223172286389238390298,,,,,
2025-11-08,437558523.78249187827510993548810011064,,,,,
2025-11-09,485822798.14181945463688373586669316028,,,,,
2025-11-10,479274306.6528085306713135611159298295,,,,,
