time,CapMrktEstUSD,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-06-26,1628106071.287446864216878140963,,,168413.743935399
2025-06-27,1685592428.332217622974803923708,,,116653.927069454
2025-06-28,1708808917.750014726562168021275,,,152712.250434675
2025-06-29,1798715226.502805643631662181272,,,165656.55033927
2025-06-30,1723826471.492088649197519194762,,,202818.851813078
2025-07-01,1631243077.973546359470699327892,,,173886.001893137
2025-07-02,1763019653.555273428215562243779,,,376546.818053965
2025-07-03,1720449200.354269375731722815405,,,265197.197301821
2025-07-04,1660499821.60646074261848905422,,,170480.70503707
2025-07-05,1643809109.17517467863793177569,,,111137.980343273
2025-07-06,1692058711.263277610523910994905,,,173508.661403952
2025-07-07,1685045012.960785318705800663132,,,71957.4746513702
2025-07-08,1707052469.9387095222130507535,,,89587.0007271356
2025-07-09,1738743253.020180446372926124021,,,235079.305295113
2025-07-10,1787585109.106989951671422970454,,,1153271.98183677
2025-07-11,1681335589.731493481069135894764,,,1271510.95290314
2025-07-12,1668236660.462735495070875672053,,,686335.853812348
2025-07-13,1662781439.878165431305515070358,,,472687.269649536
2025-07-14,1639398998.99687034659308370276,,,724457.66637372
2025-07-15,1659940627.833584116249709453028,,,867462.956395146
2025-07-16,1696556985.212386081969884729121,,,1035952.26938764
2025-07-17,1670037460.45880357122144479426,,,1512495.52854812
2025-07-18,1784309068.482538222990546914852,,,2266860.89074534
2025-07-19,1765922272.7877876983951486135,,,680978.711088783
2025-07-20,1789469439.387011758832421226112,,,686148.753402159
2025-07-21,1860122318.50213945097989408953,,,528248.231192438
2025-07-22,1847005662.96098819991470500373,,,917243.835085113
2025-07-23,1810357593.14925436805005792176,,,991422.632476149
2025-07-24,1789805407.032396102289403247264,,,1212513.22915831
2025-07-25,1956476699.828941667963483942598,,,1457577.23179451
2025-07-26,2020220157.709539361123925495871,,,1581797.43104102
2025-07-27,2054311984.562890668998008932784,,,704091.207874109
2025-07-28,1918543819.633827308099687203535,,,1429279.09762602
2025-07-29,1814911083.796309075565278377997,,,671746.531585219
2025-07-30,1822952769.375369993162414310422,,,844547.519571898
2025-07-31,1752869126.720107054595054314394,,,337843.567038867
2025-08-01,1683808272.7476948378136608638,,,452808.58014121
2025-08-02,1628774336.4565526119130679892,,,315054.057682872
2025-08-03,1674416506.708798404201965613233,,,264848.87170029
2025-08-04,1744420785.932749622821791090233,,,477219.864711856
2025-08-05,1609486908.094277854128208389246,,,581610.447476165
2025-08-06,1705237765.421278017219117908452,,,425608.38355041
2025-08-07,1765447038.098227168774085526862,,,553716.607660278
2025-08-08,1787280658.67277661915672619582,,,614078.783048527
2025-08-09,1851687195.241172962491212211552,,,542280.401625877
2025-08-10,1851985606.319528478978633055123,,,405677.048824907
2025-08-11,1776056001.750610464526344080465,,,2696893.84698395
2025-08-12,1769741795.311876471862599591267,,,1923892.78598536
2025-08-13,1745035177.8052911906109865664,,,1765821.85307771
2025-08-14,1636156064.766572768683652613422,,,1027683.08917878
2025-08-15,1620818577.668202976644784428389,,,1121757.77231233
2025-08-16,1583609459.256788675196820024263,,,790800.707977667
2025-08-17,1621594707.749742347856596956533,,,854125.205576857
2025-08-18,1518654235.430291617507664699696,,,860330.146439485
2025-08-19,1464296743.688623755189855479663,,,1220005.76146646
2025-08-20,1472754903.00966263360828343167,,,674645.945993898
2025-08-21,1430406342.434084329301527665134,,,355506.017384729
2025-08-22,1518941166.4700701498650162549,,,1352974.18893231
2025-08-23,1423748578.337924120883591185098,,,1005602.51999281
2025-08-24,1345158637.902344903969761136508,,,1313414.56295488
2025-08-25,1317180879.004509641624843588841,,,627381.191647255
2025-08-26,1557589137.529879285603017256098,,,917716.305494737
2025-08-27,1553401615.400910717397739086039,,,1033343.7838402
2025-08-28,1504743369.413110291444683071738,,,632723.283305624
2025-08-29,1499466373.26206807140893702654,,,1324117.18717652
2025-08-30,1521857959.679524873318845689042,,,303459.759613481
2025-08-31,1506229557.01601076425888175027,,,435163.649216571
2025-09-01,1535339469.288986590820278339296,,,504849.166412653
2025-09-02,1708470739.680168216256928909685,,,3828564.15616333
2025-09-03,1742127582.769089457119891891906,,,1884912.94336882
2025-09-04,1708538589.051505546521843687375,,,2545173.42625281
2025-09-05,1747086177.009039762442378127917,,,2706462.23256536
2025-09-06,1670500533.942478542945341376,,,1838911.62723484
2025-09-07,1662069426.516623827774553463729,,,1720968.00757878
2025-09-08,1642759158.24275236895227987008,,,3979174.10906896
2025-09-09,1642476749.299691031892036967031,,,18062042.1403799
2025-09-10,1693281843.15391545448386814984,,,15413659.081556
2025-09-11,1689139053.658896751409380342944,,,28334784.3025298
2025-09-12,1714165086.59108400147570495707,,,13963053.7768185
2025-09-13,1796189952.9649133447072151273,,,12165126.9670716
2025-09-14,1756125361.425149932350561947406,,,18207880.1022105
2025-09-15,1709190549.980345185080318143546,,,11094532.9777306
2025-09-16,1727773375.085124199667812188432,,,9516367.32335378
2025-09-17,1804381965.5373882937521819436,,,89361472.9551665
2025-09-18,1816455191.200250865006498140993,,,37289359.0899069
2025-09-19,1690004768.067434051282061051976,,,18130600.8167215
2025-09-20,1626501597.27453472436180676936,,,35056065.9385456
2025-09-21,1627878720.6853974338765065865,,,20520079.3573382
2025-09-22,1560657736.530878228908154523657,,,38893382.1082066
2025-09-23,1600100568.057114765368026234368,,,21406546.2047962
2025-09-24,1570418112.83703374649588588684,,,29293623.2906429
2025-09-25,1517196204.704324145485929405272,,,25776750.7722893
2025-09-26,1572453271.691658388640662807332,,,16479164.6477336
2025-09-27,1514882913.927892201024135823775,,,10743832.5164013
2025-09-28,1605356768.287115103549754486708,,,15158866.8445228
2025-09-29,1533227747.140193726932727158544,,,19894443.903267
2025-09-30,1587882460.506043704987081632642,,,22230834.4345195
2025-10-01,1656698401.393861089574696512295,,,35816361.7576227
2025-10-02,1641860478.154167409534159753776,,,21666383.7499431
2025-10-03,1626139486.537404391992615676632,,,14533110.8331791
2025-10-04,1569413258.063204108389981813961,,,10455241.8832428
2025-10-05,1573154597.168211801058182391209,,,11485049.9697308
2025-10-06,1620285146.580936377485807700661,,,11459846.8596053
2025-10-07,1557978184.665085297916978424174,,,17126265.7458768
2025-10-08,1610773079.025090250932904870095,,,10231157.8081805
2025-10-09,1564575612.020392828464883461088,,,10300485.5372023
2025-10-10,1432829937.941253967015874074512,,,36189554.8624115
2025-10-11,1356962878.010585526557553060865,,,26628300.6053608
2025-10-12,1473386459.909939859554578536826,,,9984826.74881317
2025-10-13,1527882095.982354405884656092472,,,17269689.6810607
2025-10-14,1480173327.72217749016508486724,,,20530695.5380343
2025-10-15,1398364395.32794031274033361332,,,14207489.225078
2025-10-16,1403536097.90684020340634211215,,,12394017.8438783
2025-10-17,1374469718.577131013687214770435,,,18809326.7737385
2025-10-18,1380101331.565353305291618412275,,,4956981.53607571
2025-10-19,1372847967.56862437901405480144,,,8768673.99459893
2025-10-20,1362333337.53850025673053690631,,,8357566.37797476
2025-10-21,1363354983.33137628055890002279,,,18895860.3440615
2025-10-22,1356414144.632076048270878135724,,,12310409.1484738
2025-10-23,1367278539.29891146450936930361,,,5792284.93128957
2025-10-24,1353492519.58358211868717287618,,,6200404.76718239
2025-10-25,1344259095.76893904391278367148,,,3804890.90450798
2025-10-26,1384931606.5200302708893097357,,,5032397.17872199
2025-10-27,1379252852.019899389094251029047,,,5891837.192942
2025-10-28,1361599453.63338237951711633402,,,7046924.86685313
2025-10-29,1376474026.63603999224582940164,,,4596479.81709656
2025-10-30,1342119821.778572225759202567168,,,9653582.97241804
2025-10-31,1307635840.556628513254642382259,,,8278665.69872463
2025-11-01,1305699348.337691965943368320272,,,3521347.49776804
2025-11-02,1302317100.759865956645141636378,,,3654014.69366364
2025-11-03,1258506207.458306937907166308299,,,12852494.6242787
2025-11-04,1210738771.034753594513442664574,,,15218533.6991315
2025-11-05,1184540059.176572642960777803452,,,11275602.7479176
2025-11-06,1142084959.728882807194231290714,,,6802816.28250422
2025-11-07,1265374408.13581451771308077783,,,10740245.3149794
2025-11-08,1174106288.213803997873358274044,,,6766557.57692327
2025-11-09,1245662816.100076054760792506296,,,5145456.13986702
2025-11-10,1348721960.862847085549495037144,,,6894560.26423369
2025-11-11,1205195422.460254845100325578215296455396275,,,9693799.14705123
2025-11-12,1342910147.5569553783977149058879316293977536,,,40860688.5075678
2025-11-13,1265165635.678736992631036106240559881595128,,,17172523.1178319
2025-11-14,1159934115.8344683386081853709224348363709479,,,14518215.9862676
2025-11-15,1179969799.6945487970501359616983594512539096,,,8689761.58732579
2025-11-16,1144486996.860142775233463521924078559509086,,,7576510.47097408
2025-11-17,1114444117.8859924267469012983928795876053602,,,7439835.48722263
2025-11-18,1177822858.381532777653023949175199379077966,,,9005338.33003413
2025-11-19,1136351443.0896266427922576460524447043006964,,,6977294.16770784
2025-11-20,1108538305.1851344455083776705565860175199463,,,9185457.02456816
2025-11-21,1007816901.7252860114107524838509908280895792,,,17981609.4336894
2025-11-22,958657801.281302622653692557338137787162564,,,15355356.7195759
2025-11-23,991890743.459700916362185346017092679326125,,,7531099.00200562
2025-11-24,996814009.1851761914729303158019401748463401,,,10309090.0328149
2025-11-25,984067833.5126107197703577639294834885597388,,,10706731.3262684
2025-11-26,1053752176.9653849980395330339336509843432192,,,14562499.6704841
2025-11-27,1131154613.85822124565543163996804979892406,,,22740884.8770555
2025-11-28,1145973335.7669979177717165770138832626311038,,,29696633.0729957
2025-11-29,1250310360.6171169375299249784401595989702112,,,28085884.0675853
2025-11-30,1265343068.3443174786556338443845079149241039,,,25102992.3509094
2025-12-01,1183440473.6736835186468580104278180772212066,,,18685228.5471515
2025-12-02,1273179235.1037756342134478915207511022674999,,,23377307.5405661
2025-12-03,1283678033.1341206707523839407597030144087854,,,21551204.2357563
2025-12-04,1285655884.0055620680051615393776902891270832,,,14323839.7316744
2025-12-05,1197503502.9900556624512037574553042900240064,,,11892762.3745517
2025-12-06,1208517591.0697396321999910409864791822695536,,,7508508.8176402
2025-12-07,1194111571.4959802998589582707053014186344976,,,8329194.76477801
2025-12-08,1233841036.029095767039172904791949058466835,,,7417484.21754649
2025-12-09,1253841296.0734659135168245937177926893389408,,,11115354.3637493
2025-12-10,1280172189.9081666243683673370048036357992596,,,9348061.55184316
2025-12-11,1258781678.8289347393737444157774439718470904,,,7650398.66536544
2025-12-12,1312334174.6349337752499306829149422250799052,,,12217315.7193066
2025-12-13,1336360551.4400963354981795344496294422229012,,,6670453.30754594
2025-12-14,1360463895.630040101278036874663446884445945,,,13108716.9754942
2025-12-15,1333573910.0678278996330533794416310024126975,,,14262655.1843644
2025-12-16,1370276462.5320484757774251848308456223307848,,,9849047.81018887
2025-12-17,1303497462.8304997915519038124999970226379412,,,11899046.0589623
2025-12-18,1297969882.90447882320557436089758450152348,,,11022914.8848583
2025-12-19,1373762461.327052576664230461700003201553944,,,11477324.0969848
2025-12-20,1444870352.4589303775145215247657743405073526,,,10578315.853794
2025-12-21,1508645969.7042040515279690421722835776794192,,,13019727.0843393
2025-12-22,1531390146.0827470694087019264668458060639742,,,17984077.9621871
2025-12-23,1483354813.7999872528385795942258434277500552,,,12031136.6304763
2025-12-24,1551723701.0708831997476900159447580905938779,,,12592290.5192187
2025-12-25,1571382037.2264975971957373341128701278935824,,,11506671.6665388
2025-12-26,1427514589.591362904534641479516471639593083,,,16573423.3964901
2025-12-27,1421336699.1043917233831126398202386937788027,,,14232057.4519477
2025-12-28,1467096314.8517200823708544676661049540253007,,,9079670.29105596
2025-12-29,1410610086.5280308599875444818852385727024685,,,9839584.27354519
2025-12-30,1388854794.653523742532754583703033406998982,,,6843519.00946439
2025-12-31,1323095878.7983630323788775090931421263394164,,,9819820.79212128
2026-01-01,1391350143.4618732159419586126834890354242828,,,5597860.3278491
2026-01-02,1451000753.0478424099001902795719718373549925,,,8602727.07749378
2026-01-03,1424867723.850410995325453440902316891218876,,,10591851.2760173
2026-01-04,1428334614.2138438830918103397924385877764702,,,9238642.53522266
2026-01-05,1474903734.44967622373009303864612619282542,,,9818737.42031003
2026-01-06,1470735332.9919823228613456277562150432844284,,,10445371.4207955
2026-01-07,1411592618.8991424840183441562626714559896928,,,6957066.73972314
2026-01-08,1312617815.7324548791328646469067262490672284,,,10644004.9657149
2026-01-09,1276247067.90695718903756265547828701557036,0.0571501009350117,0.0571501009350117,11596214.2256928
2026-01-10,1347805437.6316094845930083782902989876873157,0.0555803817842484,0.0555803817842484,8861180.75162064
2026-01-11,1349258446.973370494110959841519413742309384,0.0587024797004873,0.0587024797004873,9483396.74606911
2026-01-12,1277976741.9810803735073600810827030569990872,0.0587751560364376,0.0587751560364376,13006273.7457103
2026-01-13,1367221017.778761888682990856427582602604116,0.0556900362244569,0.0556900362244569,10244907.0885893
2026-01-14,1373982591.64770875374716810293393979363084,0.059482020639764,0.059482020639764,8214885.06057102
2026-01-15,,0.0597916073463435,0.0597916073463435,
