time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2024-06-25,689894248.1193675,,,,,,,
2024-06-26,634242629.6005225,2.75957699247747,0.000044696986201425,0.000813386258002003,2.57928864867736,2.75957699247747,2.7673752452229157,binance-zro-usdt-spot
2024-06-27,636216330.0740975,2.53697051840209,0.00004173028016498,0.000753043254994157,2.37663712445778,2.53697051840209,2.5403809132709574,binance-zro-usdt-spot
2024-06-28,625551876.77444,2.54486532029639,0.0000413329297589899,0.000738969505697206,2.3799467044149,2.54486532029639,2.544291540950494,okex-zro-usdt-spot
2024-06-29,693500440.602785,2.50220750709776,0.0000414936976190285,0.000741889793930205,2.33927944070663,2.50220750709776,2.5093058943205473,binance-zro-usdt-spot
2024-06-30,866177930.1092225,2.77400176241114,0.0000455580931759371,0.000822288262290665,2.59368537227705,2.77400176241114,2.7764391600000002,binance-zro-usdt-spot
2024-07-01,949212903.679215,3.46471172043689,0.0000552028469156231,0.0010078021688599,3.22971878819477,3.46471172043689,3.470254843838838,binance-zro-usdt-spot
2024-07-02,953838294.2495925,3.79685161471686,0.0000604253594141436,0.00110449502479275,3.53815528208573,3.79685161471686,3.778512623211447,binance-zro-usdt-spot
2024-07-03,408580691.94155226446044,3.81535317699837,0.0000615095637973953,0.00111620052811806,3.55307900487664,3.81535317699837,3.8237982959942713,binance-zro-usdt-spot
2024-07-04,338780090.69715293746302,3.55286934140822,0.0000590016973507664,0.00107837152975645,3.29636822556324,3.55286934140822,3.542932135419902,binance-zro-usdt-spot
2024-07-05,430139628.79806305601474,3.07981335068051,0.0000536382383413318,0.000999713612904846,2.85151702776905,3.07981335068051,3.085947011227518,binance-zro-usdt-spot
2024-07-06,461221980.3589756784556,3.91035308097037,0.00006894014385482,0.00130945868760495,3.61390576360751,3.91035308097037,3.9185777149750156,binance-zro-usdt-spot
2024-07-07,441578211.15962668286484,4.1929193944478,0.0000719700549857721,0.00136669600014459,3.87358754846082,4.1929193944478,4.203540659921572,binance-zro-usdt-spot
2024-07-08,423946726.9855300477683,4.01434000239042,0.0000715408297879817,0.001368740252828,3.71015629551659,4.01434000239042,3.999111314962044,binance-zro-usdt-spot
2024-07-09,424486525.38304577561178,3.85405407696915,0.0000679824289468125,0.00127598037468635,3.5620427504062,3.85405407696915,3.8619660452571214,okex-zro-usdt-spot
2024-07-10,443050763.54284186626354,3.85896132611689,0.0000665551226758113,0.00125938002450672,3.56979081577407,3.85896132611689,3.8563180392224443,okex-zro-usdt-spot
2024-07-11,412988447.13040165850196,4.02772681765477,0.0000697780053616432,0.00129878598825439,3.72183433645739,4.02772681765477,4.018071936068839,binance-zro-usdt-spot
2024-07-12,411253644.91535490465078,3.75443353395298,0.0000655135819342083,0.00121234668517738,3.45706279644889,3.75443353395298,3.7528507740620656,binance-zro-usdt-spot
2024-07-13,411288432.59633261967978,3.73866263368639,0.0000646166518859009,0.00119431790031232,3.43152315743858,3.73866263368639,3.743110697620978,okex-zro-usdt-spot
2024-07-14,428995473.26084899148088,3.73897888475089,0.0000630210612055534,0.00117509296573669,3.41485053521189,3.73897888475089,3.7193013439643225,okex-zro-usdt-spot
2024-07-15,457416822.50246509198542,3.89995168609644,0.0000639178811217384,0.00119752702935493,3.58115674996819,3.89995168609644,3.8746977711616277,binance-zro-usdt-spot
2024-07-16,435629179.96309708343802,4.15832711382171,0.0000642363861189727,0.00119218491599598,3.81726028077673,4.15832711382171,4.1541810630921265,binance-zro-usdt-spot
2024-07-17,441382771.84103238414798,3.96025799991801,0.0000608158685151609,0.00114899122278614,3.63422991707324,3.96025799991801,3.985642097740112,okex-zro-usdt-spot
2024-07-18,431781091.68993338570316,4.01256328457499,0.0000624996512658789,0.0011822172689281,3.67159391920386,4.01256328457499,4.002103665554795,okex-zro-usdt-spot
2024-07-19,436633895.16660125992884,3.92527544349358,0.0000613474759963442,0.00114402150114691,3.60371791132313,3.92527544349358,3.927,coinbase-zro-usd-spot
2024-07-20,586409997.84715673231082,3.96939175772242,0.0000594613913068712,0.00113168924734434,3.64377815809036,3.96939175772242,3.967831887938794,binance-zro-usdt-spot
2024-07-21,580764731.00843663522002,5.27768039107914,0.0000785538630063949,0.00149909956060266,4.84404486130929,5.27768039107914,5.29448204,binance-zro-usdt-spot
2024-07-22,574102304.13390566675299,5.22687308184754,0.0000768018316588602,0.00148049838267204,4.77134305484303,5.22687308184754,5.22622106392764,binance-zro-usdt-spot
2024-07-23,540738487.88835503199301,5.16691134892723,0.0000765069404827695,0.00150116296386483,4.7447107970921,5.16691134892723,5.163109275602677,binance-zro-usdt-spot
2024-07-24,533382437.35832106035262,4.86663754831477,0.0000738304419801465,0.00139736356836382,4.48197200379095,4.86663754831477,4.891547734249147,binance-zro-usdt-spot
2024-07-25,503296103.37101112622956,4.80041076151243,0.0000734531303057944,0.00144082058763917,4.43151232791294,4.80041076151243,4.809337830396475,binance-zro-usdt-spot
2024-07-26,520895623.6957227805231954311324,4.57541071943678,0.0000696175779711327,0.00144165626472551,4.22150100827202,4.57541071943678,4.57952042212798,okex-zro-usdt-spot
2024-07-27,507455336.144049970505050171194,4.71160708390988,0.0000693778743614743,0.00143693344072372,4.33973654992374,4.71160708390988,4.715116926888868,binance-zro-usdt-spot
2024-07-28,486908444.8423837193766882839304,4.59001910613664,0.0000674235637832149,0.00141045868484796,4.22439852083035,4.59001910613664,4.579196252973276,binance-zro-usdt-spot
