time,volume_reported_spot_usd_1d
2021-10-28,238435.479946628
2021-10-29,120111.989535065
2021-10-30,163847.97924141
2021-10-31,36251.0103958659
2021-11-01,57429.8272333461
2021-11-02,117500.163291374
2021-11-03,41853.3277261132
2021-11-04,128679987.576466
2021-11-05,20363851.1598953
2021-11-06,44840506.2879299
2021-11-07,37451671.3337596
2021-11-08,13351008.5448562
2021-11-09,7738473.86220368
2021-11-10,17717309.5166741
2021-11-11,16077186.7105306
2021-11-12,7206581.1714317
2021-11-13,23358154.3666103
2021-11-14,28107193.203691
2021-11-15,16907376.0537062
2021-11-16,15280529.4540131
2021-11-17,12195202.2437405
2021-11-18,15065346.9550068
2021-11-19,7956459.16043685
2021-11-20,8896946.92075748
2021-11-21,10961400.0432224
2021-11-22,7617747.03302988
2021-11-23,12976493.8476327
2021-11-24,8312648.47444544
2021-11-25,7327375.44279589
2021-11-26,16196322.1681901
2021-11-27,11974807.6319684
2021-11-28,14663060.9724308
2021-11-29,9007807.91022987
2021-11-30,14734805.2760024
2021-12-01,12579766.4848351
2021-12-02,17585315.0135516
2021-12-03,13496195.3067978
2021-12-04,10969545.3423884
2021-12-05,10670744.4437751
2021-12-06,13114725.1070803
2021-12-07,7451393.85891991
2021-12-08,17765055.2008456
2021-12-09,9611931.45959953
2021-12-10,25741473.3859552
2021-12-11,65008777.8550921
2021-12-12,17638477.1520995
2021-12-13,52415762.962237
2021-12-14,42070589.1429986
2021-12-15,21725889.1410271
2021-12-16,7600446.11606398
2021-12-17,9518125.11030605
2021-12-18,4328514.62693714
2021-12-19,11373636.6020175
2021-12-20,5824678.35953554
2021-12-21,16608973.6094502
2021-12-22,6281120.56094594
2021-12-23,6037182.71452669
2021-12-24,6926047.10895201
2021-12-25,6261943.95442899
2021-12-26,5355691.85037546
2021-12-27,8719809.26155186
2021-12-28,35259842.796002
2021-12-29,19430378.9599217
2021-12-30,5268078.33199914
2021-12-31,4935075.24148659
2022-01-01,6668093.10939909
2022-01-02,5722119.39343286
2022-01-03,5027440.80096548
2022-01-04,15768905.7496605
2022-01-05,22840127.5772507
2022-01-06,14245451.7292878
2022-01-07,10065157.5588324
2022-01-08,11808326.3393386
2022-01-09,6676822.51241403
2022-01-10,8590848.92232889
2022-01-11,7558814.60591229
2022-01-12,13479238.1271576
2022-01-13,29319457.8461474
2022-01-14,14517949.0707552
2022-01-15,7780846.23459293
2022-01-16,6443334.11436055
2022-01-17,5803932.73914912
2022-01-18,8595308.08126323
2022-01-19,5983065.5035101
2022-01-20,6857968.00735702
2022-01-21,9431514.52035261
2022-01-22,8183762.82957074
2022-01-23,4360745.87242787
2022-01-24,4247994.18324452
2022-01-25,14568098.7980288
2022-01-26,20964465.3709083
2022-01-27,7155156.07239083
2022-01-28,4009011.15433657
2022-01-29,2476888.81846795
2022-01-30,2684521.15634941
2022-01-31,2451241.36062045
2022-02-01,2441571.63872966
2022-02-02,5131039.2768386
2022-02-03,34112707.3828083
2022-02-04,22683652.8044973
2022-02-05,9062741.77068846
2022-02-06,11082539.9412584
2022-02-07,12028651.2701682
2022-02-08,7695355.90290984
2022-02-09,10839434.725152
2022-02-10,109407492.538028
2022-02-11,37920254.4738118
2022-02-12,16218202.4413532
2022-02-13,9624531.95274315
2022-02-14,5254484.75965292
2022-02-15,5690929.02649911
2022-02-16,3860219.06957473
2022-02-17,14239539.0426097
2022-02-18,7137326.01576011
2022-02-19,5931083.46623069
2022-02-20,9909589.92010453
2022-02-21,11996521.5118822
2022-02-22,3804934.77010745
2022-02-23,3639699.08793849
2022-02-24,9523212.71792967
2022-02-25,3910749.55027562
2022-02-26,3746674.07561825
2022-02-27,3007955.78505938
2022-02-28,3129951.19221756
2022-03-01,4781476.16427422
2022-03-02,31060274.7675135
2022-03-03,19537971.157894
2022-03-04,14341762.6652178
2022-03-05,17154251.9105518
2022-03-06,40939532.4797966
2022-03-07,21854857.7728428
2022-03-08,9703304.78156204
2022-03-09,11583871.1324765
2022-03-10,4896672.74551129
2022-03-11,5304077.36833635
2022-03-12,5886816.15215166
2022-03-13,3432728.60687457
2022-03-14,3945956.28281841
2022-03-15,2971189.14956256
2022-03-16,3894572.23120458
2022-03-17,2698008.28895785
2022-03-18,1959395.22291725
2022-03-19,5424180.85123287
2022-03-20,43949663.4535059
2022-03-21,13742034.8193973
2022-03-22,4247397.5647702
2022-03-23,21054973.5072996
2022-03-24,4363539.9162058
2022-03-25,2858186.38327637
2022-03-26,4407625.81842935
2022-03-27,2441848.46284658
2022-03-28,6331803.41795046
2022-03-29,3468852.20200051
2022-03-30,4587652.57877729
2022-03-31,32209972.5610689
2022-04-01,233812671.859018
2022-04-02,37677999.0802303
2022-04-03,115926612.50027
2022-04-04,95614727.6074522
2022-04-05,96465585.3773965
2022-04-06,79376359.7287389
2022-04-07,40932625.4669962
2022-04-08,68591362.1562292
2022-04-09,59957138.2372464
2022-04-10,22322257.4984779
2022-04-11,69075048.1301383
2022-04-12,15682550.0163273
2022-04-13,15471053.5408046
2022-04-14,17368547.0054841
2022-04-15,6051529.00621519
2022-04-16,7000369.83439903
2022-04-17,4175610.56998667
2022-04-18,26643236.6357552
2022-04-19,10046832.0588368
2022-04-20,9629166.84226567
2022-04-21,6667257.21002531
2022-04-22,4584648.50939068
2022-04-23,4144385.05583083
2022-04-24,7756563.17229818
2022-04-25,15824951.1152318
2022-04-26,23384416.5171444
2022-04-27,9773500.41255995
2022-04-28,15498330.9806583
2022-04-29,21909749.2940865
2022-04-30,75506309.6879511
2022-05-01,50379624.6542572
2022-05-02,36451123.2008808
2022-05-03,20136419.4187068
2022-05-04,21747397.9663716
2022-05-05,15991854.2518497
2022-05-06,29187010.3232297
2022-05-07,12135312.9863259
2022-05-08,14189801.7883364
2022-05-09,29387724.5096421
2022-05-10,53854032.6041655
2022-05-11,30766651.6236941
2022-05-12,48278875.0122244
2022-05-13,73016060.2404279
2022-05-14,35554194.2956937
2022-05-15,25797998.3353534
2022-05-16,12218746.2118298
2022-05-17,12413276.9318519
2022-05-18,11180005.0992665
2022-05-19,30630610.0594918
2022-05-20,12777018.0594767
2022-05-21,5269207.4128845
2022-05-22,5743945.98822282
2022-05-23,7502340.57065468
2022-05-24,6478692.1593793
2022-05-25,5280220.8173312
2022-05-26,9832573.21814471
2022-05-27,58276201.2173851
2022-05-28,24911117.38757
2022-05-29,14313020.2613439
2022-05-30,17096175.3043108
2022-05-31,8001994.39641682
2022-06-01,8987697.86610608
2022-06-02,6931688.94919941
2022-06-03,3842137.02941526
2022-06-04,2029425.28472242
2022-06-05,16115145.1311005
2022-06-06,13473957.5822728
2022-06-07,13768106.3664825
2022-06-08,10303144.8545655
2022-06-09,5981207.98350018
2022-06-10,6735620.03404931
2022-06-11,8244413.0976201
2022-06-12,21275906.6495242
2022-06-13,40547875.6700421
2022-06-14,18104904.3919003
2022-06-15,34089203.3160316
2022-06-16,31081506.1072945
2022-06-17,5749562.38492468
2022-06-18,8297273.76083369
2022-06-19,5369422.64660164
2022-06-20,5617141.95804204
2022-06-21,8613425.08645441
2022-06-22,3199286.23635767
2022-06-23,7410368.38073523
2022-06-24,4560990.01210383
2022-06-25,3780158.47691894
2022-06-26,2022399.36029192
2022-06-27,4277710.56809317
2022-06-28,4778889.8212859
2022-06-29,3227389.69775309
2022-06-30,7896528.46885372
2022-07-01,4244241.96483101
2022-07-02,1119357.72737711
2022-07-03,3136691.16219877
2022-07-04,1837019.60391132
2022-07-05,3556813.61676389
2022-07-06,2182707.62459901
2022-07-07,1554782.08007002
2022-07-08,3101972.84835809
2022-07-09,2504460.73809899
2022-07-10,3678230.6827552
2022-07-11,2330446.53854259
2022-07-12,2095988.52043774
2022-07-13,2850556.86901638
2022-07-14,1802772.89497251
2022-07-15,2565262.69234143
2022-07-16,1289820.26709612
2022-07-17,2064760.71865937
2022-07-18,3132672.38786353
2022-07-19,2666886.88248336
2022-07-20,4532234.45499107
2022-07-21,7143317.63878333
2022-07-22,5484782.9577964
2022-07-23,1994388.69755888
2022-07-24,1176893.53372088
2022-07-25,1598756.62112463
2022-07-26,2061778.55278538
2022-07-27,2795853.95510473
2022-07-28,15897842.5994189
2022-07-29,3333467.79835887
2022-07-30,1504190.42297157
2022-07-31,2237832.60104636
2022-08-01,2642901.11294925
2022-08-02,3020054.79971875
2022-08-03,1372958.6982181
2022-08-04,1025881.89094151
2022-08-05,1504585.1645474
2022-08-06,1071711.25847689
2022-08-07,968133.490849706
2022-08-08,3505984.27199315
2022-08-09,1421926.53030226
2022-08-10,13114542.0234913
2022-08-11,2443391.37138828
2022-08-12,1111619.08113303
2022-08-13,1188150.44477401
2022-08-14,2492290.78556221
2022-08-15,2675664.70095785
2022-08-16,2190469.70770888
2022-08-17,2654020.23424449
2022-08-18,1857911.5156367
2022-08-19,6943630.20346019
2022-08-20,3953896.67875675
2022-08-21,3438191.92010368
2022-08-22,4054684.64870613
2022-08-23,3036171.68174783
2022-08-24,3036348.54565418
2022-08-25,2011684.61404475
2022-08-26,2444406.75166952
2022-08-27,2320678.98832501
2022-08-28,3091236.14577794
2022-08-29,2747711.93220354
2022-08-30,3596093.2636149
2022-08-31,2610084.21112992
2022-09-01,2904488.84295469
2022-09-02,2634195.87608004
2022-09-03,2360614.81836584
2022-09-04,943786.445480514
2022-09-05,1600803.53623776
2022-09-06,34965562.1621782
2022-09-07,5034900.42234503
2022-09-08,8419616.33958367
2022-09-09,14566270.975481
2022-09-10,3886202.00045599
2022-09-11,4983500.00130206
2022-09-12,4308354.79288718
