time,CapMrktEstUSD,volume_reported_spot_usd_1d
2018-07-06,,32707929.5543183
2018-07-07,,10442889.5550148
2018-07-08,,62930179.9461146
2018-07-09,,68630362.7751488
2018-07-10,,28954497.6682981
2018-07-11,,10097505.1260391
2018-07-12,,11061816.3723294
2018-07-13,,29634733.9802582
2018-07-14,,5240031.62947435
2018-07-15,,3546247.56126978
2018-07-16,,5837440.54280966
2018-07-17,,7345733.4511034
2018-07-18,,9299285.71946817
2018-07-19,,6986061.13862432
2018-07-20,,4234983.8004771
2018-07-21,,6048262.19622987
2018-07-22,,5157422.94072294
2018-07-23,,3814119.29831296
2018-07-24,,5591618.18544057
2018-07-25,,3453423.88925484
2018-07-26,,2675093.70652202
2018-07-27,,5368297.86043903
2018-07-28,,7079395.8990052
2018-07-29,,2084693.75763647
2018-07-30,,2364267.82961616
2018-07-31,,2667808.10898237
2018-08-01,,1111692.45468954
2018-08-02,,3294004.15466375
2018-08-03,,3375277.91017447
2018-08-04,,1788039.96555066
2018-08-05,,4024817.5703097
2018-08-06,,961835.635629694
2018-08-07,,2351499.55352859
2018-08-08,,2628018.60153822
2018-08-09,,907990.470942129
2018-08-10,,1798847.49244122
2018-08-11,,1413990.92838417
2018-08-12,,592255.224838386
2018-08-13,,1472913.74282538
2018-08-14,,1254375.21886709
2018-08-15,,3038308.26439091
2018-08-16,,5696239.03116638
2018-08-17,,6181420.78264915
2018-08-18,,3293806.40982851
2018-08-19,,1631841.42438893
2018-08-20,,1693974.17403105
2018-08-21,,1114754.23617859
2018-08-22,,1817580.07163453
2018-08-23,,1186990.8943987
2018-08-24,,962356.143905538
2018-08-25,,732010.454829852
2018-08-26,,2015454.63577342
2018-08-27,,3336376.6970849
2018-08-28,,4746631.74595039
2018-08-29,,3712262.3636904
2018-08-30,,2563461.600702
2018-08-31,,3799011.09866565
2018-09-01,,2966484.77260724
2018-09-02,,1565429.11546098
2018-09-03,,1637322.29895389
2018-09-04,,2130810.62956057
2018-09-05,,2823318.54382904
2018-09-06,,3125205.30399528
2018-09-07,,2061878.26365137
2018-09-08,,1551264.85742466
2018-09-09,,1058205.35384068
2018-09-10,,611042.634518152
2018-09-11,,1041792.62972967
2018-09-12,,1062846.41191409
2018-09-13,,1515491.53057108
2018-09-14,,14805184.962994
