time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD
2025-10-06,8233304489.0808251472265274,,,,,
2025-10-07,8076670881.29567918724858624,,,,,
2025-10-08,8347833539.81344177034982348,,,,,
2025-10-09,8231404752.84487466232360624,,,,,
2025-10-10,7735785694.49828895898228864,,,,,
2025-10-11,7571907487.473654724958101,,,,,
2025-10-12,7933524089.32785468056527776,,,,,
2025-10-13,7952935202.51049278718625245,,,,,
2025-10-14,7794490666.7087272136289241,,,,,
2025-10-15,7659560859.22312780895597883,,,,,
2025-10-16,7476857397.52603710351333295,,,,,
2025-10-17,7399779855.04061832474533421,,,,,
2025-10-18,7373321885.64364792113800136,,,,,
2025-10-19,7510314281.78812405196306526,,,,,
2025-10-20,7631455590.68028950769878604,,,,,
2025-10-21,7508376970.8726084373828306,,,,,
2025-10-22,7452141779.54584894464270337,,,,,
2025-10-23,7754801144.0850801756413734,,,,,
2025-10-24,7789024896.1966040920058311,,,,,
2025-10-25,7847769213.9885407902184355,,,,,
2025-10-26,8054006622.60687884092737958,,,,,
2025-10-27,8064608832.9656628878974851,,,,,
2025-10-28,7966172475.3851696050097118,,,,,
2025-10-29,7781441831.216878764777453,,,,,
2025-10-30,7672448760.72172771846164207,,,,,
2025-10-31,7814800075.53996727504012686,,,,,
2025-11-01,7847436440.54967991548270263,,,,,
2025-11-02,7870764882.21562337570747526,,,,,
2025-11-03,7596147673.97042321093011077,,,,,
2025-11-04,7253846545.43644032417184116,,,,,
2025-11-05,7573715929.0459642208281752,,,,,
2025-11-06,7416775603.34989490708771886,,,,,
2025-11-07,7607856721.6618772069904264,,,,,
2025-11-08,7530378544.41715227206356353,,,,,
2025-11-09,7708291210.90626252606884478,,,,,
2025-11-10,7821260447.65017549278605545,,,,,
2025-11-11,7588554772.56967316126623728,,,,,
2025-11-12,7425723648.04541861346326808,,,,,
2025-11-13,7319954196.25588815091586274,,,,,
2025-11-14,6922462565.831465586482845595,,,,,
2025-11-15,7034334361.064967921095646886,,,,,
2025-11-16,6960085132.137705979730669975,,,,,
2025-11-17,6819170186.240604850690106216,,,,,
2025-11-18,6843845710.659237734197358916,91916.2049242691,1.00005150148327,30.454800914442,79224.920722038,91916.2049242691
2025-11-19,6754749831.454058853705348912,92845.2377075194,1.00009474508259,29.7825305456946,80163.4436768728,92845.2377075194
2025-11-20,6447865629.491016733821199472,91326.4166612976,1.00006499667948,30.286337053912,79152.2173154721,91326.4166612976
2025-11-21,6279434281.099798881797151659,86937.0932472952,1.00029679902201,30.5602775175359,75404.2024284366,86937.0932472952
2025-11-22,6090577018.610607720804919536,84957.7532519227,1.00011426903584,30.8148782523923,73809.5895700962,84957.7532519227
2025-11-23,6442169190.635365080830565697,84782.3718491694,1.00008693958997,30.5838789288093,73684.7350104234,84782.3718491694
2025-11-24,,86876.6030473711,1.00004775258538,31.0022574813501,75551.0370478527,86876.6030473711
