time,CapMrktEstUSD,volume_reported_spot_usd_1d
2017-11-25,,36053464.7712913
2017-11-26,,10391348.6282453
2017-11-27,,9085596.17364144
2017-11-28,,8526789.83407158
2017-11-29,,5559992.39067882
2017-11-30,,3592671.24072334
2017-12-01,,3377657.48199017
2017-12-02,,3008944.58737473
2017-12-03,,2992067.88645004
2017-12-04,,2016282.73314335
2017-12-05,,2011374.00846707
2017-12-06,,3361578.26095283
2017-12-07,,2793815.21727155
2017-12-08,,3244129.607725
2017-12-09,,2321067.78599037
2017-12-10,,7961674.03678342
2017-12-11,,3687098.54810271
2017-12-12,,3495464.23989905
2017-12-13,,3013635.27432095
2017-12-14,,3909941.62737738
2017-12-15,,3551748.07340872
2017-12-16,,3630174.63494085
2017-12-17,,2037931.70082235
2017-12-18,,2621582.08410912
2017-12-19,,3473600.73623801
2017-12-20,,11488470.3074153
2017-12-21,,6460126.8759902
2017-12-22,,2768659.39285629
2017-12-23,,1975949.46722114
2017-12-24,,931379.115053044
2017-12-25,,2224516.24490533
2017-12-26,,14050621.4266106
2017-12-27,,10493418.3251114
2017-12-28,,6667932.25603477
2017-12-29,,5859748.73993018
2017-12-30,,3772683.718952
2017-12-31,,3611931.77410819
2018-01-01,,3907268.88840952
2018-01-02,,5640170.52808318
2018-01-03,,7069928.63667727
2018-01-04,,5791499.35152215
2018-01-05,,5999568.91433629
2018-01-06,,5805671.25436472
2018-01-07,,12150600.1425222
2018-01-08,,10517445.2032959
2018-01-09,,6289100.39476335
2018-01-10,,4649948.99460521
2018-01-11,,3566856.13745652
2018-01-12,,2911797.53840112
2018-01-13,,920573154.512362
2018-01-14,,386899342.109086
2018-01-15,,78468159.1512738
2018-01-16,,30486109.2072965
2018-01-17,,166285450.683869
2018-01-18,,124919978.960576
2018-01-19,,22897034.6360541
2018-01-20,,22517477.4092389
2018-01-21,,10085622.4067189
2018-01-22,,24952962.1987046
2018-01-23,,10784739.8816994
2018-01-24,,16976021.5551376
2018-01-25,,7112025.87594793
2018-01-26,,5386756.53964844
2018-01-27,,5749714.16407987
2018-01-28,,6719529.38630862
2018-01-29,,7117094.41163957
2018-01-30,,4858001.17807585
2018-01-31,,3800840.31799383
2018-02-01,,55357416.2218467
2018-02-02,,12198416.0547079
2018-02-03,,4489191.26495077
2018-02-04,,27272461.300832
2018-02-05,,31180225.1056147
2018-02-06,,7045942.76431898
2018-02-07,,4643308.17080966
2018-02-08,,923601.036597913
2018-02-09,,4226954.21803636
2018-02-10,,3699093.53899113
2018-02-11,,1864122.50708397
2018-02-12,,2241044.8719081
2018-02-13,,1910380.84357083
2018-02-14,,2675135.43792393
2018-02-15,,3261398.39354106
2018-02-16,,6497919.67303811
2018-02-17,,3355935.22043977
2018-02-18,,25570146.2954152
2018-02-19,,7479217.14678537
2018-02-20,,4177322.40243069
2018-02-21,,3197145.84761028
2018-02-22,,2453715.03728636
2018-02-23,,2549542.11411595
2018-02-24,,1591464.12035901
