time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-11-19,,,2219329.61229218
2024-11-20,,,2538299.88685569
2024-11-21,,,2637326.90152063
2024-11-22,,,2410854.9840502
2024-11-23,,,2543276.17102297
2024-11-24,,,2249880.2819023
2024-11-25,,,2114216.72623568
2024-11-26,,,2702685.37678756
2024-11-27,,,2881782.46233715
2024-11-28,,,3318199.41162447
2024-11-29,,,2530996.12523653
2024-11-30,,,2931079.41460894
2024-12-01,,,2523395.90262328
2024-12-02,,,2416773.38265683
2024-12-03,,,3009673.80919238
2024-12-04,,,3449749.27405831
2024-12-05,,,3832781.68256652
2024-12-06,,,2618659.52299241
2024-12-07,,,2850458.18468256
2024-12-08,,,2195687.57912451
2024-12-09,,,2168279.87621392
2024-12-10,,,2206345.46827188
2024-12-11,,,2478859.42106735
2024-12-12,,,2204024.65033109
2024-12-13,,,1747003.26299764
2024-12-14,,,1858090.14746768
2024-12-15,,,1998470.1517225
2024-12-16,,,1892411.41818222
2024-12-17,,,1981869.94867256
2024-12-18,,,1908729.14381833
2024-12-19,,,2221631.54475038
2024-12-20,,,2705110.09592655
2024-12-21,,,1950671.22822865
2024-12-22,,,1440355.33354157
2024-12-23,,,2278815.73559789
2024-12-24,,,2149611.62165089
2024-12-25,,,1855447.47909014
2024-12-26,,,2114280.12832645
2024-12-27,,,2076858.53782615
2024-12-28,,,1941606.43804405
2024-12-29,,,1742852.50680211
2024-12-30,,,1425717.18772822
2024-12-31,,,1781514.91040805
2025-01-01,,,1526272.03432029
2025-01-02,,,1626055.51106518
2025-01-03,,,1768985.11897415
2025-01-04,,,1994415.06003222
2025-01-05,,,2137985.57401391
2025-01-06,,,1991254.43629883
2025-01-07,,,2367944.91457672
2025-01-08,,,1663910.21205943
2025-01-09,,,1815821.16052649
2025-01-10,,,1751839.74947095
2025-01-11,,,2471306.70818866
2025-01-12,,,1868337.50214283
2025-01-13,,,2147610.21621974
2025-01-14,,,1832383.88264886
2025-01-15,,,1845249.70121023
2025-01-16,,,1774357.05903036
2025-01-17,,,1450805.01007294
2025-01-18,,,2065327.17504948
2025-01-19,,,2256542.31340051
2025-01-20,,,1912218.73699811
2025-01-21,,,2054329.17161613
2025-01-22,,,1486365.4091764
2025-01-23,,,1350409.55690858
2025-01-24,,,2298294.24254007
2025-01-25,,,1635422.43420588
2025-01-26,,,1705330.90681175
2025-01-27,,,1624216.38450518
2025-01-28,,,1895820.65865823
2025-01-29,,,1721048.82217309
2025-01-30,,,1646160.19899708
2025-01-31,,,2516742.99212924
2025-02-01,,,1883024.22245603
2025-02-02,,,2673454.14989826
2025-02-03,,,1755874.96019319
2025-02-04,,,1574691.89706273
2025-02-05,,,738987.126811336
2025-02-06,,,619974.927184667
2025-02-07,,,1023150.95832478
2025-02-08,,,628057.585841119
2025-02-09,,,582789.107388286
2025-02-10,,,637126.749378088
2025-02-11,,,1105939.64703026
2025-02-12,,,1142927.6619479
2025-02-13,,,868775.475848987
2025-02-14,,,987216.852535463
2025-02-15,,,905252.147199964
2025-02-16,,,1031720.79355597
2025-02-17,,,1290755.68143598
2025-02-18,,,858137.660896053
2025-02-19,,,891357.308859206
2025-02-20,,,763971.799674897
2025-02-21,,,882495.057389934
2025-02-22,,,580659.193890669
2025-02-23,,,741223.531840183
2025-02-24,,,680539.432637637
2025-02-25,,,719936.347199213
2025-02-26,,,658263.064302867
2025-02-27,,,517614.461473027
2025-02-28,,,718996.285487394
2025-03-01,,,465682.063872708
2025-03-02,,,1038847.32612555
2025-03-03,,,874682.724751748
2025-03-04,,,838995.219222142
2025-03-05,,,565531.390842132
2025-03-06,,,636827.832799824
2025-03-07,,,545891.966877029
2025-03-08,,,491474.722776634
2025-03-09,,,690632.195028401
2025-03-10,,,923878.447318173
2025-03-11,,,969121.64415728
2025-03-12,,,813796.216826255
2025-03-13,,,719298.346748398
2025-03-14,,,819762.334797914
2025-03-15,,,752798.825186959
2025-03-16,,,825334.585487686
2025-03-17,,,780866.078784852
2025-03-18,,,693381.18570609
2025-03-19,,,852577.888304051
2025-03-20,,,806985.876827464
2025-03-21,,,711393.616346098
2025-03-22,,,632767.043384428
2025-03-23,,,742578.807915762
2025-03-24,,,684077.004216682
2025-03-25,,,637166.867064541
2025-03-26,,,788378.965616712
2025-03-27,,,682228.018422971
2025-03-28,,,636281.440873139
2025-03-29,,,519168.175847119
2025-03-30,,,430476.786846048
2025-03-31,,,520654.514953058
2025-04-01,,,374705.108382151
2025-04-02,,,582646.722494368
2025-04-03,,,353148.93386546
2025-04-04,,,525131.619277019
2025-04-05,,,440709.439958401
2025-04-06,,,489510.756039245
2025-04-07,,,509702.023725062
2025-04-08,,,425358.364445113
2025-04-09,,,489495.989734604
2025-04-10,,,411592.430121096
2025-04-11,,,418281.94956285
2025-04-12,,,513075.877771919
2025-04-13,,,465374.573467858
2025-04-14,,,493057.704717791
2025-04-15,,,483216.189282837
2025-04-16,,,545368.685405686
2025-04-17,,,458175.864581985
2025-04-18,,,432439.147299534
2025-04-19,,,409504.781430939
2025-04-20,,,380798.239136167
2025-04-21,,,463090.385739208
2025-04-22,,,463129.958592444
2025-04-23,,,558179.863914382
2025-04-24,,,419518.090076025
2025-04-25,,,542464.252416692
2025-04-26,,,453765.412811368
2025-04-27,,,307851.269501787
2025-04-28,,,483538.613162578
2025-04-29,,,605451.553160329
2025-04-30,,,485390.547845806
2025-05-01,,,586270.699899934
2025-05-02,,,407755.009493064
2025-05-03,,,158295.31054127
2025-05-04,,,114097.155004816
2025-05-05,,,378458.146310311
2025-05-06,,,495737.411711883
2025-05-07,,,405163.990766664
2025-05-08,,,592672.377468921
2025-05-09,,,497416.627272012
2025-05-10,,,496325.111506955
2025-05-11,,,348538.437084892
2025-05-12,,,516154.109251797
2025-05-13,,,471344.041155709
2025-05-14,,,481667.550687568
2025-05-15,,,385956.455593419
2025-05-16,,,391412.628106335
2025-05-17,,,409055.67143226
2025-05-18,,,485270.148300035
2025-05-19,,,442687.005794415
2025-05-20,,,394181.929714549
2025-05-21,,,431825.006180608
2025-05-22,,,442478.682366711
2025-05-23,,,558477.944595293
2025-05-24,,,329712.418971579
2025-05-25,,,452217.093598164
2025-05-26,,,492637.440645847
2025-05-27,,,435189.658140093
2025-05-28,,,549032.325674608
2025-05-29,,,443052.416725752
2025-05-30,,,466212.78808714
2025-05-31,,,493535.130980614
2025-06-01,,,403293.022004928
2025-06-02,,,450007.48085067
2025-06-03,,,424974.436716159
2025-06-04,,,423109.98590665
2025-06-05,,,483899.024097868
2025-06-06,,,439322.172434682
2025-06-07,,,410684.453426192
2025-06-08,,,414387.051009018
2025-06-09,,,433693.511679278
2025-06-10,,,518792.101079475
2025-06-11,,,447705.180036835
2025-06-12,,,467642.695094338
2025-06-13,,,437369.54205522
2025-06-14,,,464994.561722273
2025-06-15,,,335580.866126507
2025-06-16,,,455687.840888102
2025-06-17,,,511402.465223071
2025-06-18,,,419990.497695221
2025-06-19,,,407668.396244566
2025-06-20,,,441477.943310539
2025-06-21,,,411510.314344898
2025-06-22,,,515845.350889427
2025-06-23,,,370438.901892061
2025-06-24,,,424021.54119103
2025-06-25,,,370761.613689412
2025-06-26,,,382897.28381645
2025-06-27,,,406003.019960182
2025-06-28,,,400531.365736985
2025-06-29,,,415870.789773101
2025-06-30,,,407473.444531384
2025-07-01,,,351696.40549034
2025-07-02,,,470497.207575946
2025-07-03,,,462198.281544578
2025-07-04,,,439229.220948705
2025-07-05,,,407809.482300995
2025-07-06,,,418753.5503358
2025-07-07,,,383509.056609447
2025-07-08,,,439514.094539177
2025-07-09,,,497948.062677469
2025-07-10,,,465484.30362885
2025-07-11,,,623899.58322479
2025-07-12,,,477333.889841934
2025-07-13,,,426968.274866782
2025-07-14,,,462715.877177138
2025-07-15,,,521505.387121157
2025-07-16,,,604913.369012575
2025-07-17,,,497345.384581937
2025-07-18,,,638880.769199169
