time,CapMrktEstUSD,volume_reported_spot_usd_1d
2021-03-18,297405572.63701,880400.088653707
2021-03-19,352926277.279103,987141.779346972
2021-03-20,323526763.6028995,191500.941278164
2021-03-21,307027617.8243305,198998.800241823
2021-03-22,314519187.4365665,139214.146760498
2021-03-23,282807070.1217095,169664.092883782
2021-03-24,193871284.69024372291039963405,358227.829835373
2021-03-25,172438334.15752195233257818574,88499.488723399
2021-03-26,186966947.5417192971048907384,517061.569788884
2021-03-27,191272287.93333710903291369538,262175.069115534
2021-03-28,184309755.91345468481313320252,290292.174772241
2021-03-29,218556880.98979960630983901975,261656.508815682
2021-03-30,220427052.9930954387649626825,444871.341008854
2021-03-31,216928495.46880542668971646862,431115.978287903
2021-04-01,210983812.51366905759806433087,147799.290786917
2021-04-02,211194120.53769923021663163261,103535.363727811
2021-04-03,204893495.66916356542750010132,139746.367589895
2021-04-04,196579636.30758688137389735388,73059.1118124408
2021-04-05,227653705.61220387210107613939,102375.006347211
2021-04-06,245671287.09325607655009340412,174398.573034196
2021-04-07,252094792.62641718418385250681,173300.869311365
2021-04-08,262900286.1889830267358236132,76490.6405544326
2021-04-09,271961854.20993592097101956159,172101.055317388
2021-04-10,264759390.13377244490187927648,125994.250207333
2021-04-11,267554128.95154521795134130939,115538.658574139
2021-04-12,259001576.3860178096582828227,85711.5797962004
2021-04-13,266256779.68428697402074118358,92115.0269850843
2021-04-14,269841312.08717776224100081416,126709.622681831
2021-04-15,293938838.9621066474903043392,86887.3628437082
2021-04-16,291971902.86912417282692310096,114029.380480455
2021-04-17,296904062.26121069321317351195,64633.8643937029
2021-04-18,264358941.67074123186839863195,120512.30032775
2021-04-19,266521280.40310992962084430408,68596.7687117814
2021-04-20,265759787.44277359242920495676,88362.4269398102
2021-04-21,281250719.28528194446678867752,62561.4684167497
2021-04-22,276767294.79939158750065164009,82019.5438634965
2021-04-23,272740957.9159678784533380064,94109.5579204653
2021-04-24,272924171.33963210012199330135,56949.0216904909
2021-04-25,288667414.09944824668331749959,110242.56427801
2021-04-26,287738616.50724844577832983967,92802.5874350154
2021-04-27,297173627.8488486854684425875,78079.1981116645
2021-04-28,295500815.39138574253195924056,63579.375877861
2021-04-29,300915502.39075426536404941608,72835.5773077855
2021-04-30,337580854.30945168811184668241,155592.98250902
2021-05-01,337894740.18644655754486147962,74846.2720163769
2021-05-02,339073711.28673022890177719748,84387.7788561837
2021-05-03,343346569.65394808844521202204,271040.884923725
2021-05-04,341096089.79692979556740119544,1083742.38420793
2021-05-05,335100495.33723224564816572938,61983.0023522504
2021-05-06,331342126.76651024185612398072,76663.3984801471
2021-05-07,328929671.85689694551040125649,209709.460669064
2021-05-08,327561011.12868040884974285132,67583.9667931501
2021-05-09,329249525.38370309604900644152,59982.6008657503
2021-05-10,323443738.35232047495460526814,121349.919049676
2021-05-11,326583030.24070313442666904818,64187.9762090639
2021-05-12,342432586.36492469954327734846,110926.888950733
2021-05-13,332304134.78453596374580115097,483740.444137869
2021-05-14,334302670.0518543035369379583,1619955.90061702
2021-05-15,326642828.10959683971716904768,1313354.51115005
2021-05-16,325832363.99156863651332413208,1319225.09908236
2021-05-17,309796107.6729626880901508347,1178754.30819691
2021-05-18,310791353.70885318401048290072,1760635.82437582
2021-05-19,266721085.32929693859064618318,6367044.62793221
2021-05-20,272784808.4495808098354456052,3970944.21464892
2021-05-21,248715422.42633528188532004173,1607468.10921068
2021-05-22,235866139.859795572354196544,1819200.25307101
2021-05-23,166709007.45121009427427299724,5886950.73064173
2021-05-24,174140793.36012072563488255485,4072525.73992518
2021-05-25,176669795.89982024629290962072,2023592.02073327
2021-05-26,180559103.398604180302156236,2746104.60824414
2021-05-27,190014264.790118679804014016,3346596.19272807
2021-05-28,186717522.83000877433238491065,2902318.75141738
