time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD
2025-03-21,3249437834.55267450609865826905,,,,,
2025-03-22,3268732916.11308853492031853892,,,,,
2025-03-23,3268078924.8595038125574010856,,,,,
2025-03-24,3261019528.42579086574950601096,,,,,
2025-03-25,3213856095.2494580547039637008,,,,,
2025-03-26,3166244589.52521235144614938996,,,,,
2025-03-27,3126191301.92438382997319605125,,,,,
2025-03-28,2404886384.41415693791849460938,,,,,
2025-03-29,2258351754.19419931862143215444,,,,,
2025-03-30,2261788205.71492029010693557986,,,,,
2025-03-31,2261897775.0864490423043569184,,,,,
2025-04-01,2252656178.21320889683318712724,,,,,
2025-04-02,2276421036.33894387324155785505,,,,,
2025-04-03,2278206617.42880512194759042272,,,,,
2025-04-04,2281689251.72387567946053406069,,,,,
2025-04-05,2269212674.4306341592253190334,,,,,
2025-04-06,2260383151.66653029495340919287,,,,,
2025-04-07,2253331876.52882117860009558959,,,,,
2025-04-08,2208731555.41847908397973529039,,,,,
2025-04-09,2173158350.53388901185155544151,,,,,
2025-04-10,2157448942.94554537257312489597,,,,,
2025-04-11,2157484996.35488698546998891572,,,,,
2025-04-12,2157961252.18146183774558976364,,,,,
2025-04-13,2153701337.76903164762815122852,,,,,
2025-04-14,2149361186.19940728260118967537,,,,,
2025-04-15,2155369141.92772796073837954432,,,,,
2025-04-16,2153695322.113535918710526073,,,,,
2025-04-17,2141332248.42009248684489312884,,,,,
2025-04-18,2112210827.3172743585540270388,,,,,
2025-04-19,2110975170.82554507213973717456,,,,,
2025-04-20,2108990513.28710826530996778224,,,,,
2025-04-21,2116309165.66834901435408013463,,,,,
2025-04-22,2105731898.79752650685051047728,,,,,
2025-04-23,2102976452.2798083811942795605,,,,,
2025-04-24,2102542473.8634917743679231317,,,,,
2025-04-25,2103067359.61966667100703779505,,,,,
2025-04-26,2100301544.2503359593463089873,,,,,
2025-04-27,2100333808.3244678690537882144,,,,,
2025-04-28,2100673071.54167173493310030525,,,,,
2025-04-29,2101926824.17247308203216160488,,,,,
2025-04-30,2104202014.5008388302216643224,,,,,
2025-05-01,2105224222.9538341728742705968,,,,,
2025-05-02,2089445265.3670281110574669633,,,,,
2025-05-03,2067095580.198248571355675177,,,,,
2025-05-04,2056593750.34494498691505895306,,,,,
2025-05-05,2031686780.5840199480678007156,,,,,
2025-05-06,2025991498.12131676029802282731,,,,,
2025-05-07,2026326436.81602532521796133301,,,,,
2025-05-08,2023913352.0562602438716974089,,,,,
2025-05-09,2030461809.71103102495875219064,,,,,
2025-05-10,2026502766.7038756063115928207,,,,,
2025-05-11,2030441289.61711538436936412968,,,,,
2025-05-12,2043354365.72475244904860635117,,,,,
2025-05-13,2108723814.8120335888293733776,,,,,
2025-05-14,2118525940.1732171824105200814,,,,,
2025-05-15,2140852550.04255581030372972594,,,,,
2025-05-16,2186504898.32571869713391917364,,,,,
2025-05-17,2325482549.04020910518829701317,,,,,
2025-05-18,2367275206.88844254608368803673,,,,,
2025-05-19,2379778226.54840567854674012364,,,,,
2025-05-20,2392873775.80195187160279036333,,,,,
2025-05-21,2485451570.12602164307678680855,,,,,
2025-05-22,2502667053.31087105049280411918,,,,,
2025-05-23,2553378484.57441802266626292458,,,,,
2025-05-24,2645628987.7054811408061839474,,,,,
2025-05-25,2651600634.83088050643850101884,,,,,
2025-05-26,2651865428.80941525338043455361,,,,,
2025-05-27,2662292428.78448720291205567118,,,,,
2025-05-28,2668601439.65713678971670333728,,,,,
2025-05-29,2787534064.34876602897172275312,,,,,
2025-05-30,2904190663.57363026149540762064,,,,,
2025-05-31,3001764838.6048647308234736934,,,,,
2025-06-01,3111097543.9009786426512671111,,,,,
2025-06-02,3155086731.75809787665189512876,,,,,
2025-06-03,3276568270.058895185172506803,,,,,
2025-06-04,3330832475.06682435886129617528,,,,,
2025-06-05,3384526456.6511115808999470453,,,,,
2025-06-06,3411451746.44780124362859095725,,,,,
2025-06-07,3439433515.74488277577301144352,,,,,
2025-06-08,3445924866.51292505910834217572,,,,,
2025-06-09,3454123987.56970435351627392675,,,,,
2025-06-10,3481253584.83672616970854307706,,,,,
2025-06-11,3483571748.57489241129724011818,,,,,
2025-06-12,3496707183.39910102396512191004,,,,,
2025-06-13,3498792982.92402190962715731627,,,,,
2025-06-14,3502103865.325634132050148321,,,,,
2025-06-15,3495872274.56966165870393194214,,,,,
2025-06-16,3496491296.57761866417708818052,,,,,
2025-06-17,3494526011.0570633365376587908,,,,,
2025-06-18,3499254979.5949984858924320924,,,,,
2025-06-19,3199609194.48346772689172627184,,,,,
2025-06-20,3196162254.32080122616259133786,,,,,
2025-06-21,3189987574.2046905825974655992,,,,,
2025-06-22,3187967042.66763306775901293128,,,,,
2025-06-23,3186989250.3066947218070283537,,,,,
2025-06-24,3181417705.75293477162579721424,,,,,
2025-06-25,3178323674.73193055668032782668,,,,,
2025-06-26,3165157801.003334179967011103,,,,,
2025-06-27,3172930905.87234837779897278242,,,,,
2025-06-28,3172910298.12883415280219854445,,,,,
2025-06-29,3172716861.53105274467637028653,,,,,
2025-06-30,3156051599.49888944594636133196,,,,,
2025-07-01,3149593244.77788731865074453301,,,,,
2025-07-02,3153282199.3475482844141955828,,,,,
2025-07-03,3147021156.45407462404026802088,,,,,
2025-07-04,3143579575.64039105152261565216,,,,,
2025-07-05,3142497703.98142005800118800664,,,,,
2025-07-06,3140058010.53785642532046466458,,,,,
2025-07-07,3139035012.0338501562176813256,,,,,
2025-07-08,3121111368.0620485409240323205,,,,,
2025-07-09,3124913119.88502663307614141792,,,,,
2025-07-10,3118164504.37933040209005235092,,,,,
2025-07-11,3121104769.62085753743467103778,,,,,
2025-07-12,3117530519.62579977336202722552,,,,,
2025-07-13,3114290171.45941288429092192264,,,,,
2025-07-14,3112630120.25710655318897998593,,,,,
2025-07-15,3124264447.09741109404210196448,,,,,
2025-07-16,3129541560.94783714966207926518,,,,,
2025-07-17,3146180873.68023658266509389697,,,,,
2025-07-18,3294195478.0213309509718276902,,,,,
2025-07-19,3456387567.87894157375354229352,,,,,
2025-07-20,3567460029.1178404938201578726,,,,,
2025-07-21,3614624651.0255467218207809624,,,,,
2025-07-22,3632229457.87471190045249080902,,,,,
2025-07-23,3791017336.02458687003707097392,,,,,
2025-07-24,3992747890.81735275882590812272,,,,,
2025-07-25,4047475891.10054198192897026016,,,,,
2025-07-26,4156455829.39890198218648849902,,,,,
2025-07-27,4168212554.66134407810706235178,,,,,
2025-07-28,4340886709.059666479223158082,,,,,
2025-07-29,4355841880.74370344247089702158,,,,,
2025-07-30,4383253717.2513786396066186099,,,,,
2025-07-31,4875210509.50817409444527771568,,,,,
2025-08-01,5020715750.7529241320915926144,,,,,
2025-08-02,5017783399.2937993872063136675,,,,,
2025-08-03,5048210678.81818824459580662163,,,,,
2025-08-04,5218531658.1956452855457330352,,,,,
2025-08-05,5271130109.1878644414315219806,,,,,
2025-08-06,4824698843.0758177987827791781,,,,,
2025-08-07,4968766955.12135978828714372463,,,,,
2025-08-08,5016380751.38361131527269749994,,,,,
2025-08-09,5030892169.31561075736325027571,,,,,
2025-08-10,5122350639.0817309222463221589,,,,,
2025-08-11,5151404590.677874846978743507,,,,,
2025-08-12,5141094715.57639904640570620016,,,,,
2025-08-13,5392861890.84207853591642498332,,,,,
2025-08-14,5493953462.75472973450281462256,,,,,
2025-08-15,5502104939.83403186989139081342,,,,,
2025-08-16,5530033561.64248397692456168208,,,,,
2025-08-17,5540445516.87843479810359555743,,,,,
2025-08-18,5538451295.1477655068836564514,,,,,
2025-08-19,5545440316.28300655169035496944,,,,,
2025-08-20,5546198529.9134596230284570103,,,,,
2025-08-21,5543407069.81983813651560878464,,,,,
2025-08-22,5549869403.04654788759925877917,,,,,
2025-08-23,5560105666.33334095870646604556,,,,,
2025-08-24,5575049085.81578161745729084011,,,,,
2025-08-25,5579605116.9164087514772059168,,,,,
2025-08-26,5588511310.75731560212081939541,,,,,
2025-08-27,5593215852.03398893864499764715,,,,,
2025-08-28,5604239039.33767384280153515928,,,,,
2025-08-29,5610505915.08390468531938798085,,,,,
2025-08-30,5628358178.02001681861941777305,,,,,
2025-08-31,5631681256.11699467203639481823,,,,,
2025-09-01,5634834064.51313967876221579406,,,,,
2025-09-02,5644198083.206306517747847466,,,,,
2025-09-03,5651013992.133262994381358528,,,,,
