time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2023-04-24,,,0
2023-04-25,,,0
2023-04-26,,,0
2023-04-27,,,0
2023-04-28,,,0
2023-04-29,,,0
2023-04-30,,,0
2023-05-01,,,0
2023-05-02,,,0
2023-05-03,,,0
2023-05-04,,,0
2023-05-05,,,0
2023-05-06,,,0
2023-05-07,,,0
2023-05-08,,,0
2023-05-09,,,0
2023-05-10,,,0
2023-05-11,,,0
2023-05-12,,,0
2023-05-13,,,0
2023-05-14,,,0
2023-05-15,,,0
2023-05-16,,,0
2023-05-17,,,0
2023-05-18,,,0
2023-05-19,,,0
2023-05-20,,,0
2023-05-21,,,0
2023-05-22,,,0
2023-05-23,,,0
2023-05-24,,,0
2023-05-25,,,0
2023-05-26,,,0
2023-05-27,,,0
2023-05-28,,,0
2023-05-29,,,0
2023-05-30,,,0
2023-05-31,,,0
2023-06-01,,,0
2023-06-02,,,0
2023-06-03,,,0
2023-06-04,,,0
2023-06-05,,,0
2023-06-06,,,0
2023-06-07,,,0
2023-06-08,,,0
2023-06-09,,,0
2023-06-10,,,0
2023-06-11,,,0
2023-06-12,,,0
2023-06-13,,,0
2023-06-14,,,0
2023-06-15,,,0
2023-06-16,,,0
2023-06-17,,,0
2023-06-18,,,0
2023-06-19,,,0
2023-06-20,,,0
2023-06-21,,,0
2023-06-22,,,0
2023-06-23,,,0
2023-06-24,,,0
2023-06-25,,,0
2023-06-26,,,0
2023-06-27,,,0
2023-06-28,,,0
2023-06-29,,,0
2023-06-30,,,0
2023-07-01,,,0
2023-07-02,,,0
2023-07-03,,,0
2023-07-04,,,0
2023-07-05,,,0
2023-07-06,,,0
2023-07-07,,,0
2023-07-08,,,0
2023-07-09,,,0
2023-07-10,,,0
2023-07-11,,,0
2023-07-12,,,0
2023-07-13,,,0
2023-07-14,,,0
2023-07-15,,,0
2023-07-16,,,0
2023-07-17,,,0
2023-07-18,,,0
2023-07-19,,,0
2023-07-20,,,0
2023-07-21,,,0
2023-07-22,,,0
2023-07-23,,,0
2023-07-24,,,0
2023-07-25,,,0
2023-07-26,,,0
2023-07-27,,,0
2023-07-28,,,0
2023-07-29,,,0
2023-07-30,,,0
2023-07-31,,,0
2023-08-01,,,0
2023-08-02,,,0
2023-08-03,,,0
2023-08-04,,,0
2023-08-05,,,0
2023-08-06,,,0
2023-08-07,,,0
2023-08-08,,,0
2023-08-09,,,0
2023-08-10,,,0
2023-08-11,,,0
2023-08-12,,,0
2023-08-13,,,0
2023-08-14,,,0
2023-08-15,,,0
2023-08-16,,,0
2023-08-17,,,0
2023-08-18,,,0
2023-08-19,,,0
2023-08-20,,,0
2023-08-21,,,0
2023-08-22,,,0
2023-08-23,,,0
2023-08-24,,,0
2023-08-25,,,0
2023-08-26,,,0
2023-08-27,,,0
2023-08-28,,,0
2023-08-29,,,0
2023-08-30,,,0
2023-08-31,,,0
2023-09-01,,,0
2023-09-02,,,0
2023-09-03,,,0
2023-09-04,,,0
2023-09-05,,,0
2023-09-06,,,0
2023-09-07,,,0
2023-09-08,,,0
2023-09-09,,,0
2023-09-10,,,0
2023-09-11,,,0
2023-09-12,,,0
2023-09-13,,,0
2023-09-14,,,0
2023-09-15,,,0
2023-09-16,,,0
2023-09-17,,,0
2023-09-18,,,0
2023-09-19,,,0
2023-09-20,,,0
2023-09-21,,,0
2023-09-22,,,0
2023-09-23,,,0
2023-09-24,,,0
2023-09-25,,,0
2023-09-26,,,0
2023-09-27,,,0
2023-09-28,,,0
2023-09-29,,,0
2023-09-30,,,0
2023-10-01,,,0
2023-10-02,,,0
2023-10-03,,,0
2023-10-04,,,0
2023-10-05,,,0
2023-10-06,,,0
2023-10-07,,,0
2023-10-08,,,0
2023-10-09,,,0
2023-10-10,,,0
2023-10-11,,,0
2023-10-12,,,0
2023-10-13,,,0
2023-10-14,,,0
2023-10-15,,,0
2023-10-16,,,0
2023-10-17,,,0
2023-10-18,,,0
2023-10-19,,,0
2023-10-20,,,0
2023-10-21,,,0
2023-10-22,,,0
2023-10-23,,,0
2023-10-24,,,0
2023-10-25,,,0
2023-10-26,,,0
2023-10-27,,,0
2023-10-28,,,0
2023-10-29,,,0
2023-10-30,,,0
2023-10-31,,,0
2023-11-01,,,0
2023-11-02,,,0
2023-11-03,,,0
2023-11-04,,,0
2023-11-05,,,0
2023-11-06,,,0
2023-11-07,,,0
2023-11-08,,,0
2023-11-09,,,0
2023-11-10,,,0
2023-11-11,,,0
2023-11-12,,,0
2023-11-13,,,0
2023-11-14,,,0
2023-11-15,,,0
2023-11-16,,,0
2023-11-17,,,0
2023-11-18,,,0
2024-01-19,,,13607126.2308777
2024-01-20,,,1750037.17990547
2024-01-21,,,1240224.80098479
2024-01-22,,,1507241.32097403
2024-01-23,,,1431955.8600699
2024-01-24,,,638083.781841364
2024-01-25,,,639377.056858374
2024-01-26,,,555127.151199548
2024-01-27,,,501450.571589583
2024-01-28,,,332824.677385593
2024-01-29,,,237599.870150365
2024-01-30,,,301465.803938217
2024-01-31,,,259727.984317227
2024-02-01,,,269573.185438969
2024-02-02,,,255069.937497371
2024-02-03,,,292244.90689851
2024-02-04,,,702019.393760284
2024-02-05,,,213464.451015911
2024-02-06,,,91134.7366385686
2024-02-07,,,270110.977234616
2024-02-08,,,223794.12428524
2024-02-09,,,173871.318524186
2024-02-10,,,109926.313191255
2024-02-11,,,107558.896312148
2024-02-12,,,3001211.37769846
2024-02-13,,,461934.826775599
2024-02-14,,,180130.046457674
2024-02-15,,,406654.5050084
2024-02-16,,,1175036.93326858
2024-02-17,,,2842218.67442145
2024-02-18,,,3583153.40659157
2024-02-19,,,1322847.19412587
2024-02-20,,,1041721.2838143
2024-02-21,,,1298699.28082326
2024-02-22,,,877328.246258524
2024-02-23,,,757097.67619722
2024-02-24,,,760608.522085781
2024-02-25,,,423414.54632574
2024-02-26,,,610540.366937349
2024-02-27,,,1688646.44860236
2024-02-28,,,13706973.0670923
2024-02-29,,,4174127.42892378
2024-03-01,,,2699299.56326297
2024-03-02,,,2358412.78110012
2024-03-03,,,1941259.27004535
2024-03-04,,,3389737.9162945
2024-03-05,,,4028914.83209711
2024-03-06,,,4758315.15500904
2024-03-07,,,3891735.24731139
2024-03-08,,,1708809.13027216
2024-03-09,,,1315635.22585735
2024-03-10,,,2749403.44613806
2024-03-11,,,4635790.73452074
2024-03-12,,,10099370.6251747
2024-03-13,,,4083084.4065363
2024-03-14,,,4041537.14407222
2024-03-15,,,3022646.3108173
2024-03-16,,,1905143.21473273
2024-03-17,,,1877103.92780259
2024-03-18,,,1253510.634887
2024-03-19,,,2057797.67370997
2024-03-20,,,2876029.10238087
2024-03-21,,,2591917.685799
2024-03-22,,,7772881.53806316
2024-03-23,,,6895057.82973177
2024-03-24,,,5906203.28857411
2024-03-25,,,8696378.85841442
2024-03-26,,,7296626.90883922
2024-03-27,,,4278173.79434739
2024-03-28,,,4465537.72695676
2024-03-29,,,3023710.5825743
2024-03-30,,,2982021.00640402
2024-03-31,,,3107553.37857162
2024-04-01,,,3898151.04926643
2024-04-02,,,4272765.22114723
2024-04-03,,,3331196.05683487
2024-04-04,,,4155595.88651464
2024-04-05,,,5058875.61084583
2024-04-06,,,2573268.24662905
2024-04-07,,,2422525.37807754
2024-04-08,,,3093206.08153077
2024-04-09,,,3327841.0296653
2024-04-10,,,24083913.2474114
2024-04-11,,,3160591.38905974
2024-04-12,,,16979975.8670862
2024-04-13,,,14458983.9608608
2024-04-14,,,6611752.86613967
2024-04-15,,,10953633.6679726
2024-04-16,,,5795297.63078278
2024-04-17,,,2930446.38795381
2024-04-18,,,3291711.5064844
2024-04-19,,,3385158.77102061
2024-04-20,,,2568568.83652203
2024-04-21,,,2693687.77175302
2024-04-22,,,3062374.59492621
2024-04-23,,,2782050.18505491
2024-04-24,,,2896862.39301252
2024-04-25,,,3006993.50471669
2024-04-26,,,3071148.47884701
2024-04-27,,,4052608.68703256
2024-04-28,,,4252162.78835076
2024-04-29,,,4048086.63238033
2024-04-30,,,3569353.51235667
2024-05-01,,,3679791.02357617
2024-05-02,,,3801991.67957436
2024-05-03,,,5832412.02797874
2024-05-04,,,3581482.06577216
2024-05-05,,,2864114.98473093
2024-05-06,,,3093323.77160171
2024-05-07,,,3020865.17537628
2024-05-08,,,3074418.13029084
2024-05-09,,,2895018.34173624
2024-05-10,,,3624146.47098162
2024-05-11,,,2951033.67604449
2024-05-12,,,2228447.12810592
2024-05-13,,,3270927.78207257
2024-05-14,,,2954482.82750802
2024-05-15,,,3490129.27600343
2024-05-16,,,3618714.25697303
2024-05-17,,,3448877.96276379
2024-05-18,,,2683501.60253895
2024-05-19,,,2121592.17736001
2024-05-20,,,3048443.07378018
2024-05-21,,,3816714.73179918
2024-05-22,,,3212186.46389431
2024-05-23,,,3388092.17370356
2024-05-24,,,3627317.52523161
2024-05-25,,,12289080.6562563
2024-05-26,,,2333567.79263897
2024-05-27,,,4287633.51551086
2024-05-28,,,11572249.7015667
2024-05-29,,,3515187.0216584
2024-05-30,,,15000306.5476052
2024-05-31,,,3047875.77156361
2024-06-01,,,2780165.22793516
2024-06-02,,,3098322.30683542
2024-06-03,,,5358499.0299635
2024-06-04,,,4208251.62766066
2024-06-05,,,3852090.10200832
2024-06-06,,,3311626.18502433
2024-06-07,,,6571557.24771869
