time,CapMrktEstUSD,volume_reported_spot_usd_1d
2021-09-23,84083301.1829768571199056,
2021-09-24,78606390.2011368169255,
2021-09-25,77525259.8032277343640844,
2021-09-26,77976774.765026146317321,
2021-09-27,79118634.2213388865878108,
2021-09-28,77717454.3733183502374096,
2021-09-29,79448152.4834840947439704,
2021-09-30,82754326.9199917273584084,
2021-10-01,98267645.8048065551945729,
2021-10-02,104941467.1468588409519304,
2021-10-03,107169330.9654941781748485,
2021-10-04,105254701.0192422367759801,
2021-10-05,102979120.110026983816935,
2021-10-06,96464023.7239902283845971,
2021-10-07,142689655.3434702314789812,
2021-10-08,144250262.147083809029098,
2021-10-09,147341177.9671724778994608,
2021-10-10,139125077.4689454690181093,
2021-10-11,147305288.2674664904034372,
2021-10-12,155888231.3097934532745191,
2021-10-13,149986759.2235640209969335,
2021-10-14,152455952.3925487727939317,
2021-10-15,165480508.511288899031801,
2021-10-16,162282602.7327976856265583,
2021-10-17,159778204.9875389504440563,
2021-10-18,150419556.4033273129465167,
2021-10-19,149018577.6503861176944729,
2021-10-20,158568806.25624439436704,
2021-10-21,171884105.517927715970562,
2021-10-22,194495894.3891384567955536,
2021-10-23,196073913.420067792001412,
2021-10-24,201564451.011630416869992,
2021-10-25,211296737.0045671144127657,
2021-10-26,202494949.7699568419323344,
2021-10-27,191509477.2358387782424293,
2021-10-28,203074107.7828692603489201,
2021-10-29,209717151.4451827125655288,
2021-10-30,203629928.7235002303802894,
2021-10-31,214676038.942886866130194,
2021-11-01,213525720.3706098595633744,
2021-11-02,227857036.6842609524966048,
2021-11-03,256312860.8489421591738112,
2021-11-04,262020662.4710525241598492,
2021-11-05,249810764.2427784338451612,
2021-11-06,269184715.1439510079594896,
2021-11-07,260373359.4398541826943895,
2021-11-08,258950791.9694835813032928,
2021-11-09,247405902.7963607013758211,
2021-11-10,239904587.1299854238329848,
2021-11-11,243190369.4388672527176856,
2021-11-12,237141224.48289907314432,
2021-11-13,248348481.93439058970665,
2021-11-14,240206416.0599799686019916,
2021-11-15,240927970.6522702112550553,
2021-11-16,223765616.2435995797653968,
2021-11-17,220989339.1445485396730408,
2021-11-18,198072750.207170831048586,
2021-11-19,218490375.0103786423102464,
2021-11-20,221482929.2206930907667555,
2021-11-21,236231599.2306321131901975,
2021-11-22,220200956.6967251377317396,
2021-11-23,225948076.977126628580148,
2021-11-24,207754439.6924252394609951,
2021-11-25,212771042.2188213898684692,
2021-11-26,197441056.9290780543841323,
2021-11-27,196104466.6366358628197662,
2021-11-28,203292557.0574201451697877,
2021-11-29,206936610.574617990491958,
2021-11-30,210154070.5329051977055429,
2021-12-01,229725013.4222419743219081,
2021-12-02,233487504.448028613879824,
2021-12-03,211303391.3171421158595882,
2021-12-04,194069472.968786265656154,
2021-12-05,189146985.9406865169571098,
2021-12-06,185893557.0245698123795233,
2021-12-07,181834228.5442942385286468,
2021-12-08,185329841.8355979525512229,
2021-12-09,172356347.5630558839491775,
2021-12-10,161144878.2740619498044115,
2021-12-11,161545795.1911021864647507,
2021-12-12,162954991.863869141864773,
2021-12-13,146650888.0911861898267128,
2021-12-14,150713209.914167097746388,
2021-12-15,166051695.470272949258838,
2021-12-16,170760663.3458611359057312,
2021-12-17,171379694.7183943740641113,
2021-12-18,177613910.7641904595504068,
2021-12-19,176039302.8798501567266736,
2021-12-20,169863049.8533937403947928,
2021-12-21,173222566.8508385739809424,
2021-12-22,184708580.69598764874786,
2021-12-23,196757640.6678757569617992,
2021-12-24,228264943.8949471435886319,
2021-12-25,233522918.1400011523172854,
2021-12-26,244782505.8900394303299176,
2021-12-27,247682433.1163919404756758,
2021-12-28,213754613.7799115535550354,
2021-12-29,204750919.7532037334594338,
2021-12-30,206511350.398210310598464,
2021-12-31,206667862.1019693978880022,
2022-01-01,217524463.9573801095936704,
2022-01-02,214792948.178708251619952,
2022-01-03,213178233.771643303092795,
2022-01-04,210564324.9264335138237526,
2022-01-05,194375368.9308968659509228,
2022-01-06,197879865.1514794592889549,
2022-01-07,185652254.517171539911025,
2022-01-08,191029461.5901736067199412,
2022-01-09,189131959.5780352458924803,
2022-01-10,185295946.7793284943394728,
2022-01-11,191787310.5738789795461712,
2022-01-12,212796690.9099150795278835,
2022-01-13,207519424.3707421614538592,
2022-01-14,209361111.808080437462826,
2022-01-15,217145049.9263395239811896,
2022-01-16,233790331.8920103591661172,
2022-01-17,223099367.3429318256950106,
2022-01-18,238950744.027212007551376,
2022-01-19,231795113.1828342372610678,
2022-01-20,220101618.2808926524242096,
2022-01-21,191055073.35392351037032,
2022-01-22,161195996.8158560470966376,
2022-01-23,173029661.13269728091808712,
2022-01-24,159957461.05408799992989648,
2022-01-25,164941130.4586963065141426,
2022-01-26,170489759.10671156793116787,
2022-01-27,163006577.84365611642602816,
2022-01-28,169316178.14090737647787916,
2022-01-29,179352416.24447636958876729,
2022-01-30,173880003.076776650704245,
2022-01-31,188292048.09019543114927213,
2022-02-01,209642529.5886270533070162,
2022-02-02,199481476.271264099810365,
2022-02-03,197190845.1837296800357376,
2022-02-04,216175247.8958704259018112,
2022-02-05,220386298.294765589138943,
2022-02-06,224538424.6609811553641511,
2022-02-07,230552160.9137898108284133,
2022-02-08,224974783.2952607722561512,
2022-02-09,226224804.1042004888345462,
2022-02-10,209283426.2493934165443195,
2022-02-11,190584984.66806350409578875,
2022-02-12,190720899.03776192004387627,
2022-02-13,185632164.76107620094340446,
2022-02-14,195374209.75694796372552768,
2022-02-15,212256503.4475809145227312,
2022-02-16,207505777.8100872000355192,132736.49675
2022-02-17,189571845.8948382361820712,430160.52875
2022-02-18,183710624.30006297790821954,285422.554
2022-02-19,190573636.15430735998465876,182713.8085
2022-02-20,191735417.04752040732103068,408336.0825
2022-02-21,175785598.02586578886442625,565885.48425
2022-02-22,181551276.3501665847198976,157524.2385
2022-02-23,180259192.15857834471191505,462061.6725
2022-02-24,200706033.9690749153354708,666485.36675
2022-02-25,210294587.841839052165622,166737.55975
2022-02-26,202969049.21560011588725167,120257.60175
2022-02-27,192310132.76543283601438564,357141.72525
2022-02-28,223836093.55243698960461352,261986.44625
2022-03-01,222358826.812292535358545,216610.1265
2022-03-02,231709562.7297073963746663,167943.8385
2022-03-03,217849088.12421967359309092,207390.66375
2022-03-04,200699777.96866206694041102,186954.87175
2022-03-05,203269755.3481061600289585,8279.31875
2022-03-06,194917530.84119302846789482,36594.529
2022-03-07,194223179.94635159977468689,171341.768
2022-03-08,195180204.53428813360293389,57861.6145
2022-03-09,210555388.55061802085326464,31224.01375
2022-03-10,201483798.28698842232529284,53286.317
2022-03-11,197997625.52989416502467402,21108.42175
2022-03-12,200548096.83572399850825347,19484.72725
2022-03-13,198305406.65210174853694676,43534.08175
2022-03-14,205831742.6191461367596976,27731.2275
2022-03-15,214307081.05638307340158948,12262.98475
2022-03-16,228909121.4030912755647576,43957.6925
2022-03-17,234543837.3032228465695245,37425.94525
2022-03-18,244458536.10459578779799394,95428.0815
2022-03-19,265863069.8351416894131921,93447.0395
2022-03-20,258470199.56674122956038218,182973.237
2022-03-21,264146620.04357943099713445,71162.89225
2022-03-22,275809727.5585046497150846,758128.829
2022-03-23,291199818.60936565985249254,1878884.9715
2022-03-24,314991950.4847067429539895,3332808.644
2022-03-25,310862576.29720554012216752,2563015.6985
2022-03-26,319404352.7343518668632398,135964.72425
2022-03-27,339577377.6594220327767252,131064.104
2022-03-28,340199416.82469901166244,286626.1085
2022-03-29,349833811.1477448943571575,184940.6685
2022-03-30,381057797.2174158525188698,252792.4495
2022-03-31,389230240.3087503618415316,698558.7945
2022-04-01,425930536.6000587951083775,440381.981
2022-04-02,424093769.5806244592326223,310360.1855
2022-04-03,431753626.3356964546171404,217950.69325
2022-04-04,420525970.5585234652241776,411802.831
2022-04-05,406883026.7350872293400261,394662.049
2022-04-06,364145722.7176306975657306,879788.077
2022-04-07,380831572.2067531908251095,363742.5055
2022-04-08,350806107.4081373134952732,650675.51725
2022-04-09,359820808.0541323951109934,239689.5025
2022-04-10,359736722.328038116916196,138340.97575
2022-04-11,320311092.9120489828495069,504147.11325
2022-04-12,332979442.021097993435692,237613.74225
2022-04-13,338006299.3911081790297056,208038.75625
2022-04-14,324181061.0442640181476498,225888.94775
2022-04-15,326281407.1370068815189422,147872.1185
2022-04-16,330755871.6162100698123152,456828.3105
2022-04-17,324776589.9335801608461994,65748.483
2022-04-18,346395269.906351512313984,157818.4975
2022-04-19,368121424.5458537870577062,113878.95425
2022-04-20,352995045.3564140647453044,305415.672
2022-04-21,332744403.2047815031997634,261069.1515
2022-04-22,330945650.4992474141795063,354483.21375
2022-04-23,324845962.32490309371024,117975.79225
2022-04-24,315906728.9221241335212646,94889.7565
2022-04-25,322659941.2978224974033766,244829.737
2022-04-26,306730066.5962239184170017,181306.36175
2022-04-27,316904845.88293617696388902,96728.10775
2022-04-28,315376297.05953353665040224,235806.89825
2022-04-29,302604320.1834801741412896,188486.814
2022-04-30,272899161.07087811871391889,79394.1115
2022-05-01,289752468.48658062312687104,162678.135
2022-05-02,284010443.45390292401275296,858828.13725
2022-05-03,272918848.45670941381521351,229279.50125
2022-05-04,294462230.5816493947935589,235249.1205
2022-05-05,270088391.33814079783629188,521932.85425
2022-05-06,261532444.06743569620827882,517246.16975
2022-05-07,253095357.19657455239376266,369351.56675
2022-05-08,239032665.51949723100033564,370995.4645
2022-05-09,199917318.09770535220837704,851140.7505
2022-05-10,206928559.96661192459786385,2557215.8445
2022-05-11,154362591.4692431994939744,2145053.08775
2022-05-12,134687891.78690788531927338,1864964.06975
2022-05-13,139554944.25053091674639726,666673.76975
2022-05-14,148862626.6982645815129731,199345.747
2022-05-15,164543750.3924112018902418,352140.54275
2022-05-16,146677253.0566097282518442,1231290.61525
2022-05-17,154280261.6555929046831679,444492.0015
2022-05-18,134780556.83713041305103748,2819067.0755
2022-05-19,138492489.80469526738675964,1351363.41375
2022-05-20,127750994.61566990896802688,1015171.09075
2022-05-21,122631085.06163281137901404,498759.81225
2022-05-22,126296300.48943360650013135,815972.956
2022-05-23,115139104.2038920263797016,317179.4365
2022-05-24,116814251.23371741957885666,330046.481
2022-05-25,112920355.3580770514513446,191634.43425
2022-05-26,101362221.1187636580075663,333327.538
2022-05-27,93017149.56069742575100176,525431.05225
2022-05-28,100917073.42907339491207096,298561.88375
2022-05-29,102027785.76031392761811891,339066.78
2022-05-30,104872508.89373820749887112,425936.19275
2022-05-31,101946351.7949388422060246,375707.46675
2022-06-01,89842103.10890611069277697,248292.1845
2022-06-02,91052895.18064808563535513,383457.5185
2022-06-03,86662950.34468528050599358,321157.66075
2022-06-04,88650187.87998049371778776,398848.82125
2022-06-05,88042909.9140481732443743,332999.6995
2022-06-06,96819718.27427107475837133,479560.39825
