time,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2022-03-03,2.78363860878478,0.0000632866858564062,0.000942119082904459,2.50380182456323,2.78363860878478,,
2022-03-04,2.55050055350551,0.0000600219822358065,0.000899027835741879,2.30444432791494,2.55050055350551,,
2022-03-05,2.25381156265342,0.0000576327982643073,0.00086094896020747,2.06139844554465,2.25381156265342,,
2022-03-06,2.22527092330315,0.0000565020675881334,0.000835661344670427,2.03711766984586,2.22527092330315,,
2022-03-07,2.0931673177993,0.0000545104987379908,0.000818313425228483,1.92265685903446,2.0931673177993,,
2022-03-08,2.03698471031896,0.000053398665682067,0.000814467878293309,1.87608484874344,2.03698471031896,,
2022-03-09,2.14847877221793,0.000055479723534654,0.000833465768293264,1.97191707291089,2.14847877221793,,
2022-03-10,2.42328211506587,0.0000577117546913614,0.000888634998195982,2.18917078649349,2.42328211506587,,
2022-03-11,2.31857477873706,0.0000587244719209536,0.000887862698286178,2.10857246097072,2.31857477873706,,
2022-03-12,2.22262443300767,0.0000572467114250642,0.000867329424607425,2.03676329539598,2.22262443300767,,
2022-03-13,2.67753346913307,0.0000687408418715535,0.00103853542199487,2.45795925631496,2.67753346913307,,
2022-03-14,2.43691505281348,0.0000644544698195722,0.000968377844723198,2.23005854913889,2.43691505281348,,
2022-03-15,2.49020700042952,0.0000628062284994999,0.00096170098335048,2.2771150272461,2.49020700042952,,
2022-03-16,2.31492468916188,0.0000588189047782255,0.000883142070856937,2.11130321599517,2.31492468916188,,
2022-03-17,2.26595186810252,0.0000551302765412585,0.000818353556062673,2.05610205209821,2.26595186810252,,
2022-03-18,2.38928566929364,0.000058323032576432,0.00084844649306342,2.15273178809712,2.38928566929364,,
2022-03-19,2.38592368295858,0.0000570438737105744,0.000809911547092764,2.15634794134199,2.38592368295858,,
2022-03-20,2.35685380484475,0.0000558586680645072,0.000799250950302527,2.13090378811102,2.35685380484475,,
2022-03-21,2.29094592637916,0.0000554779335345976,0.000800521943939742,2.07351136097916,2.29094592637916,,
